GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200114,dal,gsw,A,20200114-dal-gsw,22.5,124,97,0,0,0,0,0,0,0,0,,0,0,7500,0,7500,100,,,34,0,4,45,,4,67.62,-3.63
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200111,dal,phi,H,20200111-phi-dal,20.5,109,91,0,0,0,0,0,0,0,0,,0,0,7500,-200,7400,-300,,,34,0,4,45,,4,64.83,-0.84
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200110,dal,lal,H,20200110-lal-dal,21.75,114,129,0,0,0,0,0,0,0,0,,0,0,7700,-300,7700,0,,,34,0,4,45,,4,62.64,1.13
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200108,dal,den,H,20200108-den-dal,19.5,106,107,0,0,0,0,0,0,0,0,,0,0,8000,-200,7700,-100,,,34,0,4,45,,4,64.7,0.05
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200106,dal,chi,H,20200106-chi-dal,20.5,118,110,0,0,0,0,0,0,0,0,,0,0,8200,-200,7800,0,,,34,0,4,45,,4,65.02,-0.31
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200104,dal,cha,H,20200104-cha-dal,20.5,120,123,0,0,0,0,0,0,0,0,,0,0,8400,0,7800,0,,,34,0,4,45,,4,65.61,-1.52
4871,"Porzingis, Kristaps",Kristaps Porzingis,20200102,dal,bkn,H,20200102-bkn-dal,20.5,123,111,0,0,0,0,0,0,0,0,,0,0,8400,0,7800,0,,,34,-4,4,45,,4,62.23,1.22
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191231,dal,okc,A,20191231-dal-okc,20,101,106,0,0,0,0,0,0,0,0,,0,0,8400,-600,7800,-400,,,38,-2,4,45,,4,63.78,2.19
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191229,dal,lal,A,20191229-dal-lal,21.5,95,108,1,29.56666667,1,1,23.4,24.25,24.25,23.4,11pt 7rb 1st 1bl 2to 3trey 4-10fg,0,0,9000,0,8200,-100,,,40,0,4,45,,4,66.25,-0.49
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191228,dal,gsw,A,20191228-dal-gsw,20.5,141,121,1,26.36666667,1,1,37.9,38.75,39.25,37.9,18pt 7rb 3as 4bl 5to 4trey 6-12fg 2-2ft,0,0,9000,0,8300,0,,,40,-1,4,45,,4,67.44,-1.97
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191226,dal,sas,H,20191226-sas-dal,20,102,98,1,34.66666667,1,1,31.1,32,30.25,31.1,13pt 8rb 3as 1st 1bl 2to 3trey 4-15fg 2-4ft,0,0,9000,-300,8300,-200,,,41,3,4,45,,4,64.42,1.05
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191222,dal,tor,A,20191222-dal-tor,15.5,107,110,1,35.55,1,1,44.4,44.5,43.75,44.4,19pt 12rb 1st 3bl 1to 3trey 5-15fg 6-7ft,1,0,9300,400,,,,,,,4,,,,66.57,0.2
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191220,dal,phi,A,20191220-dal-phi,20,117,98,1,37.11666667,1,1,53.6,54,53.25,53.6,22pt 18rb 1st 3bl 2to 2trey 10-19fg,1,0,8900,0,8500,200,,,38,5,4,45,,4,69.31,-4.38
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191218,dal,bos,H,20191218-bos-dal,21.5,103,109,1,37.58333333,1,1,51.6,51.75,49.75,51.6,23pt 13rb 2as 1st 3bl 2to 2trey 8-19fg 5-8ft,1,0,8900,100,8300,500,,,33,3,4,45,,4,65.89,-0.95
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191216,dal,mil,A,20191216-dal-mil,20,120,116,1,32.58333333,1,1,50.4,53.5,53.5,50.4,26pt 12rb 4as 2bl 2to 4trey 9-19fg 4-4ft,1,0,8800,400,7800,1200,,,30,1,4,45,,4,64.79,-0.75
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191214,dal,mia,H,20191214-mia-dal,20.5,118,122,1,39.95,1,1,49.8,51,49,49.8,22pt 14rb 2as 1st 2bl 1to 3trey 7-21fg 5-7ft,1,0,8400,800,6600,200,,,29,0,4,45,,4,63.42,0.62
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191212,dal,det,A,20191212-dal-det,21,122,111,1,29.5,1,1,40.1,37.5,35,40.1,20pt 8rb 1as 3bl 8-18fg 4-4ft,0,0,7600,-200,6400,-400,,,29,-2,4,45,,4,65.15,-0.96
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191208,dal,sac,H,20191208-sac-dal,19,106,110,1,37.2,1,1,26.1,26.5,25.5,26.1,13pt 8rb 1as 1bl 1to 1trey 6-12fg,0,0,7800,-300,6800,-100,,,31,0,4,45,,4,63.28,0.91
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191207,dal,nor,H,20191207-nor-dal,14,130,84,1,19.68333333,1,1,23,23.25,21,23,13pt 5rb 2as 1st 2to 4-11fg 5-7ft,0,0,8100,0,,,,,31,0,4,,,4,65.47,-0.49
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191204,dal,min,H,20191204-min-dal,20.5,121,114,1,29.26666667,1,1,29.2,29.5,28.25,29.2,19pt 6rb 1bl 2trey 7-15fg 3-4ft,0,0,8100,0,6900,400,,,31,0,4,45,,4,64.33,0.9
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191203,dal,nor,A,20191203-dal-nor,19.5,118,97,1,17.56666667,1,1,29.7,26,24.25,29.7,7pt 6rb 1as 5bl 1to 1trey 2-11fg 2-2ft,0,0,8100,-300,6500,-600,,,31,-2,4,45,,4,66.89,-2.69
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191201,dal,lal,A,20191201-dal-lal,16,114,100,1,27.81666667,1,1,23.2,25,24.5,23.2,15pt 6rb 1st 2to 3trey 5-11fg 2-4ft,0,0,8400,0,7100,-500,,,33,3,4,45,,4,66.3,-3.3
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191129,dal,pho,A,20191129-dal-pho,21,120,113,1,33.86666667,1,1,33.1,29.25,27.25,33.1,2pt 13rb 1as 2st 3bl 1to 0-8fg 2-2ft,0,0,8400,-100,7600,700,,,30,-3,4,45,,4,62.1,1.97
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191126,dal,lac,H,20191126-lac-dal,20.5,99,114,1,30.28333333,1,1,34.5,36.5,35.25,34.5,15pt 10rb 1as 2st 1bl 3to 3trey 4-13fg 4-8ft,1,0,8500,0,6900,-400,,,33,0,4,45,,4,62.51,1.56
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191124,dal,hou,A,20191124-dal-hou,15.5,137,123,1,33.68333333,1,1,51.1,51.75,51,51.1,23pt 13rb 3as 2st 1bl 1to 2trey 9-17fg 3-4ft,1,0,8500,0,,,,,33,0,4,,,4,66.07,-2.07
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191122,dal,cle,H,20191122-cle-dal,20.5,143,101,1,27.56666667,1,1,39.4,36.75,36.5,39.4,17pt 7rb 1st 4bl 1to 3trey 7-14fg,0,0,8500,300,7300,0,,,33,0,4,45,,4,64.47,-0.47
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191120,dal,gsw,H,20191120-gsw-dal,19.5,142,94,1,24.15,1,1,35,36,35.5,35,14pt 10rb 2as 2bl 2trey 6-14fg,1,0,8200,-200,7300,-200,,,33,0,4,45,,4,63.47,0.31
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191118,dal,sas,H,20191118-sas-dal,20.5,117,110,1,31.55,1,1,29.5,34.5,34.5,29.5,18pt 10rb 1as 2to 4trey 6-14fg 2-4ft,1,0,8400,-200,7500,500,,,33,0,4,45,,4,63.74,0.77
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191116,dal,tor,H,20191116-tor-dal,20.5,110,102,1,35.71666667,1,1,43,45.25,42.75,43,20pt 15rb 2as 1bl 1to 1trey 7-20fg 5-6ft,1,0,8600,200,7000,100,,,33,0,4,45,,4,64.7,1.07
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191114,dal,nyk,A,20191114-dal-nyk,20,103,106,1,33.06666667,1,1,44.7,44.25,42.75,44.7,20pt 11rb 1as 1st 3bl 2to 1trey 7-17fg 5-5ft,1,0,8400,100,6900,-300,,,33,-2,4,45,,4,68.03,-2.21
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191111,dal,bos,A,20191111-dal-bos,19.5,106,116,1,19.83333333,1,1,13.5,13.75,11.75,13.5,4pt 5rb 1as 1bl 1to 1trey 1-11fg 1-1ft,0,0,8300,0,7200,-300,,,35,0,4,45,,4,66.8,-1.53
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191109,dal,mem,A,20191109-dal-mem,20,138,122,0,0,0,0,0,0,0,0,,0,0,8300,-100,7500,-100,,,35,0,4,45,,4,65.75,-0.84
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191108,dal,nyk,H,20191108-nyk-dal,20.5,102,106,1,35.58333333,1,1,52.8,50.75,49.75,52.8,28pt 9rb 5bl 1to 4trey 11-22fg 2-3ft,0,0,8400,-100,7600,-100,,,35,-2,4,45,,4,65.75,-0.84
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191106,dal,orl,H,20191106-orl-dal,20.5,107,106,1,33.75,1,1,19.1,21,18.75,19.1,10pt 8rb 1as 2to 1trey 4-14fg 1-2ft,0,0,8500,300,7700,100,,,37,0,4,45,,4,64.47,0.05
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191103,dal,cle,A,20191103-dal-cle,19.5,131,111,1,31.13333333,1,1,46.8,43.75,44,46.8,18pt 9rb 1st 6bl 3to 4trey 7-14fg,0,0,8200,-300,7600,-400,,,37,0,4,45,,4,64.7,-5.53
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191101,dal,lal,H,20191101-lal-dal,21.5,110,119,1,37.41666667,1,1,24.8,26.75,24,24.8,16pt 9rb 2to 1trey 6-16fg 3-6ft,0,0,8500,-500,8000,-200,,,37,2,4,45,,4,65.25,-6.08
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191029,dal,den,A,20191029-dal-den,21,109,106,1,32.96666667,1,1,35.3,37,35.5,35.3,10pt 14rb 3as 2bl 2to 1trey 4-14fg 1-1ft,1,0,9000,600,8200,0,,,35,1,4,45,,4,46.39,18.1
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191027,dal,por,H,20191027-por-dal,19,119,121,1,34.38333333,1,1,56.3,56.25,54,56.3,32pt 9rb 5as 2bl 3trey 11-23fg 7-10ft,0,0,8400,-100,8200,600,,,34,0,4,45,,4,63.51,0.98
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191025,dal,nor,A,20191025-dal-nor,20,123,116,1,29.06666667,1,1,45.3,43.5,42,45.3,24pt 4rb 3as 5bl 3to 3trey 8-17fg 5-8ft,0,0,8500,800,7600,-600,,,34,3,4,45,,4,66.34,-2.75
4871,"Porzingis, Kristaps",Kristaps Porzingis,20191023,dal,was,H,20191023-was-dal,20.5,108,100,1,29.18333333,1,1,32.8,34.5,33.5,32.8,23pt 4rb 2as 1st 1bl 4to 3trey 7-16fg 6-7ft,0,0,7700,,8200,,,,31,,4,45,,4,63.88,-0.29
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20201011,lal,mia,A,20201011-lal-mia,19.5,106,93,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,65.7,0.55
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20201009,lal,mia,H,20201009-mia-lal,21,108,111,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,66.48,-0.23
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20201006,lal,mia,A,20201006-lal-mia,21,102,96,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,66.16,0
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20201004,lal,mia,A,20201004-lal-mia,19.5,104,115,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,66.11,0.09
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20201002,lal,mia,H,20201002-mia-lal,21,124,114,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,66.25,-0.05
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200930,lal,mia,H,20200930-mia-lal,21,116,98,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,66.39,-0.29
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200926,lal,den,H,20200926-den-lal,21,117,107,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,2,,3,66.11,0.06
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200924,lal,den,A,20200924-lal-den,21,114,108,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,2,,3,66.25,0
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200922,lal,den,A,20200922-lal-den,21,106,114,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,2,,3,66.48,-0.48
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200920,lal,den,H,20200920-den-lal,19.5,105,103,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,2,,3,66.3,-0.3
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200918,lal,den,H,20200918-den-lal,21,126,114,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,2,,3,65.7,0.16
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200912,lal,hou,H,20200912-hou-lal,20,119,96,0,9.75,1,1,12.6,13.25,13,12.6,9pt 3rb 1trey 4-7fg,0,0,,,,,,,10,0,,,,3,65.75,0.28
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200910,lal,hou,A,20200910-lal-hou,19,110,100,0,7.166666667,1,1,13.4,12,11.75,13.4,5pt 2rb 2st 1trey 2-5fg,0,0,,,,,,,10,0,,,,3,66.52,-0.55
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200908,lal,hou,A,20200908-lal-hou,21,112,102,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,65.79,0.33
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200906,lal,hou,H,20200906-hou-lal,20.5,117,109,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.07,0.06
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200904,lal,hou,H,20200904-hou-lal,21,97,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,89.96,-14.37
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200829,lal,por,H,20200829-por-lal,21,131,122,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,,
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200824,lal,por,A,20200824-lal-por,21,135,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.25,-0.22
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200822,lal,por,A,20200822-lal-por,20.5,116,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,-200,,,10,0,2,2,,3,66.2,-0.28
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200820,lal,por,H,20200820-por-lal,21,111,88,0,0,0,0,0,0,0,0,,0,0,3500,0,3200,-100,,,10,0,2,2,,3,65.93,-0.01
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200818,lal,por,H,20200818-por-lal,21,93,100,0,0,0,0,0,0,0,0,,0,0,3500,0,3300,300,,,10,0,2,2,,3,65.7,0.35
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200813,lal,sac,H,20200813-sac-lal,13.5,122,136,1,34.01666667,1,1,30.3,29.5,28.25,30.3,14pt 4rb 3as 3st 2to 2trey 6-15fg,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.43,-0.09
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200810,lal,den,H,20200810-den-lal,21,124,121,0,5.966666667,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3500,-100,3000,-100,,,10,0,2,2,,3,66.39,-0.04
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200808,lal,ind,A,20200808-lal-ind,18,111,116,0,16.46666667,1,1,13.2,13.75,14,13.2,10pt 1rb 1bl 1to 2trey 4-7fg,0,0,3600,100,3100,100,,,10,0,2,2,,3,66.52,-0.37
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200806,lal,hou,A,20200806-lal-hou,21,97,113,0,19.38333333,1,1,22.9,20.5,19.5,22.9,10pt 2rb 1as 4st 3to 4-6fg 2-4ft,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.34,-0.38
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200805,lal,okc,H,20200805-okc-lal,18.5,86,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.16,-0.2
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200803,lal,uta,A,20200803-lal-uta,21,116,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,65.7,0.37
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200801,lal,tor,A,20200801-lal-tor,20.5,92,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,65.84,0.46
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200730,lal,lac,H,20200730-lac-lal,21,103,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.3,0
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200310,lal,bkn,H,20200310-bkn-lal,22.5,102,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,65.79,0.16
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200308,lal,lac,A,20200308-lal-lac,15.5,112,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,3,66.16,-0.17
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200306,lal,mil,H,20200306-mil-lal,22.5,113,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.84,0.15
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200303,lal,phi,H,20200303-phi-lal,22,120,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.75,0.55
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200301,lal,nor,A,20200301-lal-nor,20,122,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.3,-0.69
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200229,lal,mem,A,20200229-lal-mem,20,88,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.11,0.79
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200227,lal,gsw,A,20200227-lal-gsw,22.5,116,86,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.62,-1.28
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200225,lal,nor,H,20200225-nor-lal,22,118,109,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.84,-0.5
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200223,lal,bos,H,20200223-bos-lal,15.5,114,112,0,0,0,0,0,0,0,0,,0,0,3500,0,,,,,10,0,2,,,3,66.02,-1.99
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200221,lal,mem,H,20200221-mem-lal,22.5,117,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.02,-6.04
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200212,lal,den,A,20200212-lal-den,22,120,116,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,46.16,19.83
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200210,lal,pho,H,20200210-pho-lal,22.5,125,100,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.2,0.79
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200208,lal,gsw,A,20200208-lal-gsw,20.5,125,120,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.94,-0.61
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200206,lal,hou,H,20200206-hou-lal,22.5,111,121,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.25,0.08
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200204,lal,sas,H,20200204-sas-lal,22,129,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.39,0.2
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200201,lal,sac,A,20200201-lal-sac,22,129,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.12,-0.68
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200131,lal,por,H,20200131-por-lal,22.5,119,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.03,-0.59
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200125,lal,phi,A,20200125-lal-phi,20.5,91,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.38,2.43
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200123,lal,bkn,A,20200123-lal-bkn,20,128,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,68.17,-0.53
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200122,lal,nyk,A,20200122-lal-nyk,19.5,100,92,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,68.58,-1.63
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200120,lal,bos,A,20200120-lal-bos,19.5,107,139,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.67,-1.31
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200118,lal,hou,A,20200118-lal-hou,20.5,124,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.03,-1.29
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200115,lal,orl,H,20200115-orl-lal,22.5,118,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.7,0.04
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200113,lal,cle,H,20200113-cle-lal,22.5,128,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.34,-1.27
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200111,lal,okc,A,20200111-lal-okc,20,125,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,63.56,1.23
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200110,lal,dal,A,20200110-lal-dal,21.75,129,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,62.64,3.84
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200107,lal,nyk,H,20200107-nyk-lal,22.5,117,87,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.07,0.41
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200105,lal,det,H,20200105-det-lal,22,106,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.12,-0.36
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200103,lal,nor,H,20200103-nor-lal,22.5,123,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.12,-0.72
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20200101,lal,pho,H,20200101-pho-lal,22.5,117,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.75,0.35
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191229,lal,dal,H,20191229-dal-lal,21.5,108,95,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.25,0.18
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191228,lal,por,A,20191228-lal-por,22,128,120,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.3,-1.74
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191225,lal,lac,H,20191225-lac-lal,20,106,111,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.38,0.18
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191222,lal,den,H,20191222-den-lal,21.5,104,128,0,2.85,1,1,4.5,3.5,3.5,4.5,0pt 1as 1st,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.43,0.12
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191219,lal,mil,A,20191219-lal-mil,20,104,111,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.75,-1.2
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191217,lal,ind,A,20191217-lal-ind,19,102,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,64.56,0.48
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191215,lal,atl,A,20191215-lal-atl,18,101,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,62.96,3.63
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191213,lal,mia,A,20191213-lal-mia,19,113,110,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.34,0.24
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191211,lal,orl,A,20191211-lal-orl,19,96,87,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,67.53,-3.52
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191208,lal,min,H,20191208-min-lal,21.5,142,125,0,2.466666667,1,1,1.5,1.5,1.25,1.5,0pt 1as 0-1fg,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.98,-1.97
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191206,lal,por,A,20191206-lal-por,22.5,136,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,65.7,-13.38
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191204,lal,uta,A,20191204-lal-uta,21,121,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,47.12,10.75
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191203,lal,den,A,20191203-lal-den,21,105,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,45.48,20.78
5820,"Horton-Tucker, Talen",Talen Horton-Tucker,20191201,lal,dal,H,20191201-dal-lal,16,100,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,66.3,-0.04
