player_name,game_id,game_date,y,y_pred
Ed Davis,21600843,2017-02-15,0,0.08183257
Mario Hezonja,21600834,2017-02-15,1,1.0958515
Amir Johnson,21600836,2017-02-15,1,1.0258774
Marco Belinelli,21600821,2017-02-13,4,4.0017657
Lucas Nogueira,21600837,2017-02-15,0,0.0853903
Maurice Harkless,21600843,2017-02-15,2,2.0104327
JaVale McGee,21600847,2017-02-15,1,1.0347955
Tarik Black,21600833,2017-02-14,1,1.0412053
C.J. Watson,21600834,2017-02-15,0,0.687835
Kosta Koufos,21600833,2017-02-14,2,1.9845115
Taj Gibson,21600831,2017-02-14,0,0.08972721
Channing Frye,21600832,2017-02-14,1,0.9725261
Andrew Wiggins,21600832,2017-02-14,2,1.9727254
Karl-Anthony Towns,21600832,2017-02-14,4,4.2291794
Kyle Lowry,21600831,2017-02-14,4,4.022958
Lou Williams,21600833,2017-02-14,5,4.8492684
DeMarcus Cousins,21600833,2017-02-14,8,8.666009
Norman Powell,21600831,2017-02-14,4,3.8101702
Jimmy Butler,21600831,2017-02-14,12,11.716423
LeBron James,21600832,2017-02-14,14,14.103115
DeAndre Jordan,21600846,2017-02-15,1,1.0540966
Raymond Felton,21600846,2017-02-15,3,2.5911298
Davis Bertans,21600834,2017-02-15,1,1.0538104
Joe Johnson,21600843,2017-02-15,0,0.26037243
Tristan Thompson,21600832,2017-02-14,1,1.2837778
Brandon Rush,21600832,2017-02-14,0,0.08172263
Ricky Rubio,21600832,2017-02-14,16,14.280687
Russell Westbrook,21600820,2017-02-13,4,7.2557764
JaVale McGee,21600827,2017-02-13,0,0.08795385
Thon Maker,21600824,2017-02-13,0,0.0821199
Bismack Biyombo,21600823,2017-02-13,1,1.0897967
Kelly Olynyk,21600826,2017-02-13,2,1.7154663
Alex Abrines,21600820,2017-02-13,0,0.06625052
James Johnson,21600823,2017-02-13,3,2.7433832
Jerami Grant,21600820,2017-02-13,4,3.8392355
Mike Conley,21600822,2017-02-13,6,5.9724627
Blake Griffin,21600828,2017-02-13,6,5.106423
CJ McCollum,21600830,2017-02-13,5,4.781297
Will Barton,21600827,2017-02-13,7,7.250635
Isaiah Thomas,21600826,2017-02-13,8,7.532754
Kevin Durant,21600827,2017-02-13,5,4.2653
Dion Waiters,21600823,2017-02-13,6,5.6951003
Kemba Walker,21600821,2017-02-13,3,2.7709582
Marc Gasol,21600822,2017-02-13,8,7.4794745
Malcolm Delaney,21600830,2017-02-13,0,0.57461286
Kevon Looney,21600827,2017-02-13,1,1.0443512
Brandan Wright,21600822,2017-02-13,1,1.0440743
Al Jefferson,21600825,2017-02-13,3,2.825409
Joe Johnson,21600828,2017-02-13,3,3.001149
Dwight Powell,21600826,2017-02-13,1,1.0770621
Malachi Richardson,21600833,2017-02-14,0,0.08972721
Brandon Knight,21600829,2017-02-13,2,1.4865749
Kentavious Caldwell-Pope,21600824,2017-02-13,3,2.8447688
Gerald Henderson,21600821,2017-02-13,1,1.1865053
Dario Saric,21600821,2017-02-13,3,3.0349884
Marquese Chriss,21600829,2017-02-13,0,0.117827214
Myles Turner,21600825,2017-02-13,1,1.4572266
Gary Harris,21600827,2017-02-13,1,1.1559662
Raul Neto,21600828,2017-02-13,0,0.051167954
Donatas Motiejunas,21600829,2017-02-13,1,1.0657718
Langston Galloway,21600829,2017-02-13,0,0.06041656
George Hill,21600828,2017-02-13,1,1.3461964
Jamal Crawford,21600828,2017-02-13,1,1.7187586
Tim Hardaway Jr.,21600830,2017-02-13,4,3.9180024
Damian Jones,21600827,2017-02-13,0,0.06625052
Greg Monroe,21600824,2017-02-13,2,1.7777783
Eric Bledsoe,21600829,2017-02-13,5,4.8155713
Rodney Stuckey,21600825,2017-02-13,3,2.865592
Tony Snell,21600824,2017-02-13,1,0.24122916
Andre Iguodala,21600827,2017-02-13,2,1.7755263
Al Horford,21600826,2017-02-13,4,4.6641545
Rudy Gobert,21600828,2017-02-13,1,1.137056
Dwight Howard,21600830,2017-02-13,1,1.2663944
Devin Booker,21600829,2017-02-13,3,3.060427
Bradley Beal,21600820,2017-02-13,3,3.4954638
Paul George,21600825,2017-02-13,3,2.1829772
Lucas Nogueira,21600831,2017-02-14,0,0.054185346
Shabazz Muhammad,21600832,2017-02-14,1,0.96456844
Brandon Ingram,21600833,2017-02-14,4,3.8904526
Cole Aldrich,21600832,2017-02-14,0,0.06625052
Robert Covington,21600821,2017-02-13,1,1.2199368
Cristiano Felicio,21600831,2017-02-14,1,1.0440743
Jeff Teague,21600825,2017-02-13,5,6.457116
Ivica Zubac,21600833,2017-02-14,0,0.06041656
Serge Ibaka,21600823,2017-02-13,0,0.13356005
Anthony Davis,21600829,2017-02-13,2,2.1195824
Reggie Jackson,21600824,2017-02-13,9,8.660193
Frank Kaminsky,21600821,2017-02-13,2,1.0646243
Dennis Schroder,21600830,2017-02-13,4,3.5583065
Kawhi Leonard,21600825,2017-02-13,3,3.5306776
John Wall,21600820,2017-02-13,14,13.308449
Jamal Murray,21600827,2017-02-13,4,4.0736017
T.J. McConnell,21600821,2017-02-13,7,7.263182
Nik Stauskas,21600821,2017-02-13,2,2.1560879
Paul Millsap,21600830,2017-02-13,5,4.834874
Joffrey Lauvergne,21600820,2017-02-13,4,3.803375
Aaron Gordon,21600823,2017-02-13,3,2.6726627
Nicolas Batum,21600821,2017-02-13,4,4.377635
Dirk Nowitzki,21600826,2017-02-13,3,2.828681
Hassan Whiteside,21600823,2017-02-13,1,1.1200702
Ty Lawson,21600866,2017-02-25,2,2.3130786
Ersan Ilyasova,21600867,2017-02-25,2,2.2627268
Aaron Brooks,21600869,2017-02-25,0,0.07580112
Bismack Biyombo,21600867,2017-02-25,0,0.0912068
Kevon Looney,21600873,2017-02-25,0,0.07267816
Spencer Dinwiddie,21600873,2017-02-25,5,5.368524
Mike Muscala,21600867,2017-02-25,2,1.9762007
Jeremy Lin,21600873,2017-02-25,2,2.6873477
Marvin Williams,21600866,2017-02-25,0,0.071960285
Clint Capela,21600872,2017-02-25,2,1.9900925
Robin Lopez,21600871,2017-02-25,1,0.9525844
Dion Waiters,21600869,2017-02-25,3,2.5690644
Iman Shumpert,21600871,2017-02-25,1,1.1200205
Timothe Luwawu-Cabarrot,21600868,2017-02-25,0,0.095159166
Josh Richardson,21600869,2017-02-25,1,2.3122203
Tyreke Evans,21600866,2017-02-25,5,5.2273827
Paul George,21600869,2017-02-25,1,1.1627637
Kosta Koufos,21600866,2017-02-25,0,0.07517558
KJ McDaniels,21600873,2017-02-25,0,0.07258578
Solomon Hill,21600870,2017-02-25,1,1.0387586
Tristan Thompson,21600871,2017-02-25,5,4.8989143
James Michael McAdoo,21600873,2017-02-25,0,0.07258578
Goran Dragic,21600869,2017-02-25,4,4.09592
Luke Babbitt,21600869,2017-02-25,1,1.0437678
Georgios Papagiannis,21600866,2017-02-25,0,0.07258578
Sam Dekker,21600872,2017-02-25,0,0.09111441
Ricky Rubio,21600872,2017-02-25,11,11.861292
Dante Cunningham,21600870,2017-02-25,0,0.09048892
Dorian Finney-Smith,21600870,2017-02-25,0,0.07258578
Salah Mejri,21600870,2017-02-25,0,0.07258578
Denzel Valentine,21600871,2017-02-25,2,2.1027725
Tyus Jones,21600872,2017-02-25,6,5.08162
Rajon Rondo,21600871,2017-02-25,5,4.464701
Dwyane Wade,21600871,2017-02-25,10,10.237737
Justin Hamilton,21600873,2017-02-25,3,2.957714
Terrence Ross,21600867,2017-02-25,2,1.5288872
Nene,21600872,2017-02-25,1,0.98765856
Willy Hernangomez,21600868,2017-02-25,1,0.9613244
Joe Harris,21600873,2017-02-25,1,1.0437678
Ryan Anderson,21600872,2017-02-25,3,2.9279144
Shaun Livingston,21600873,2017-02-25,1,1.0508963
Jahlil Okafor,21600868,2017-02-25,1,1.093864
Anthony Davis,21600870,2017-02-25,0,0.3001274
Dario Saric,21600868,2017-02-25,5,4.925581
Michael Kidd-Gilchrist,21600866,2017-02-25,3,3.0277655
Elfrid Payton,21600867,2017-02-25,9,8.295026
Carmelo Anthony,21600868,2017-02-25,2,1.4468762
Dennis Schroder,21600867,2017-02-25,8,7.755339
Jeff Teague,21600869,2017-02-25,6,5.9192624
Frank Kaminsky,21600866,2017-02-25,3,2.7202928
Paul Millsap,21600867,2017-02-25,2,1.972008
Gorgui Dieng,21600872,2017-02-25,2,1.8589817
Channing Frye,21600871,2017-02-25,2,1.9665836
Karl-Anthony Towns,21600872,2017-02-25,3,3.0753524
Jimmy Butler,21600871,2017-02-25,10,9.873625
DeMarcus Cousins,21600870,2017-02-25,6,6.5721846
James Harden,21600872,2017-02-25,10,10.417451
Derrick Rose,21600868,2017-02-25,3,2.4954631
Stephen Curry,21600873,2017-02-25,5,6.5253673
Monta Ellis,21600869,2017-02-25,5,4.2918644
Evan Fournier,21600867,2017-02-25,1,1.5161623
Damjan Rudez,21600867,2017-02-25,1,1.0437678
Brandon Rush,21600872,2017-02-25,2,1.9999585
JaVale McGee,21600873,2017-02-25,0,0.07258578
James Jones,21600871,2017-02-25,1,1.0437678
Jeremy Lamb,21600866,2017-02-25,1,1.0437678
Brandon Jennings,21600868,2017-02-25,3,3.592629
Derrick Williams,21600871,2017-02-25,2,1.9999585
Jeff Green,21600867,2017-02-25,0,0.09111441
Dirk Nowitzki,21600870,2017-02-25,0,0.33875847
Ian Clark,21600873,2017-02-25,2,2.1147997
Kris Dunn,21600872,2017-02-25,2,1.4679561
Kay Felder,21600871,2017-02-25,1,1.0437678
Joffrey Lauvergne,21600871,2017-02-25,0,0.2651323
Kyle Korver,21600871,2017-02-25,2,1.8174258
Justin Anderson,21600868,2017-02-25,0,0.09111441
Thabo Sefolosha,21600867,2017-02-25,2,2.0138502
DeAndre Liggins,21600871,2017-02-25,1,1.0696691
Tyler Johnson,21600869,2017-02-25,4,3.685054
Wayne Ellington,21600869,2017-02-25,0,0.09111441
Willie Cauley-Stein,21600866,2017-02-25,1,0.953545
Devin Harris,21600870,2017-02-25,4,4.094648
David West,21600873,2017-02-25,3,2.1140819
Rodney Stuckey,21600869,2017-02-25,3,2.377943
Briante Weber,21600873,2017-02-25,0,0.105375685
Isaiah Whitehead,21600873,2017-02-25,4,3.9071996
Sean Kilpatrick,21600873,2017-02-25,2,1.4585798
Lance Thomas,21600868,2017-02-25,2,2.186674
Cameron Payne,21600871,2017-02-25,1,0.8631974
Nicolas Batum,21600866,2017-02-25,3,4.6022544
Trevor Booker,21600873,2017-02-25,1,1.1572018
Draymond Green,21600873,2017-02-25,2,2.5445461
Buddy Hield,21600866,2017-02-25,2,2.279289
Nik Stauskas,21600868,2017-02-25,0,0.8914178
Jerian Grant,21600871,2017-02-25,2,2.1417065
Rondae Hollis-Jefferson,21600873,2017-02-25,1,0.88717717
Langston Galloway,21600866,2017-02-25,1,1.0397192
Jarrett Jack,21600870,2017-02-25,4,3.8609025
Darren Collison,21600866,2017-02-25,5,4.86435
Okaro White,21600869,2017-02-25,2,2.0138502
Patrick McCaw,21600873,2017-02-25,1,0.51519966
Hollis Thompson,21600870,2017-02-25,3,2.9153566
Joe Young,21600869,2017-02-25,0,0.07267816
Kyle O'Quinn,21600868,2017-02-25,5,4.7355676
Robert Covington,21600868,2017-02-25,2,1.7849829
John Wall,21600856,2017-02-24,14,11.865996
Alex Abrines,21600861,2017-02-24,0,0.07258578
DeMar DeRozan,21600858,2017-02-24,5,4.903432
Russell Westbrook,21600861,2017-02-24,17,15.116571
T.J. McConnell,21600868,2017-02-25,7,6.847748
Bobby Portis,21600871,2017-02-25,1,1.0397192
Willie Reed,21600869,2017-02-25,0,0.07258578
Skal Labissiere,21600866,2017-02-25,1,0.9763365
Rakeem Christmas,21600869,2017-02-25,0,0.07258578
Eric Gordon,21600872,2017-02-25,2,2.0378265
Patrick Beverley,21600872,2017-02-25,7,7.213537
Brook Lopez,21600873,2017-02-25,5,4.7760186
Taurean Prince,21600867,2017-02-25,0,0.09111441
Myles Turner,21600869,2017-02-25,1,1.2069052
Ben McLemore,21600866,2017-02-25,0,0.21672662
Harrison Barnes,21600870,2017-02-25,2,2.2857246
Rodney McGruder,21600869,2017-02-25,0,0.28481412
Kemba Walker,21600866,2017-02-25,6,5.9760323
Reggie Williams,21600870,2017-02-25,0,0.0912068
Brian Roberts,21600866,2017-02-25,4,3.9528303
Zaza Pachulia,21600873,2017-02-25,3,2.8637218
Thaddeus Young,21600869,2017-02-25,4,3.8778868
Kent Bazemore,21600867,2017-02-25,0,0.62546337
Richard Jefferson,21600871,2017-02-25,2,1.2153896
Seth Curry,21600870,2017-02-25,8,7.8944535
D.J. Augustin,21600867,2017-02-25,2,2.2325332
Andre Iguodala,21600873,2017-02-25,9,8.180878
Wesley Matthews,21600870,2017-02-25,3,3.7581122
CJ Miles,21600869,2017-02-25,0,0.09111441
Randy Foye,21600873,2017-02-25,1,1.2356191
Marco Belinelli,21600866,2017-02-25,6,5.980999
Tim Frazier,21600870,2017-02-25,1,0.33414572
Tim Hardaway Jr.,21600867,2017-02-25,0,0.8942042
Montrezl Harrell,21600872,2017-02-25,0,0.09578467
Nikola Vucevic,21600867,2017-02-25,1,1.42558
Courtney Lee,21600868,2017-02-25,2,2.165723
Shabazz Muhammad,21600872,2017-02-25,0,0.0912068
Nemanja Bjelica,21600872,2017-02-25,0,0.09111441
Yogi Ferrell,21600870,2017-02-25,7,6.951567
Stephen Zimmerman,21600867,2017-02-25,0,0.07267816
Mindaugas Kuzminskas,21600868,2017-02-25,3,2.9558156
Richaun Holmes,21600868,2017-02-25,0,0.09111441
DeAndre' Bembry,21600867,2017-02-25,0,0.09578467
Lavoy Allen,21600869,2017-02-25,1,1.0387586
Cristiano Felicio,21600871,2017-02-25,1,0.9763365
Malcolm Delaney,21600867,2017-02-25,4,3.989136
Aaron Gordon,21600867,2017-02-25,3,3.3437653
Christian Wood,21600866,2017-02-25,0,0.07258578
Gerald Henderson,21600868,2017-02-25,3,2.9427304
Lou Williams,21600872,2017-02-25,4,3.5898824
Sergio Rodriguez,21600868,2017-02-25,1,1.272531
Mario Hezonja,21600867,2017-02-25,2,2.0740917
Klay Thompson,21600873,2017-02-25,4,4.0592318
Anthony Tolliver,21600866,2017-02-25,1,1.0607039
Trevor Ariza,21600872,2017-02-25,3,2.7977111
Jrue Holiday,21600870,2017-02-25,6,6.8038125
Nikola Mirotic,21600871,2017-02-25,1,0.97489065
Maurice Harkless,21600878,2017-02-26,0,0.07663053
Justin Holiday,21600868,2017-02-25,0,0.10044225
Michael Beasley,21600875,2017-02-26,0,0.1961894
Delon Wright,21600878,2017-02-26,1,0.9255821
Tyler Ulis,21600875,2017-02-26,2,2.0887673
E'Twaun Moore,21600880,2017-02-26,0,0.098164864
Brian Roberts,21600881,2017-02-26,0,0.7811472
Nick Young,21600874,2017-02-26,0,0.2651323
Marquese Chriss,21600875,2017-02-26,1,1.0397192
Davis Bertans,21600874,2017-02-26,2,2.06658
Jaylen Brown,21600879,2017-02-26,1,1.0397192
Christian Wood,21600881,2017-02-26,1,1.0397192
Patrick Patterson,21600878,2017-02-26,0,0.20786965
Wilson Chandler,21600876,2017-02-26,6,5.899014
Marreese Speights,21600881,2017-02-26,0,0.07258578
Norman Powell,21600878,2017-02-26,1,1.0454593
CJ McCollum,21600878,2017-02-26,1,1.3976452
Jerami Grant,21600880,2017-02-26,1,1.061866
Alex Len,21600875,2017-02-26,0,0.07258578
Serge Ibaka,21600878,2017-02-26,2,1.9900925
Marco Belinelli,21600881,2017-02-26,0,0.49215728
Raymond Felton,21600881,2017-02-26,1,2.0884736
Nerlens Noel,21600870,2017-02-25,0,0.09587706
Noah Vonleh,21600878,2017-02-26,0,0.07258578
Eric Bledsoe,21600875,2017-02-26,9,8.59858
Kentavious Caldwell-Pope,21600879,2017-02-26,3,2.7368937
Dante Cunningham,21600880,2017-02-26,0,0.07258578
LaMarcus Aldridge,21600874,2017-02-26,1,1.1948147
Lucas Nogueira,21600878,2017-02-26,1,1.0437678
Terry Rozier,21600879,2017-02-26,2,1.9958936
Ish Smith,21600879,2017-02-26,3,3.571211
Tony Snell,21600875,2017-02-26,2,1.8823934
Tim Frazier,21600880,2017-02-26,1,0.5214419
Bojan Bogdanovic,21600877,2017-02-26,1,0.8595632
Semaj Christon,21600880,2017-02-26,0,0.09300766
DeMarre Carroll,21600878,2017-02-26,1,0.5115379
Dewayne Dedmon,21600874,2017-02-26,3,3.1375268
Jordan Clarkson,21600874,2017-02-26,2,1.9468817
Thomas Robinson,21600874,2017-02-26,0,0.09111441
Marc Gasol,21600876,2017-02-26,6,4.5220065
Matthew Dellavedova,21600875,2017-02-26,3,3.3298624
Jamal Crawford,21600881,2017-02-26,0,0.42951146
Zach Randolph,21600876,2017-02-26,2,2.0401723
Devin Booker,21600875,2017-02-26,3,2.812069
Trey Burke,21600877,2017-02-26,0,0.6756328
Blake Griffin,21600881,2017-02-26,5,5.4937024
DeMarcus Cousins,21600880,2017-02-26,3,3.8666193
Jrue Holiday,21600880,2017-02-26,8,7.8643017
Rudy Gobert,21600877,2017-02-26,3,3.1411395
CJ Miles,21600857,2017-02-24,1,1.0437678
DeMar DeRozan,21600878,2017-02-26,2,2.596305
JJ Redick,21600881,2017-02-26,2,2.06658
Gordon Hayward,21600877,2017-02-26,2,2.5564487
Tony Allen,21600876,2017-02-26,0,0.0912068
Pau Gasol,21600874,2017-02-26,0,0.30377758
Patty Mills,21600874,2017-02-26,7,6.065112
Chris Paul,21600881,2017-02-26,17,15.447865
Andre Drummond,21600879,2017-02-26,0,0.07258578
Marcus Smart,21600879,2017-02-26,2,2.4340005
Mike Conley,21600876,2017-02-26,5,5.065216
Steven Adams,21600880,2017-02-26,0,0.09111441
Isaiah Thomas,21600879,2017-02-26,3,3.3141518
Alan Williams,21600875,2017-02-26,3,2.8224452
Anthony Davis,21600880,2017-02-26,4,4.094648
Kemba Walker,21600881,2017-02-26,2,3.1125922
Jonas Valanciunas,21600878,2017-02-26,1,1.0437678
Jason Terry,21600875,2017-02-26,1,1.0437678
Tobias Harris,21600879,2017-02-26,2,2.0138502
Domantas Sabonis,21600880,2017-02-26,0,0.0912068
Tarik Black,21600874,2017-02-26,2,2.1027725
Jakob Poeltl,21600878,2017-02-26,0,0.0912068
Joe Ingles,21600877,2017-02-26,1,1.045664
Nicolas Batum,21600881,2017-02-26,4,4.7205834
Greg Monroe,21600875,2017-02-26,3,3.2812858
Giannis Antetokounmpo,21600875,2017-02-26,6,6.6895986
Russell Westbrook,21600880,2017-02-26,11,10.289957
Brandon Ingram,21600874,2017-02-26,0,0.28366092
John Wall,21600877,2017-02-26,11,9.013846
Danilo Gallinari,21600876,2017-02-26,1,0.98413986
Jeremy Lamb,21600881,2017-02-26,2,2.0401723
Damian Lillard,21600878,2017-02-26,8,7.542538
DeAndre Jordan,21600881,2017-02-26,1,0.82024086
Larry Nance Jr.,21600874,2017-02-26,1,1.448088
Troy Daniels,21600876,2017-02-26,0,0.07267816
Alan Anderson,21600881,2017-02-26,0,0.07258578
Thon Maker,21600875,2017-02-26,2,2.0138502
Frank Kaminsky,21600881,2017-02-26,4,3.7109275
Malcolm Brogdon,21600875,2017-02-26,7,6.747827
Alec Burks,21600877,2017-02-26,0,0.07589351
Toney Douglas,21600876,2017-02-26,5,4.3839283
Chandler Parsons,21600876,2017-02-26,1,1.2301259
Cory Joseph,21600878,2017-02-26,6,5.5950084
James Young,21600879,2017-02-26,0,0.07258578
Khris Middleton,21600875,2017-02-26,2,1.958007
Jared Dudley,21600875,2017-02-26,4,3.9325812
Daniel Ochefu,21600877,2017-02-26,0,0.09111441
Gary Harris,21600876,2017-02-26,3,3.0661414
Treveon Graham,21600881,2017-02-26,0,0.07258578
Jae Crowder,21600879,2017-02-26,5,4.9544683
Luc Mbah a Moute,21600881,2017-02-26,0,0.071960285
Shabazz Napier,21600878,2017-02-26,0,0.07258578
Kyle Anderson,21600874,2017-02-26,1,0.31363842
Alexis Ajinca,21600880,2017-02-26,1,1.0437678
Manu Ginobili,21600874,2017-02-26,4,4.094648
Mirza Teletovic,21600875,2017-02-26,0,0.07258578
JaMychal Green,21600876,2017-02-26,0,0.22344378
Marcin Gortat,21600877,2017-02-26,0,0.14100134
James Johnson,21600869,2017-02-25,8,7.6883745
Andrew Wiggins,21600872,2017-02-25,2,1.8898462
Kyrie Irving,21600871,2017-02-25,7,6.2507973
Hassan Whiteside,21600869,2017-02-25,0,0.07267816
Dwight Howard,21600867,2017-02-25,1,1.1958352
Reggie Jackson,21600879,2017-02-26,6,5.6883426
Al Horford,21600879,2017-02-26,5,5.0271096
Tyler Ennis,21600874,2017-02-26,2,2.1370788
Marvin Williams,21600881,2017-02-26,1,1.0387586
David Lee,21600874,2017-02-26,3,2.9557052
Joe Johnson,21600877,2017-02-26,1,1.3343205
Alex Abrines,21600880,2017-02-26,1,1.0437678
Stanley Johnson,21600879,2017-02-26,1,1.0445988
Donatas Motiejunas,21600880,2017-02-26,0,0.0912068
Leandro Barbosa,21600875,2017-02-26,3,2.944629
Derrick Favors,21600877,2017-02-26,0,0.098164864
D'Angelo Russell,21600874,2017-02-26,3,3.7325156
Meyers Leonard,21600878,2017-02-26,2,2.017937
Ian Mahinmi,21600877,2017-02-26,1,1.0437678
Aron Baynes,21600879,2017-02-26,2,1.9762007
Julius Randle,21600874,2017-02-26,4,3.788698
Jon Leuer,21600879,2017-02-26,1,0.9756281
Hollis Thompson,21600880,2017-02-26,0,0.105375685
Danny Green,21600874,2017-02-26,1,1.0304084
Dante Exum,21600877,2017-02-26,1,0.97279096
Mason Plumlee,21600876,2017-02-26,1,0.7981821
Kelly Olynyk,21600879,2017-02-26,1,1.1500562
Jonas Jerebko,21600879,2017-02-26,0,0.07267816
Doug McDermott,21600880,2017-02-26,1,1.0505227
Rodney Hood,21600877,2017-02-26,2,1.9900925
Andre Roberson,21600880,2017-02-26,0,0.09111441
Jamal Murray,21600876,2017-02-26,1,0.95201945
George Hill,21600877,2017-02-26,6,5.979827
Will Barton,21600876,2017-02-26,3,2.9109383
Michael Kidd-Gilchrist,21600881,2017-02-26,2,2.195542
Luol Deng,21600874,2017-02-26,1,1.0437678
Corey Brewer,21600874,2017-02-26,1,1.0908723
Taj Gibson,21600880,2017-02-26,0,0.07258578
Tyler Zeller,21600879,2017-02-26,0,0.21471803
Solomon Hill,21600880,2017-02-26,0,0.119688794
Allen Crabbe,21600878,2017-02-26,1,1.081096
Dejounte Murray,21600874,2017-02-26,4,3.9735427
Kawhi Leonard,21600874,2017-02-26,1,1.5318055
Bradley Beal,21600877,2017-02-26,4,4.7997093
Jusuf Nurkic,21600878,2017-02-26,2,2.0786974
Tony Parker,21600874,2017-02-26,9,8.660512
Vince Carter,21600876,2017-02-26,2,1.9876764
Amir Johnson,21600879,2017-02-26,3,2.9150944
Darrell Arthur,21600876,2017-02-26,1,1.290104
Wesley Johnson,21600881,2017-02-26,0,0.07258578
Boris Diaw,21600877,2017-02-26,2,2.1937802
Al-Farouq Aminu,21600878,2017-02-26,2,2.1211743
Ivica Zubac,21600874,2017-02-26,0,0.09111441
Austin Rivers,21600881,2017-02-26,1,1.813017
Jameer Nelson,21600876,2017-02-26,4,3.0149584
Tomas Satoransky,21600877,2017-02-26,2,2.3387213
Markieff Morris,21600877,2017-02-26,1,1.2287431
Blake Griffin,21600865,2017-02-24,5,4.3236523
Taj Gibson,21600861,2017-02-24,1,0.97479707
Robin Lopez,21600859,2017-02-24,0,0.119688794
Will Barton,21600855,2017-02-23,5,5.21916
Allen Crabbe,21600850,2017-02-23,0,0.07267816
Nicolas Batum,21600851,2017-02-23,3,3.6635118
Terrence Ross,21600850,2017-02-23,1,0.89053017
Patrick Beverley,21600852,2017-02-23,5,4.5833783
Kevin Durant,21600854,2017-02-23,7,6.439939
DeMarcus Cousins,21600852,2017-02-23,5,5.2034163
Ish Smith,21600851,2017-02-23,15,11.3750515
Blake Griffin,21600854,2017-02-23,8,7.67794
Anthony Davis,21600852,2017-02-23,1,1.3094493
Courtney Lee,21600853,2017-02-23,5,4.6461277
Stephen Curry,21600854,2017-02-23,5,5.234204
Gary Harris,21600855,2017-02-23,1,1.136701
Willie Cauley-Stein,21600855,2017-02-23,0,0.119688794
CJ McCollum,21600850,2017-02-23,6,6.0525107
Kemba Walker,21600851,2017-02-23,6,6.074803
Tobias Harris,21600851,2017-02-23,4,3.888445
Austin Rivers,21600854,2017-02-23,2,2.5502694
Tristan Thompson,21600853,2017-02-23,2,1.2608024
Elfrid Payton,21600850,2017-02-23,3,2.5303264
Reggie Jackson,21600851,2017-02-23,4,3.688582
Derrick Rose,21600853,2017-02-23,4,3.7415054
Stanley Johnson,21600851,2017-02-23,1,0.81572616
Bismack Biyombo,21600850,2017-02-23,0,0.07258578
Briante Weber,21600854,2017-02-23,0,0.09111441
Zaza Pachulia,21600854,2017-02-23,1,1.1897676
D.J. Augustin,21600850,2017-02-23,2,1.77156
Jusuf Nurkic,21600850,2017-02-23,5,4.846268
Ben McLemore,21600855,2017-02-23,1,1.0397192
Jamal Crawford,21600854,2017-02-23,4,3.9751873
Sasha Vujacic,21600853,2017-02-23,0,0.07580112
Shabazz Napier,21600850,2017-02-23,6,5.5635786
Nikola Vucevic,21600850,2017-02-23,2,2.0853992
Omri Casspi,21600852,2017-02-23,0,0.09807248
Andre Drummond,21600851,2017-02-23,0,0.07580112
