player_name,game_id,game_date,pts,pts_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Ish Smith,22200881,2023-02-15,8,7.5622063,3200.0,3200.0,10.0,PG,PG,PG
Tyrese Haliburton,22200874,2023-02-15,16,12.237762,9500.0,9500.0,37.0,PG,PG,PG
Zach Collins,22200873,2023-02-15,14,10.433987,5100.0,5100.0,18.0,C,C,C
Keldon Johnson,22200873,2023-02-15,21,20.79773,6600.0,6600.0,24.0,SF,SF,SF
Josh Giddey,22200880,2023-02-15,13,13.033393,7900.0,7900.0,31.0,PG/SG,PG/SG,SG
Darius Days,22200880,2023-02-15,7,3.5386257,3000.0,3000.0,10.0,PF,PF,PF
Josh Richardson,22200882,2023-02-15,8,8.271818,3900.0,3900.0,19.0,SG/SF,SG/SF,SG
Michael Porter Jr.,22200881,2023-02-15,22,23.497387,6300.0,6300.0,20.0,SF,SF,SF
Cory Joseph,22200877,2023-02-15,8,7.8046064,3000.0,3000.0,10.0,PG,PG,PG
RJ Barrett,22200876,2023-02-15,17,16.447325,6000.0,6000.0,21.0,SF,SF,SF
Mikal Bridges,22200878,2023-02-15,45,28.70628,6200.0,6200.0,28.0,SG,SG,SF
Brandon Clarke,22200879,2023-02-15,8,5.5217013,4500.0,4500.0,16.0,PF/C,PF/C,C
LaMelo Ball,22200873,2023-02-15,28,24.793049,10400.0,10400.0,41.0,PG,PG,PG
Desmond Bane,22200879,2023-02-15,24,24.637636,7100.0,7100.0,29.0,SG,SG,SG
Darius Garland,22200875,2023-02-15,27,28.955368,8000.0,8000.0,29.0,PG,PG,PG
Buddy Hield,22200874,2023-02-15,27,19.841154,6400.0,6400.0,24.0,SF,SF,SF
Coby White,22200874,2023-02-15,25,20.097288,4000.0,4000.0,10.0,PG/SG,PG/SG,SG
Jordan Clarkson,22200879,2023-02-15,20,19.027645,6900.0,6900.0,24.0,PG/SG,PG/SG,SG
CJ McCollum,22200882,2023-02-15,22,19.908056,7700.0,7700.0,31.0,PG,PG,PG
Malaki Branham,22200873,2023-02-15,23,19.877033,4600.0,4600.0,13.0,PG/SG,PG/SG,PG
Aaron Nesmith,22200874,2023-02-15,21,19.403355,4200.0,4200.0,10.0,PF,PF,PF
Malcolm Brogdon,22200877,2023-02-15,25,20.479744,6000.0,6000.0,18.0,PG,PG,PG
Shai Gilgeous-Alexander,22200880,2023-02-15,29,26.838282,10500.0,10500.0,49.0,PG,PG,PG
Bam Adebayo,22200878,2023-02-15,24,26.126175,9300.0,9300.0,36.0,C,C,C
P.J. Washington,22200873,2023-02-15,22,17.842516,6100.0,6100.0,23.0,PF/C,PF/C,PF
Caleb Martin,22200878,2023-02-15,13,12.290805,4400.0,4400.0,15.0,SF,SF,SF
Bennedict Mathurin,22200874,2023-02-15,14,8.577191,4800.0,4800.0,15.0,SG/SF,SG/SF,SF
Myles Turner,22200874,2023-02-15,17,14.978175,7300.0,7300.0,27.0,C,C,C
Jae'Sean Tate,22200880,2023-02-15,11,10.183856,3600.0,3600.0,10.0,SG/SF,SG/SF,PG
Duncan Robinson,22200878,2023-02-15,6,2.8959696,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Patrick Williams,22200874,2023-02-15,11,10.954076,4700.0,4700.0,12.0,SF/PF,SF/PF,PF
Max Strus,22200878,2023-02-15,18,14.562191,5000.0,5000.0,15.0,SG/SF,SG/SF,SF
Willy Hernangomez,22200882,2023-02-15,14,14.474407,3500.0,3500.0,10.0,C,C,C
Spencer Dinwiddie,22200878,2023-02-15,9,10.881728,7400.0,7400.0,30.0,PG,PG,PG
Mark Williams,22200873,2023-02-15,12,9.854436,5300.0,5300.0,17.0,C,C,C
Jaren Jackson Jr.,22200879,2023-02-15,26,21.98263,7200.0,7200.0,32.0,PF/C,PF/C,PF
Kenrich Williams,22200880,2023-02-15,6,6.3744864,4100.0,4100.0,14.0,SF/PF,SF/PF,PF
D'Angelo Russell,22200882,2023-02-15,21,21.651001,6800.0,6800.0,27.0,PG/SG,PG/SG,PG
Tyrese Maxey,22200875,2023-02-15,16,11.377023,5500.0,5500.0,21.0,PG/SG,PG/SG,SG
Dwight Powell,22200881,2023-02-15,8,9.187412,3800.0,3800.0,10.0,C,C,C
De'Anthony Melton,22200875,2023-02-15,17,17.218315,4000.0,4000.0,12.0,SG/SF,SG/SF,SG
Jimmy Butler,22200878,2023-02-15,13,13.787751,8800.0,8800.0,39.0,PF,PF,PF
Austin Reaves,22200882,2023-02-15,5,3.552177,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Lamar Stevens,22200875,2023-02-15,2,2.252474,3000.0,3000.0,10.0,SF,SF,SF
Theo Pinson,22200881,2023-02-15,0,0.028374769,3000.0,3000.0,10.0,SF,SF,SF
Royce O'Neale,22200878,2023-02-15,8,7.94354,4100.0,4100.0,15.0,SF/PF,SF/PF,SG
Tyus Jones,22200879,2023-02-15,0,-0.63236755,3600.0,3600.0,13.0,PG,PG,PG
Christian Braun,22200881,2023-02-15,6,6.5444307,3500.0,3500.0,11.0,SG/SF,SG/SF,SG
John Collins,22200876,2023-02-15,8,5.913829,5300.0,5300.0,19.0,PF/C,PF/C,PF
Dean Wade,22200875,2023-02-15,0,0.6188007,3000.0,3000.0,10.0,PF/C,PF/C,PF
Sam Hauser,22200877,2023-02-15,5,3.3480542,4600.0,4600.0,10.0,SG/SF,SG/SF,SF
Svi Mykhailiuk,22200873,2023-02-15,12,8.187417,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Simone Fontecchio,22200879,2023-02-15,7,7.4101186,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Lonnie Walker IV,22200882,2023-02-15,4,4.404776,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Chris Duarte,22200874,2023-02-15,14,13.387664,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Jose Alvarado,22200882,2023-02-15,2,1.2655025,3700.0,3700.0,10.0,PG,PG,PG
Bryce McGowens,22200873,2023-02-15,11,10.534168,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Peyton Watson,22200881,2023-02-15,0,0.79305714,3000.0,3000.0,10.0,SG,SG,SG
Shake Milton,22200875,2023-02-15,3,2.5876608,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
JT Thor,22200873,2023-02-15,3,4.110606,3000.0,3000.0,10.0,PF,PF,PF
Nikola Jokic,22200881,2023-02-15,14,16.011713,11800.0,11800.0,58.0,C,C,C
Aaron Wiggins,22200880,2023-02-15,6,6.2512574,3200.0,3200.0,10.0,SF,SF,SF
Jeremy Sochan,22200873,2023-02-15,6,9.115967,5000.0,5000.0,18.0,PF,PF,PF
LeBron James,22200882,2023-02-15,21,21.829092,10800.0,10800.0,50.0,SF,SF,SF
Miles McBride,22200876,2023-02-15,0,0.40171802,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jalen Brunson,22200876,2023-02-15,28,27.31005,8600.0,8600.0,35.0,PG,PG,PG
Bojan Bogdanovic,22200877,2023-02-15,28,23.197718,6200.0,6200.0,25.0,SF/PF,SF/PF,SF
Kentavious Caldwell-Pope,22200881,2023-02-15,14,14.2885685,4500.0,4500.0,14.0,SG,SG,SG
Jeff Green,22200881,2023-02-15,24,17.01427,3100.0,3100.0,10.0,PF,PF,PF
Keita Bates-Diop,22200873,2023-02-15,12,10.375481,4300.0,4300.0,11.0,SF/PF,SF/PF,PF
Tobias Harris,22200875,2023-02-15,13,11.761377,5200.0,5200.0,21.0,SF/PF,SF/PF,SF
Ja Morant,22200879,2023-02-15,20,19.585615,10600.0,10600.0,45.0,PG,PG,PG
Bogdan Bogdanovic,22200876,2023-02-15,8,8.215669,4900.0,4900.0,17.0,SG/SF,SG/SF,SG
Nikola Vucevic,22200874,2023-02-15,19,21.642466,9200.0,9200.0,35.0,C,C,C
Nick Richards,22200873,2023-02-15,6,4.316018,3500.0,3500.0,10.0,C,C,C
Brandon Ingram,22200882,2023-02-15,25,21.685686,8200.0,8200.0,33.0,SG,SG,SG
Charles Bassey,22200873,2023-02-15,4,3.6337776,3500.0,3500.0,10.0,C,C,C
Ayo Dosunmu,22200874,2023-02-15,15,15.1953535,4400.0,4400.0,10.0,PG,PG,PG
Herbert Jones,22200882,2023-02-15,11,9.124015,4800.0,4800.0,18.0,PF,PF,PF
Josh Hart,22200876,2023-02-15,13,8.932438,5700.0,5700.0,20.0,SG/SF,SG/SF,SF
Doug McDermott,22200873,2023-02-15,17,14.398778,3100.0,3100.0,10.0,SF,SF,SF
Talen Horton-Tucker,22200879,2023-02-15,15,14.50494,4300.0,4300.0,15.0,SG/SF,SG/SF,SF
Jabari Smith Jr.,22200880,2023-02-15,15,15.043844,5300.0,5300.0,19.0,PF,PF,PF
Julius Randle,22200876,2023-02-15,25,22.036423,9900.0,9900.0,44.0,PF/C,PF/C,PF
James Harden,22200875,2023-02-15,19,17.151714,9800.0,9800.0,38.0,PG,PG,PG
Marcus Smart,22200877,2023-02-15,9,7.6609626,6500.0,6500.0,21.0,PG,PG,PG
Caris LeVert,22200875,2023-02-15,5,6.498556,4600.0,4600.0,17.0,SG,SG,SG
Malik Beasley,22200882,2023-02-15,8,8.442994,4400.0,4400.0,11.0,SG,SG,SG
Ben Simmons,22200878,2023-02-15,2,2.7753885,5300.0,5300.0,17.0,PG,PG,PF
Jalen Duren,22200877,2023-02-15,2,3.9171188,5400.0,5400.0,20.0,C,C,C
Jericho Sims,22200876,2023-02-15,2,0.85037595,3400.0,3400.0,10.0,PF/C,PF/C,C
Walker Kessler,22200879,2023-02-15,10,9.503706,5900.0,5900.0,22.0,C,C,C
Collin Sexton,22200879,2023-02-15,0,8.796159,5600.0,5600.0,21.0,PG/SG,PG/SG,PG
Usman Garuba,22200880,2023-02-15,0,-0.20636618,3000.0,3000.0,10.0,C,C,C
Isaac Okoro,22200875,2023-02-15,5,6.2933755,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Xavier Tillman,22200879,2023-02-15,3,3.564268,4200.0,4200.0,12.0,C,C,C
AJ Griffin,22200876,2023-02-15,12,12.116122,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Cam Thomas,22200878,2023-02-15,19,24.389185,5700.0,5700.0,21.0,SG,SG,SF
Luke Kennard,22200879,2023-02-15,9,9.265426,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Dorian Finney-Smith,22200878,2023-02-15,2,4.529144,4900.0,4900.0,16.0,PF,PF,PF
Haywood Highsmith,22200878,2023-02-15,7,5.1955113,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Frank Ntilikina,22200881,2023-02-15,4,4.7703013,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Obi Toppin,22200876,2023-02-15,11,10.907367,3000.0,3000.0,10.0,PF/C,PF/C,PF
Dalen Terry,22200874,2023-02-15,0,-0.11836396,3000.0,3000.0,10.0,SF,SF,SF
Raul Neto,22200875,2023-02-15,2,1.3616344,3000.0,3000.0,10.0,PG,PG,PG
Jaylin Williams,22200880,2023-02-15,8,3.8635952,3100.0,3100.0,10.0,C,C,C
Udoka Azubuike,22200879,2023-02-15,0,0.25795364,3000.0,3000.0,10.0,C,C,C
Blake Wesley,22200873,2023-02-15,1,1.0634879,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jordan Nwora,22200874,2023-02-15,0,0.16252685,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Alex Caruso,22200874,2023-02-15,5,5.6952305,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Seth Curry,22200878,2023-02-15,0,2.4108577,4600.0,4600.0,11.0,SG,SG,SG
Wenyen Gabriel,22200882,2023-02-15,0,0.015024886,3100.0,3100.0,10.0,PF/C,PF/C,C
Quentin Grimes,22200876,2023-02-15,6,8.1685095,3900.0,3900.0,12.0,SG/SF,SG/SF,SG
Rui Hachimura,22200882,2023-02-15,4,3.9516902,4800.0,4800.0,15.0,PF,PF,PF
Orlando Robinson,22200878,2023-02-15,0,-0.2545437,3000.0,3000.0,10.0,C,C,C
Jeremiah Robinson-Earl,22200880,2023-02-15,9,3.023666,3300.0,3300.0,10.0,C,C,C
Isaiah Jackson,22200874,2023-02-15,0,-0.34521383,3600.0,3600.0,11.0,C,C,C
Jalen Williams,22200880,2023-02-15,13,10.155694,6000.0,6000.0,24.0,SF/PF,SF/PF,PF
Jaden Hardy,22200881,2023-02-15,8,5.924405,3400.0,3400.0,10.0,SG,SG,SG
Isaiah Livers,22200877,2023-02-15,0,0.5254863,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Georges Niang,22200875,2023-02-15,2,3.0676165,3200.0,3200.0,10.0,PF,PF,PF
Jaxson Hayes,22200882,2023-02-15,2,4.326599,3000.0,3000.0,10.0,PF/C,PF/C,PF
Jalen Smith,22200874,2023-02-15,2,1.1704876,3000.0,3000.0,10.0,PF/C,PF/C,C
Dennis Smith Jr.,22200873,2023-02-15,10,8.444221,3700.0,3700.0,11.0,PG,PG,PG
Dominick Barlow,22200873,2023-02-15,2,2.7174044,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Andrew Nembhard,22200874,2023-02-15,4,5.4759912,3700.0,3700.0,11.0,PG/SG,PG/SG,SG
Gabe Vincent,22200878,2023-02-15,21,17.564665,4800.0,4800.0,12.0,PG/SG,PG/SG,PG
Tre Mann,22200880,2023-02-15,4,5.5681767,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jalen McDaniels,22200875,2023-02-15,4,2.0469527,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
Dennis Schroder,22200882,2023-02-15,10,9.918451,5200.0,5200.0,20.0,PG,PG,PG
Kira Lewis Jr.,22200882,2023-02-15,1,0.8915958,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Tari Eason,22200880,2023-02-15,10,10.879874,3900.0,3900.0,12.0,SF/PF,SF/PF,PF
Alec Burks,22200877,2023-02-15,7,8.836609,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Danny Green,22200875,2023-02-15,3,3.7057698,,,10.0,,,SG
Naji Marshall,22200882,2023-02-15,3,2.2317085,4000.0,4000.0,13.0,SF/PF,SF/PF,SF
Davon Reed,22200882,2023-02-15,3,3.6067402,3000.0,3000.0,10.0,SF,SF,SF
Jarred Vanderbilt,22200882,2023-02-15,6,5.768524,4100.0,4100.0,16.0,PF/C,PF/C,C
Jamaree Bouyea,22200878,2023-02-15,3,3.665187,3400.0,3400.0,10.0,PG,PG,PG
Garrison Mathews,22200876,2023-02-15,3,4.558499,3000.0,3000.0,10.0,SG,SG,SG
Hamidou Diallo,22200877,2023-02-15,10,7.990635,3700.0,3700.0,11.0,SG/SF,SG/SF,SG
Frank Kaminsky,22200880,2023-02-15,4,3.3125486,3000.0,3000.0,10.0,PF/C,PF/C,C
Eugene Omoruyi,22200880,2023-02-15,5,4.4754596,3000.0,3000.0,10.0,PF/C,PF/C,C
Jaden McDaniels,22200884,2023-02-16,15,13.637863,4300.0,4300.0,16.0,SF/PF,SF/PF,SF
Jaylen Nowell,22200884,2023-02-16,6,5.5540185,3600.0,3600.0,12.0,SG,SG,SG
Patrick Williams,22200883,2023-02-16,16,16.312994,4500.0,4500.0,12.0,SF/PF,SF/PF,PF
MarJon Beauchamp,22200883,2023-02-16,2,0.08654374,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Nicolas Batum,22200885,2023-02-16,3,5.751508,3000.0,3000.0,10.0,PF/C,PF/C,PF
Deni Avdija,22200884,2023-02-16,10,9.640346,5100.0,5100.0,18.0,SF/PF,SF/PF,SF
Bismack Biyombo,22200885,2023-02-16,4,2.5873,3000.0,3000.0,10.0,C,C,C
Chris Paul,22200885,2023-02-16,5,6.6692657,8000.0,8000.0,34.0,PG,PG,PG
Jock Landale,22200885,2023-02-16,2,2.6875296,3100.0,3100.0,10.0,C,C,C
Carlik Jones,22200883,2023-02-16,1,1.4697771,3000.0,3000.0,10.0,PG,PG,PG
Giannis Antetokounmpo,22200883,2023-02-16,2,15.238969,12700.0,12700.0,57.0,PF/C,PF/C,PF
Kendrick Nunn,22200884,2023-02-16,3,3.2931004,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Zach LaVine,22200883,2023-02-16,18,18.296751,8700.0,8700.0,33.0,SG/SF,SG/SF,SG
Eric Gordon,22200885,2023-02-16,13,13.49519,4700.0,4700.0,19.0,SG/SF,SG/SF,SF
Jrue Holiday,22200883,2023-02-16,15,16.050661,7500.0,7500.0,34.0,PG,PG,PG
Mike Conley,22200884,2023-02-16,0,3.6565356,5200.0,5200.0,20.0,PG,PG,PG
Daniel Gafford,22200884,2023-02-16,6,7.9637833,5000.0,5000.0,15.0,C,C,C
Grayson Allen,22200883,2023-02-16,10,8.349416,3900.0,3900.0,10.0,SG,SG,SG
Naz Reid,22200884,2023-02-16,6,6.8397083,4000.0,4000.0,13.0,PF/C,PF/C,C
Saben Lee,22200885,2023-02-16,4,2.676415,3000.0,3000.0,10.0,PG,PG,PG
Ish Wainright,22200885,2023-02-16,0,0.26744893,3300.0,3300.0,10.0,PF,PF,SF
Bones Hyland,22200885,2023-02-16,9,6.2822084,3700.0,3700.0,10.0,PG,PG,PG
Anthony Edwards,22200884,2023-02-16,34,30.189314,9000.0,9000.0,38.0,SG/SF,SG/SF,SG
Jevon Carter,22200883,2023-02-16,22,19.586113,3300.0,3300.0,10.0,PG,PG,PG
Brook Lopez,22200883,2023-02-16,33,24.129917,6100.0,6100.0,24.0,C,C,C
Kawhi Leonard,22200885,2023-02-16,16,18.311678,9100.0,9100.0,41.0,SF/PF,SF/PF,SF
Bradley Beal,22200884,2023-02-16,35,30.843845,7700.0,7700.0,29.0,SG,SG,SG
Terance Mann,22200885,2023-02-16,26,18.891556,4600.0,4600.0,12.0,PG/SG,PG/SG,PG
Nickeil Alexander-Walker,22200884,2023-02-16,2,2.3506389,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Thanasis Antetokounmpo,22200883,2023-02-16,1,1.5980119,3000.0,3000.0,10.0,PF,PF,PF
Torrey Craig,22200885,2023-02-16,6,3.522096,4500.0,4500.0,11.0,SF/PF,SF/PF,SF
Marko Simonovic,22200883,2023-02-16,0,0.19020644,3000.0,3000.0,10.0,PF/C,PF/C,PF
T.J. Warren,22200885,2023-02-16,2,2.2072086,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Andre Drummond,22200883,2023-02-16,5,4.758554,3700.0,3700.0,12.0,C,C,C
Kristaps Porzingis,22200884,2023-02-16,14,18.670992,9200.0,9200.0,42.0,PF/C,PF/C,PF
Devin Booker,22200885,2023-02-16,19,15.631952,8900.0,8900.0,35.0,PG/SG,PG/SG,SG
Monte Morris,22200884,2023-02-16,5,8.878935,4800.0,4800.0,17.0,PG,PG,PG
Dalen Terry,22200883,2023-02-16,13,11.747111,3000.0,3000.0,10.0,SF,SF,SF
Sandro Mamukelashvili,22200883,2023-02-16,2,2.4365215,3000.0,3000.0,10.0,C,C,C
AJ Green,22200883,2023-02-16,15,13.386388,3000.0,3000.0,10.0,PG,PG,PG
Ivica Zubac,22200885,2023-02-16,13,13.400802,5300.0,5300.0,20.0,C,C,C
Corey Kispert,22200884,2023-02-16,15,12.864776,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Kyle Kuzma,22200884,2023-02-16,16,18.248587,7900.0,7900.0,32.0,SF/PF,SF/PF,SF
Paul George,22200885,2023-02-16,26,24.00434,8500.0,8500.0,35.0,SG/SF,SG/SF,SG
Josh Okogie,22200885,2023-02-16,24,14.733692,4900.0,4900.0,14.0,SG/SF,SG/SF,PF
Rudy Gobert,22200884,2023-02-16,17,17.914688,6200.0,6200.0,21.0,C,C,C
Nikola Vucevic,22200883,2023-02-16,22,22.811829,9300.0,9300.0,35.0,C,C,C
Deandre Ayton,22200885,2023-02-16,18,20.092022,8300.0,8300.0,34.0,C,C,C
Terrence Ross,22200885,2023-02-16,16,14.701466,,,10.0,,,SF
Jordan McLaughlin,22200884,2023-02-16,0,0.0405503,3000.0,3000.0,10.0,PG,PG,PG
Kyle Anderson,22200884,2023-02-16,18,19.304482,4600.0,4600.0,21.0,SF/PF,SF/PF,PF
Wesley Matthews,22200883,2023-02-16,5,5.872071,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Austin Rivers,22200884,2023-02-16,3,5.6477814,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Joe Ingles,22200883,2023-02-16,5,4.1507926,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Ayo Dosunmu,22200883,2023-02-16,7,8.125017,4200.0,4200.0,10.0,PG,PG,PG
Taurean Prince,22200884,2023-02-16,5,4.4996037,3200.0,3200.0,11.0,SF/PF,SF/PF,SF
Coby White,22200883,2023-02-16,8,7.8856535,4100.0,4100.0,10.0,PG/SG,PG/SG,SG
Marcus Morris Sr.,22200885,2023-02-16,4,3.0946388,4000.0,4000.0,11.0,PF,PF,PF
Malcolm Hill,22200883,2023-02-16,5,2.126517,3000.0,3000.0,10.0,SF,SF,SG
Damion Lee,22200885,2023-02-16,7,6.157892,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Tony Bradley,22200883,2023-02-16,5,4.526939,3000.0,3000.0,10.0,C,C,C
Delon Wright,22200884,2023-02-16,10,6.832484,4100.0,4100.0,13.0,PG,PG,PG
Mason Plumlee,22200885,2023-02-16,6,6.9235396,5400.0,5400.0,24.0,C,C,C
Naji Marshall,22200890,2023-02-23,7,5.73166,3700.0,3700.0,11.0,SF/PF,SF/PF,PF
Patrick Baldwin Jr.,22200893,2023-02-23,11,10.053927,3000.0,3000.0,10.0,PF,PF,PF
Moritz Wagner,22200888,2023-02-23,9,12.869775,3500.0,3500.0,10.0,C,C,C
Davon Reed,22200893,2023-02-23,1,0.82357836,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
JaMychal Green,22200893,2023-02-23,3,5.4876313,3100.0,3100.0,10.0,C,C,C
T.J. McConnell,22200887,2023-02-23,4,5.890933,4400.0,4400.0,17.0,PG,PG,PG
Shaedon Sharpe,22200894,2023-02-23,9,4.7769203,3800.0,3800.0,12.0,PG/SG,PG/SG,PG
Alex Len,22200894,2023-02-23,0,0.26083195,3000.0,3000.0,10.0,C,C,C
Cory Joseph,22200888,2023-02-23,5,3.1701348,3100.0,3100.0,10.0,PG,PG,PG
Ja Morant,22200889,2023-02-23,15,19.903904,10800.0,10800.0,45.0,PG,PG,PG
Theo Pinson,22200891,2023-02-23,0,0.19366738,3000.0,3000.0,10.0,SF,SF,SF
Dean Wade,22200886,2023-02-23,2,2.7907977,3000.0,3000.0,10.0,PF/C,PF/C,C
Jeremiah Robinson-Earl,22200892,2023-02-23,2,2.478219,3200.0,3200.0,10.0,C,C,C
Kessler Edwards,22200894,2023-02-23,0,0.38211247,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Grant Williams,22200887,2023-02-23,2,3.8576567,4200.0,4200.0,13.0,SF/PF,SF/PF,PF
Cedi Osman,22200886,2023-02-23,5,5.0362363,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Doug McDermott,22200891,2023-02-23,6,4.048134,3100.0,3100.0,10.0,SF,SF,SF
James Wiseman,22200888,2023-02-23,8,6.0977445,3500.0,3500.0,10.0,C,C,C
Killian Hayes,22200888,2023-02-23,12,10.901195,4700.0,4700.0,17.0,PG,PG,PG
Kelly Olynyk,22200892,2023-02-23,12,6.0842466,5300.0,5300.0,19.0,PF/C,PF/C,PF
Wenyen Gabriel,22200893,2023-02-23,0,-0.24060939,3000.0,3000.0,10.0,PF/C,PF/C,C
Chris Boucher,22200890,2023-02-23,9,9.827865,4200.0,4200.0,16.0,PF,PF,PF
Simone Fontecchio,22200892,2023-02-23,2,2.7752733,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Rui Hachimura,22200893,2023-02-23,14,14.346185,4400.0,4400.0,13.0,PF,PF,PF
De'Anthony Melton,22200889,2023-02-23,0,2.2425427,3900.0,3900.0,12.0,SG/SF,SG/SF,SG
Tyus Jones,22200889,2023-02-23,2,2.34469,3400.0,3400.0,10.0,PG,PG,PG
Frank Ntilikina,22200891,2023-02-23,2,1.391939,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jaden Hardy,22200891,2023-02-23,3,2.371624,3300.0,3300.0,10.0,SG,SG,SG
Trey Murphy III,22200890,2023-02-23,9,9.5889225,4800.0,4800.0,14.0,SF,SF,SF
Santi Aldama,22200889,2023-02-23,6,6.8973613,4300.0,4300.0,14.0,PF,PF,PF
Lonnie Walker IV,22200893,2023-02-23,10,8.75432,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
John Butler Jr.,22200894,2023-02-23,0,0.26083195,3000.0,3000.0,10.0,C,C,C
Malik Monk,22200894,2023-02-23,15,12.45319,5200.0,5200.0,16.0,SG,SG,SG
Shake Milton,22200889,2023-02-23,0,1.3601451,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Tre Mann,22200892,2023-02-23,6,6.1867733,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Zach Collins,22200891,2023-02-23,13,9.7812,5600.0,5600.0,20.0,C,C,C
Troy Brown Jr.,22200893,2023-02-23,3,3.2332776,3300.0,3300.0,11.0,SF/PF,SF/PF,SF
Christian Braun,22200886,2023-02-23,1,1.6494044,3400.0,3400.0,11.0,SG/SF,SG/SF,SG
Luguentz Dort,22200892,2023-02-23,11,9.392475,4400.0,4400.0,16.0,SF,SF,SF
Keon Johnson,22200894,2023-02-23,16,13.970339,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Chimezie Metu,22200894,2023-02-23,2,3.7718804,3000.0,3000.0,10.0,C,C,C
Jalen Duren,22200888,2023-02-23,2,3.623482,5200.0,5200.0,19.0,C,C,C
CJ McCollum,22200890,2023-02-23,23,22.190815,8200.0,8200.0,31.0,PG,PG,PG
Juan Toscano-Anderson,22200892,2023-02-23,0,0.31748307,3000.0,3000.0,10.0,PF,PF,PF
Jeff Dowtin Jr.,22200890,2023-02-23,5,4.9326468,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Brandon Clarke,22200889,2023-02-23,2,4.660868,4500.0,4500.0,18.0,PF/C,PF/C,C
Jonathan Kuminga,22200893,2023-02-23,10,8.407856,4100.0,4100.0,11.0,PF/C,PF/C,PF
Georges Niang,22200889,2023-02-23,5,3.176311,3100.0,3100.0,10.0,PF,PF,PF
Moses Moody,22200893,2023-02-23,8,8.092824,3000.0,3000.0,10.0,SG,SG,SG
Matthew Dellavedova,22200894,2023-02-23,0,0.3362723,3000.0,3000.0,10.0,PG,PG,PG
Lamar Stevens,22200886,2023-02-23,5,4.43462,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Draymond Green,22200893,2023-02-23,6,5.510131,7400.0,7400.0,24.0,PF/C,PF/C,PF
Isaac Okoro,22200886,2023-02-23,2,4.831477,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Thomas Bryant,22200886,2023-02-23,2,1.2916111,3100.0,3100.0,11.0,C,C,C
Kevin Knox II,22200894,2023-02-23,0,1.2839606,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Dennis Schroder,22200893,2023-02-23,13,15.440818,5000.0,5000.0,19.0,PG,PG,PG
Davion Mitchell,22200894,2023-02-23,3,3.286538,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Devonte' Graham,22200891,2023-02-23,10,8.924931,4400.0,4400.0,13.0,PG/SG,PG/SG,PG
John Konchar,22200889,2023-02-23,9,8.410225,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Bol Bol,22200888,2023-02-23,0,0.5093518,3300.0,3300.0,10.0,PF/C,PF/C,PF
David Roddy,22200889,2023-02-23,9,6.2904544,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
