player_name,game_id,game_date,reb,reb_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Maxi Kleber,22000059,2020-12-30,6,4.3393307,3600.0,3600.0,11.0,PF/C,PF/C,PF
Jeff Teague,22000056,2020-12-30,5,3.351983,3900.0,3900.0,16.0,PG/SG,PG/SG,PG
Robert Williams III,22000056,2020-12-30,10,4.275852,4100.0,4100.0,11.0,C,C,C
Ivica Zubac,22000061,2020-12-30,2,1.9835501,5100.0,5100.0,15.0,C,C,C
Semi Ojeleye,22000056,2020-12-30,0,1.3224115,3200.0,3200.0,10.0,PF,PF,PF
CJ Elleby,22000061,2020-12-30,0,1.953642,3000.0,3000.0,10.0,SG,SG,SF
Boban Marjanovic,22000059,2020-12-30,1,1.2299569,4200.0,4200.0,10.0,C,C,C
Devin Vassell,22000060,2020-12-30,2,2.8349304,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Thanasis Antetokounmpo,22000058,2020-12-30,2,1.1497957,3000.0,3000.0,10.0,PF,PF,SF
Daniel Theis,22000056,2020-12-30,5,4.0930796,4000.0,4000.0,14.0,PF/C,PF/C,C
DeMar DeRozan,22000060,2020-12-30,5,6.9047384,6900.0,6900.0,35.0,SF/PF,SF/PF,SF
Goran Dragic,22000058,2020-12-30,5,4.4619555,5500.0,5500.0,24.0,PG,PG,PG
Serge Ibaka,22000061,2020-12-30,8,4.28602,5400.0,5400.0,21.0,C,C,C
Keldon Johnson,22000060,2020-12-30,3,4.228961,5700.0,5700.0,19.0,SG/SF,SG/SF,SF
Willie Cauley-Stein,22000059,2020-12-30,3,2.813004,3300.0,3300.0,10.0,C,C,C
Grayson Allen,22000056,2020-12-30,1,2.2798958,3600.0,3600.0,10.0,SG,SG,SG
Pat Connaughton,22000058,2020-12-30,3,3.493386,3200.0,3200.0,10.0,SF,SF,SF
Kawhi Leonard,22000061,2020-12-30,3,2.4204557,9300.0,9300.0,47.0,SF,SF,SF
Kyrie Irving,22000057,2020-12-30,2,3.389219,8900.0,8900.0,45.0,PG,PG,PG
Tim Hardaway Jr.,22000059,2020-12-30,2,3.363013,5800.0,5800.0,18.0,SG,SG,SG
Kevin Durant,22000057,2020-12-30,11,4.7725716,8400.0,8400.0,44.0,PF,PF,PF
Paul George,22000061,2020-12-30,10,5.5787745,8500.0,8500.0,33.0,SG,SG,SG
Wesley Matthews,22000060,2020-12-30,2,0.91705114,3300.0,3300.0,10.0,SG,SG,SG
Jaylen Brown,22000056,2020-12-30,5,7.650063,7300.0,7300.0,33.0,SG/SF,SG/SF,SF
LaMelo Ball,22000059,2020-12-30,8,4.992045,4700.0,4700.0,19.0,PG,PG,PG
Trae Young,22000057,2020-12-30,6,6.024816,9600.0,9600.0,46.0,PG,PG,PG
Jonas Valanciunas,22000056,2020-12-30,11,8.187124,7700.0,7700.0,29.0,C,C,C
Desmond Bane,22000056,2020-12-30,4,4.2227287,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Lonnie Walker IV,22000060,2020-12-30,4,5.155838,4400.0,4400.0,11.0,SG,SG,SG
Dennis Schroder,22000060,2020-12-30,4,3.9316764,6200.0,6200.0,23.0,PG/SG,PG/SG,SG
LeBron James,22000060,2020-12-30,5,4.1101084,9800.0,9800.0,52.0,PG/SF,PG/SF,PG
Miles Bridges,22000059,2020-12-30,16,5.0998735,4900.0,4900.0,19.0,SF/PF,SF/PF,SF
Bam Adebayo,22000058,2020-12-30,8,8.642433,7600.0,7600.0,34.0,C,C,C
Dillon Brooks,22000056,2020-12-30,5,4.859215,6200.0,6200.0,22.0,SG/SF,SG/SF,SG
John Collins,22000057,2020-12-30,10,8.584016,7100.0,7100.0,32.0,PF/C,PF/C,PF
Tyler Herro,22000058,2020-12-30,15,5.5570054,5400.0,5400.0,21.0,PG/SG,PG/SG,SG
Dejounte Murray,22000060,2020-12-30,7,8.496172,6100.0,6100.0,30.0,PG,PG,PG
CJ McCollum,22000061,2020-12-30,4,3.8122268,7900.0,7900.0,33.0,PG/SG,PG/SG,SG
Jalen Brunson,22000059,2020-12-30,4,2.2690709,3200.0,3200.0,10.0,PG,PG,PG
Jarrett Allen,22000057,2020-12-30,13,10.150496,5700.0,5700.0,21.0,C,C,C
Jayson Tatum,22000056,2020-12-30,4,4.87384,8600.0,8600.0,43.0,SF/PF,SF/PF,PF
Bryn Forbes,22000058,2020-12-30,3,3.4368927,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Anthony Davis,22000060,2020-12-30,8,6.319599,9700.0,9700.0,48.0,PF/C,PF/C,PF
Solomon Hill,22000057,2020-12-30,2,2.1247134,3100.0,3100.0,10.0,PF,PF,PF
Damian Lillard,22000061,2020-12-30,5,4.0156007,10000.0,10000.0,47.0,PG,PG,PG
Wes Iwundu,22000059,2020-12-30,0,0.18305823,3000.0,3000.0,10.0,PF,PF,SF
Nicolas Batum,22000061,2020-12-30,5,5.8003173,4900.0,4900.0,12.0,SF/PF,SF/PF,PF
Josh Richardson,22000059,2020-12-30,2,2.467057,5500.0,5500.0,19.0,SG/SF,SG/SF,SF
Jrue Holiday,22000058,2020-12-30,4,4.086988,6400.0,6400.0,30.0,PG,PG,PG
Mfiondu Kabengele,22000061,2020-12-30,0,0.1114368,3000.0,3000.0,10.0,PF/C,PF/C,C
Alfonzo McKinnie,22000060,2020-12-30,0,1.1750381,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Vernon Carey Jr.,22000059,2020-12-30,1,2.5468183,3000.0,3000.0,10.0,C,C,C
D.J. Augustin,22000058,2020-12-30,0,0.12889418,3500.0,3500.0,10.0,PG,PG,PG
Terance Mann,22000061,2020-12-30,4,2.957698,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Kendrick Nunn,22000058,2020-12-30,0,1.8970952,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Josh Green,22000059,2020-12-30,2,3.3879468,3000.0,3000.0,10.0,SF,SF,SF
Jalen McDaniels,22000059,2020-12-30,1,1.3128911,3000.0,3000.0,10.0,PF,PF,PF
Cody Martin,22000059,2020-12-30,0,2.6783128,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Luka Doncic,22000059,2020-12-30,2,4.4505463,10700.0,10700.0,53.0,PG,PG,PG
Tacko Fall,22000056,2020-12-30,1,2.7680705,3000.0,3000.0,10.0,C,C,C
Daniel Oturu,22000061,2020-12-30,2,1.2171469,3000.0,3000.0,10.0,C,C,C
Lou Williams,22000061,2020-12-30,5,4.6665955,5200.0,5200.0,18.0,PG/SG,PG/SG,SG
Jared Dudley,22000060,2020-12-30,0,2.1399572,3000.0,3000.0,10.0,SF,SF,SF
DeAndre Jordan,22000057,2020-12-30,1,6.883484,4600.0,4600.0,19.0,C,C,C
Tyrell Terry,22000059,2020-12-30,0,0.117733926,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Bobby Portis,22000058,2020-12-30,2,6.559481,4600.0,4600.0,14.0,PF/C,PF/C,C
Rodney Hood,22000061,2020-12-30,2,3.7542086,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Gabe Vincent,22000058,2020-12-30,2,4.4616566,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
P.J. Washington,22000059,2020-12-30,2,3.3395448,5400.0,5400.0,19.0,PF/C,PF/C,PF
Marc Gasol,22000060,2020-12-30,5,4.2336936,4100.0,4100.0,12.0,C,C,C
Trey Burke,22000059,2020-12-30,1,1.2038875,3200.0,3200.0,12.0,PG/SG,PG/SG,PG
Timothe Luwawu-Cabarrot,22000057,2020-12-30,1,2.2469041,4000.0,4000.0,10.0,SF,SF,SF
Kyle Kuzma,22000060,2020-12-30,6,4.424421,5900.0,5900.0,14.0,SF/PF,SF/PF,SF
Andre Iguodala,22000058,2020-12-30,4,3.3323855,3200.0,3200.0,10.0,SF,SF,SF
Patty Mills,22000060,2020-12-30,3,3.8272405,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Terry Rozier,22000059,2020-12-30,5,3.9224014,6800.0,6800.0,25.0,PG/SG,PG/SG,SG
Grant Williams,22000056,2020-12-30,2,5.034386,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
Dwight Powell,22000059,2020-12-30,4,3.2894883,4400.0,4400.0,11.0,C,C,C
Jusuf Nurkic,22000061,2020-12-30,4,3.9239135,6700.0,6700.0,29.0,C,C,C
Gorgui Dieng,22000056,2020-12-30,6,2.814187,3200.0,3200.0,10.0,C,C,C
Jeff Green,22000057,2020-12-30,2,3.5991993,3400.0,3400.0,10.0,PF/C,PF/C,C
Khris Middleton,22000058,2020-12-30,7,9.725315,7400.0,7400.0,33.0,SF,SF,SF
Caleb Martin,22000059,2020-12-30,4,4.228415,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Drew Eubanks,22000060,2020-12-30,5,2.4495935,3000.0,3000.0,10.0,C,C,C
Landry Shamet,22000057,2020-12-30,1,1.1878649,3500.0,3500.0,10.0,SG,SG,SF
Jakob Poeltl,22000060,2020-12-30,7,7.063283,4100.0,4100.0,15.0,C,C,C
Donte DiVincenzo,22000058,2020-12-30,5,4.591008,4900.0,4900.0,12.0,PG/SG,PG/SG,SG
Danilo Gallinari,22000057,2020-12-30,1,2.4114587,5000.0,5000.0,18.0,PF,PF,PF
Amir Coffey,22000061,2020-12-30,0,0.23292604,3000.0,3000.0,10.0,SF,SF,SF
Rajon Rondo,22000057,2020-12-30,2,3.260874,3700.0,3700.0,13.0,PG,PG,PG
James Johnson,22000059,2020-12-30,6,4.273108,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Duncan Robinson,22000058,2020-12-30,3,4.491056,4800.0,4800.0,13.0,SG,SG,SG
Carmelo Anthony,22000061,2020-12-30,5,4.892218,4300.0,4300.0,20.0,PF,PF,PF
Keljin Blevins,22000061,2020-12-30,0,0.34098846,3000.0,3000.0,10.0,SG,SG,PG
Marcus Smart,22000056,2020-12-30,2,2.41946,6300.0,6300.0,22.0,PG,PG,SG
Rui Hachimura,22000063,2020-12-31,5,2.6303577,5100.0,5100.0,20.0,PF,PF,PF
Hamidou Diallo,22000067,2020-12-31,1,3.6511405,4300.0,4300.0,10.0,SG/SF,SG/SF,SG
Aleksej Pokusevski,22000067,2020-12-31,5,3.9757042,3400.0,3400.0,10.0,PF,PF,PF
Joel Embiid,22000064,2020-12-31,9,8.734561,10000.0,10000.0,46.0,C,C,C
Jordan Clarkson,22000068,2020-12-31,5,4.383571,4800.0,4800.0,18.0,PG/SG,PG/SG,SG
George Hill,22000067,2020-12-31,0,2.9021075,4700.0,4700.0,15.0,PG/SG,PG/SG,PG
Lonzo Ball,22000067,2020-12-31,8,6.5282116,6500.0,6500.0,24.0,PG,PG,PG
Zach LaVine,22000063,2020-12-31,6,3.6502042,7900.0,7900.0,37.0,SG,SG,SG
Nerlens Noel,22000066,2020-12-31,6,4.2971234,3300.0,3300.0,10.0,C,C,C
Davis Bertans,22000063,2020-12-31,3,2.7720287,5200.0,5200.0,18.0,PF,PF,SF
Thon Maker,22000062,2020-12-31,1,2.1394873,3000.0,3000.0,10.0,PF/C,PF/C,C
Yuta Watanabe,22000066,2020-12-31,4,4.374128,3000.0,3000.0,10.0,SF,SF,PF
Cedi Osman,22000062,2020-12-31,2,3.8108575,4700.0,4700.0,14.0,SF/PF,SF/PF,PF
Mitchell Robinson,22000066,2020-12-31,7,6.0010967,5600.0,5600.0,18.0,C,C,C
Ish Smith,22000063,2020-12-31,0,3.2770727,4800.0,4800.0,11.0,PG,PG,PG
Chuma Okeke,22000064,2020-12-31,1,2.4127665,3200.0,3200.0,10.0,PF/C,PF/C,PF
Troy Brown Jr.,22000063,2020-12-31,1,2.700531,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
RJ Barrett,22000066,2020-12-31,8,7.5849905,6900.0,6900.0,23.0,SG/SF,SG/SF,SG
Norman Powell,22000066,2020-12-31,4,4.407698,4100.0,4100.0,10.0,SG/SF,SG/SF,SF
Michael Carter-Williams,22000064,2020-12-31,6,3.0187645,3600.0,3600.0,10.0,PG/SF,PG/SF,SG
Doug McDermott,22000062,2020-12-31,9,6.347314,4400.0,4400.0,10.0,SF/PF,SF/PF,PF
Chris Paul,22000068,2020-12-31,4,4.4700255,7000.0,7000.0,32.0,PG,PG,PG
Donovan Mitchell,22000068,2020-12-31,6,4.439484,7600.0,7600.0,35.0,PG/SG,PG/SG,SG
Isaiah Roby,22000067,2020-12-31,6,4.259103,4000.0,4000.0,11.0,C,C,C
Tobias Harris,22000064,2020-12-31,9,5.357814,7100.0,7100.0,29.0,SF/PF,SF/PF,PF
Kevin Knox II,22000066,2020-12-31,6,4.445853,3600.0,3600.0,10.0,SF/PF,SF/PF,PF
Thaddeus Young,22000063,2020-12-31,3,2.4980845,3700.0,3700.0,11.0,PF,PF,PF
Jevon Carter,22000068,2020-12-31,3,4.314937,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Steven Adams,22000067,2020-12-31,10,7.589126,5700.0,5700.0,19.0,C,C,C
Al Horford,22000067,2020-12-31,6,9.404301,6100.0,6100.0,20.0,PF/C,PF/C,C
Devin Booker,22000068,2020-12-31,3,3.6584175,8600.0,8600.0,40.0,SG,SG,SG
Josh Hart,22000067,2020-12-31,11,8.649763,4600.0,4600.0,11.0,SF,SF,SF
Moritz Wagner,22000063,2020-12-31,2,2.3778033,3000.0,3000.0,10.0,C,C,C
Bradley Beal,22000063,2020-12-31,4,2.789997,9500.0,9500.0,40.0,SG,SG,SG
Markelle Fultz,22000064,2020-12-31,2,2.542393,6300.0,6300.0,21.0,PG,PG,PG
Cole Anthony,22000064,2020-12-31,7,5.285546,4200.0,4200.0,12.0,PG/SG,PG/SG,PG
Cory Joseph,22000065,2020-12-31,1,2.9907978,3800.0,3800.0,10.0,PG,PG,PG
Kyle Lowry,22000066,2020-12-31,7,3.818316,7700.0,7700.0,33.0,PG,PG,PG
Harrison Barnes,22000065,2020-12-31,8,7.858625,5400.0,5400.0,21.0,SF/PF,SF/PF,SF
Larry Nance Jr.,22000062,2020-12-31,5,7.6933002,6600.0,6600.0,24.0,PF/C,PF/C,C
Eric Bledsoe,22000067,2020-12-31,3,4.0151176,5600.0,5600.0,19.0,PG/SG,PG/SG,SG
Jared Harper,22000066,2020-12-31,0,0.2377336,3000.0,3000.0,10.0,SG,SG,PG
Darius Bazley,22000067,2020-12-31,4,6.473805,5700.0,5700.0,18.0,SF/PF,SF/PF,PF
Tyrese Maxey,22000064,2020-12-31,2,4.287334,3000.0,3000.0,10.0,PG,PG,PG
Denzel Valentine,22000063,2020-12-31,4,4.099864,3000.0,3000.0,10.0,SG,SG,SG
Royce O'Neale,22000068,2020-12-31,9,8.516634,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Joe Ingles,22000068,2020-12-31,1,2.2302568,4300.0,4300.0,14.0,SG/SF,SG/SF,SF
Terence Davis,22000066,2020-12-31,4,3.287018,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Dario Saric,22000068,2020-12-31,5,3.3063107,3700.0,3700.0,18.0,PF,PF,PF
Georges Niang,22000068,2020-12-31,0,0.27121362,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Hassan Whiteside,22000065,2020-12-31,0,3.2612727,3500.0,3500.0,16.0,C,C,C
Kenrich Williams,22000067,2020-12-31,1,1.5199571,3100.0,3100.0,10.0,SF,SF,PF
Marques Bolden,22000062,2020-12-31,1,1.8425814,3000.0,3000.0,10.0,C,C,C
Dante Exum,22000062,2020-12-31,4,3.0781336,3400.0,3400.0,10.0,PG,PG,SG
Kira Lewis Jr.,22000067,2020-12-31,0,2.4485586,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Alex Len,22000066,2020-12-31,2,2.52551,3000.0,3000.0,10.0,C,C,C
Tyrese Haliburton,22000065,2020-12-31,2,1.5399172,4900.0,4900.0,15.0,PG/SG,PG/SG,SG
Seth Curry,22000064,2020-12-31,1,0.32776025,5400.0,5400.0,15.0,SG,SG,SG
Deni Avdija,22000063,2020-12-31,4,3.350968,4900.0,4900.0,12.0,SF/PF,SF/PF,PF
Jae'Sean Tate,22000065,2020-12-31,6,4.1897035,4000.0,4000.0,10.0,PF,PF,PF
Chris Boucher,22000066,2020-12-31,9,7.841802,5200.0,5200.0,12.0,PF/C,PF/C,C
Frank Kaminsky,22000068,2020-12-31,0,1.2208723,3000.0,3000.0,10.0,C,C,C
Stanley Johnson,22000066,2020-12-31,4,3.2939546,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Moses Brown,22000067,2020-12-31,2,4.245748,3000.0,3000.0,10.0,C,C,C
Evan Fournier,22000064,2020-12-31,1,1.5301629,5500.0,5500.0,20.0,SG,SG,SG
Robin Lopez,22000063,2020-12-31,1,3.0448232,3200.0,3200.0,10.0,C,C,C
Patrick Williams,22000063,2020-12-31,1,2.6788166,4600.0,4600.0,11.0,SF/PF,SF/PF,PF
Sterling Brown,22000065,2020-12-31,1,1.2683226,3700.0,3700.0,10.0,SF,SF,SG
Mike Scott,22000064,2020-12-31,4,4.019797,3100.0,3100.0,10.0,PF,PF,PF
Dean Wade,22000062,2020-12-31,0,0.31756905,3000.0,3000.0,10.0,PF,PF,PG
Ignas Brazdeikis,22000066,2020-12-31,1,1.6781632,3000.0,3000.0,10.0,PF,PF,SF
Elfrid Payton,22000066,2020-12-31,3,2.0963423,5900.0,5900.0,19.0,PG,PG,PG
P.J. Tucker,22000065,2020-12-31,6,8.058849,4600.0,4600.0,10.0,PF/C,PF/C,C
Aaron Gordon,22000064,2020-12-31,3,5.940492,6000.0,6000.0,27.0,PF,PF,PF
Austin Rivers,22000066,2020-12-31,1,2.6594634,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Zion Williamson,22000067,2020-12-31,5,9.680245,7900.0,7900.0,37.0,PF/C,PF/C,PF
Cameron Johnson,22000068,2020-12-31,2,2.8094468,4700.0,4700.0,13.0,SF/PF,SF/PF,SF
Nickeil Alexander-Walker,22000067,2020-12-31,3,4.3183227,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Malachi Flynn,22000066,2020-12-31,0,0.42653865,3000.0,3000.0,10.0,PG,PG,PG
Kelan Martin,22000062,2020-12-31,1,1.6774329,3000.0,3000.0,10.0,SF/PF,SF/PF,SG
Vincent Poirier,22000064,2020-12-31,2,3.942807,3000.0,3000.0,10.0,C,C,C
Deandre Ayton,22000068,2020-12-31,9,7.840597,7400.0,7400.0,29.0,C,C,C
Isaiah Joe,22000064,2020-12-31,2,2.0491707,3000.0,3000.0,10.0,SG,SG,SG
Dakota Mathias,22000064,2020-12-31,1,1.3262829,3000.0,3000.0,10.0,SG,SG,PG
Jordan Bone,22000064,2020-12-31,2,4.207232,3000.0,3000.0,10.0,PG,PG,PG
Gary Clark,22000064,2020-12-31,2,2.4163988,3000.0,3000.0,10.0,PF/C,PF/C,PF
Josh Hall,22000067,2020-12-31,1,3.1072204,3000.0,3000.0,10.0,SG,SG,SF
DeMarcus Cousins,22000065,2020-12-31,1,2.4883919,5000.0,5000.0,10.0,C,C,C
Jaxson Hayes,22000067,2020-12-31,6,2.9584303,3100.0,3100.0,10.0,C,C,C
Jalen Lecque,22000062,2020-12-31,1,2.5356724,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Shake Milton,22000064,2020-12-31,4,4.4886985,4700.0,4700.0,10.0,PG/SG,PG/SG,PG
Bojan Bogdanovic,22000068,2020-12-31,1,2.0922441,5800.0,5800.0,17.0,SF/PF,SF/PF,SF
JaVale McGee,22000062,2020-12-31,13,6.6449294,4000.0,4000.0,10.0,C,C,C
Ben Simmons,22000064,2020-12-31,10,5.71222,9200.0,9200.0,39.0,PG/SF,PG/SF,PG
Aaron Holiday,22000062,2020-12-31,1,2.2056968,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Khem Birch,22000064,2020-12-31,7,5.8931804,3100.0,3100.0,10.0,C,C,PF
Cassius Stanley,22000062,2020-12-31,0,1.1597013,3000.0,3000.0,10.0,SG,SG,SG
Lamar Stevens,22000062,2020-12-31,0,1.953642,3000.0,3000.0,10.0,SF,SF,SF
Sindarius Thornwell,22000067,2020-12-31,1,3.1072204,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Danuel House Jr.,22000065,2020-12-31,5,4.0475454,4400.0,4400.0,14.0,SF/PF,SF/PF,SF
Mikal Bridges,22000068,2020-12-31,6,4.051457,5900.0,5900.0,19.0,SF,SF,SF
Theo Pinson,22000066,2020-12-31,1,2.2763598,3000.0,3000.0,10.0,SG,SG,SF
Christian Wood,22000065,2020-12-31,12,8.778038,7300.0,7300.0,37.0,C,C,PF
James Harden,22000065,2020-12-31,6,4.951008,11000.0,11000.0,54.0,PG/SG,PG/SG,SG
Fred VanVleet,22000066,2020-12-31,5,4.0631356,7200.0,7200.0,32.0,PG/SG,PG/SG,SG
Mike Conley,22000068,2020-12-31,5,3.7841587,6700.0,6700.0,23.0,PG,PG,PG
John Wall,22000065,2020-12-31,6,3.2447696,7100.0,7100.0,34.0,PG,PG,PG
Darius Garland,22000062,2020-12-31,2,3.4517093,6100.0,6100.0,23.0,PG,PG,PG
Matisse Thybulle,22000064,2020-12-31,4,4.466767,3200.0,3200.0,10.0,SF,SF,SF
Buddy Hield,22000065,2020-12-31,3,2.959888,6800.0,6800.0,24.0,SG/SF,SG/SF,SG
Malcolm Brogdon,22000062,2020-12-31,4,6.4245176,7300.0,7300.0,33.0,PG,PG,PG
De'Aaron Fox,22000065,2020-12-31,5,3.9560728,7800.0,7800.0,36.0,PG,PG,PG
Julius Randle,22000066,2020-12-31,10,8.291419,8800.0,8800.0,34.0,PF/C,PF/C,PF
Coby White,22000063,2020-12-31,6,3.201088,6300.0,6300.0,23.0,PG/SG,PG/SG,PG
Dwayne Bacon,22000064,2020-12-31,3,2.559611,3300.0,3300.0,10.0,SF,SF,SG
Rudy Gobert,22000068,2020-12-31,14,9.848178,7500.0,7500.0,32.0,C,C,C
Marvin Bagley III,22000065,2020-12-31,8,8.589132,5300.0,5300.0,25.0,PF/C,PF/C,PF
Justin Holiday,22000062,2020-12-31,4,4.6383057,3900.0,3900.0,11.0,SG/SF,SG/SF,SF
Aron Baynes,22000066,2020-12-31,4,7.097003,4600.0,4600.0,14.0,C,C,C
Daniel Gafford,22000063,2020-12-31,5,4.447244,3000.0,3000.0,10.0,C,C,C
Nikola Vucevic,22000064,2020-12-31,10,10.894861,8700.0,8700.0,38.0,C,C,C
Mike Muscala,22000067,2020-12-31,2,1.9067881,4100.0,4100.0,10.0,C,C,C
Garrett Temple,22000063,2020-12-31,2,2.9994032,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Theo Maledon,22000067,2020-12-31,5,4.228191,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Raul Neto,22000063,2020-12-31,4,3.7236981,4100.0,4100.0,12.0,PG/SG,PG/SG,PG
Cameron Payne,22000068,2020-12-31,1,1.2359122,4800.0,4800.0,10.0,PG,PG,PG
Nemanja Bjelica,22000065,2020-12-31,5,4.3450637,4000.0,4000.0,10.0,PF/C,PF/C,PF
Richaun Holmes,22000065,2020-12-31,13,10.9874325,5200.0,5200.0,18.0,C,C,C
Domantas Sabonis,22000062,2020-12-31,11,11.383725,8800.0,8800.0,42.0,PF/C,PF/C,PF
T.J. McConnell,22000062,2020-12-31,1,2.8600407,3600.0,3600.0,10.0,PG,PG,PG
Otto Porter Jr.,22000063,2020-12-31,12,5.1904435,5400.0,5400.0,18.0,SF/PF,SF/PF,SF
OG Anunoby,22000066,2020-12-31,7,6.22773,5800.0,5800.0,22.0,SF/PF,SF/PF,SF
Dwight Howard,22000064,2020-12-31,5,8.425234,4000.0,4000.0,10.0,C,C,C
Myles Turner,22000062,2020-12-31,7,7.2497644,5900.0,5900.0,22.0,C,C,C
Danny Green,22000064,2020-12-31,0,0.24626327,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Paul Watson,22000066,2020-12-31,1,2.277487,3000.0,3000.0,10.0,SF,SF,SF
Edmond Sumner,22000062,2020-12-31,0,2.1399572,3000.0,3000.0,10.0,SF,SF,SG
Damyean Dotson,22000062,2020-12-31,1,1.097777,3000.0,3000.0,10.0,SG,SG,SG
Nicolo Melli,22000067,2020-12-31,2,3.0094526,3200.0,3200.0,10.0,PF,PF,PF
JJ Redick,22000067,2020-12-31,2,2.6122808,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
DeAndre' Bembry,22000066,2020-12-31,2,3.4283748,3000.0,3000.0,10.0,SF,SF,SG
Langston Galloway,22000068,2020-12-31,2,4.2415485,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Shai Gilgeous-Alexander,22000067,2020-12-31,4,2.7897203,8100.0,8100.0,38.0,PG,PG,PG
Karim Mane,22000064,2020-12-31,4,2.7948413,3000.0,3000.0,10.0,PG,PG,PG
Terrance Ferguson,22000064,2020-12-31,1,2.1613677,3000.0,3000.0,10.0,SF,SF,SF
JaKarr Sampson,22000062,2020-12-31,1,1.7636963,3000.0,3000.0,10.0,PF/C,PF/C,PF
Luguentz Dort,22000067,2020-12-31,3,2.3254364,5100.0,5100.0,17.0,SG/SF,SG/SF,SF
Brandon Ingram,22000067,2020-12-31,7,6.9371905,8000.0,8000.0,35.0,SF/PF,SF/PF,SF
Russell Westbrook,22000063,2020-12-31,10,7.486783,9900.0,9900.0,46.0,PG,PG,PG
Collin Sexton,22000062,2020-12-31,1,1.8970952,6900.0,6900.0,30.0,PG/SG,PG/SG,SG
Jae Crowder,22000068,2020-12-31,6,7.3273034,5000.0,5000.0,16.0,SF/PF,SF/PF,PF
Thomas Bryant,22000063,2020-12-31,3,4.8656864,6400.0,6400.0,19.0,C,C,C
Wendell Carter Jr.,22000063,2020-12-31,5,5.251589,6000.0,6000.0,19.0,C,C,C
Eric Gordon,22000065,2020-12-31,2,2.3207214,5700.0,5700.0,19.0,SG/SF,SG/SF,SF
Andre Drummond,22000062,2020-12-31,13,8.390648,8900.0,8900.0,46.0,C,C,C
Derrick Favors,22000068,2020-12-31,5,5.2442727,3600.0,3600.0,10.0,C,C,C
Victor Oladipo,22000062,2020-12-31,4,3.8743985,6600.0,6600.0,23.0,PG/SG,PG/SG,SG
Joe Ingles,22000077,2021-01-01,8,4.6681476,4100.0,4100.0,14.0,SG/SF,SG/SF,SF
Damian Lillard,22000078,2021-01-01,4,3.904563,9800.0,9800.0,46.0,PG,PG,PG
Kyle Kuzma,22000075,2021-01-01,4,3.6940982,5400.0,5400.0,14.0,SF/PF,SF/PF,SF
Kyle Anderson,22000069,2021-01-01,11,11.766721,6000.0,6000.0,20.0,SF/PF,SF/PF,SF
CJ McCollum,22000078,2021-01-01,1,2.8867726,8400.0,8400.0,33.0,PG/SG,PG/SG,SG
Donovan Mitchell,22000077,2021-01-01,4,3.5577433,6800.0,6800.0,35.0,PG/SG,PG/SG,SG
LeBron James,22000075,2021-01-01,11,8.340563,10000.0,10000.0,51.0,PG/SF,PG/SF,PG
De'Andre Hunter,22000072,2021-01-01,6,5.104691,5200.0,5200.0,17.0,SF/PF,SF/PF,SF
DeMar DeRozan,22000075,2021-01-01,9,8.920549,7300.0,7300.0,35.0,SF/PF,SF/PF,SF
Bradley Beal,22000074,2021-01-01,3,2.3012953,9400.0,9400.0,40.0,SG,SG,SG
Kawhi Leonard,22000077,2021-01-01,16,4.7406044,9200.0,9200.0,47.0,SF,SF,SF
Malik Beasley,22000074,2021-01-01,3,4.5463686,5800.0,5800.0,18.0,SG,SG,SG
Jerami Grant,22000070,2021-01-01,5,1.4616086,6800.0,6800.0,23.0,SF/PF,SF/PF,SF
Kevin Durant,22000072,2021-01-01,8,3.9650495,9100.0,9100.0,45.0,PF,PF,PF
