player_name,game_id,game_date,pts,pts_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Kristaps Porzingis,22000442,2021-04-21,19,20.638044,9000.0,9000.0,33.0,PF/C,PF/C,C
Derrick Rose,22000886,2021-04-21,20,18.20281,5100.0,5100.0,17.0,PG/SG,PG/SG,PG
KZ Okpala,22000888,2021-04-21,3,2.8227282,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Michael Porter Jr.,22000890,2021-04-21,17,18.487854,7900.0,7900.0,31.0,SF/PF,SF/PF,SF
Nicolas Batum,22000889,2021-04-21,2,3.8325272,4800.0,4800.0,15.0,SF/PF,SF/PF,PF
DeMarcus Cousins,22000889,2021-04-21,6,7.3132405,4000.0,4000.0,10.0,C,C,C
Svi Mykhailiuk,22000882,2021-04-21,20,17.020391,3900.0,3900.0,10.0,SG,SG,SG
DeAndre Jordan,22000884,2021-04-21,7,6.7070203,4000.0,4000.0,12.0,C,C,C
Jakob Poeltl,22000888,2021-04-21,8,7.237014,5900.0,5900.0,19.0,C,C,C
Deni Avdija,22000885,2021-04-21,6,7.360752,4400.0,4400.0,10.0,SF/PF,SF/PF,SF
Devin Booker,22000883,2021-04-21,19,18.66331,8600.0,8600.0,35.0,SG,SG,SG
Daniel Oturu,22000889,2021-04-21,0,0.65142405,3000.0,3000.0,10.0,C,C,C
Josh Jackson,22000442,2021-04-21,12,9.812473,5400.0,5400.0,20.0,PF,PF,PF
Frank Ntilikina,22000886,2021-04-21,0,0.35603654,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jontay Porter,22000889,2021-04-21,3,4.022567,3000.0,3000.0,10.0,PF/C,PF/C,PF
Jaylen Hoard,22000882,2021-04-21,8,9.2010145,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
JaMychal Green,22000890,2021-04-21,0,0.37466836,3500.0,3500.0,10.0,PF,PF,PF
Dorian Finney-Smith,22000442,2021-04-21,11,9.927048,5500.0,5500.0,14.0,SF/PF,SF/PF,SF
Immanuel Quickley,22000886,2021-04-21,20,16.853088,3500.0,3500.0,10.0,PG/SG,PG/SG,SG
Kelly Olynyk,22000887,2021-04-21,10,13.619804,6900.0,6900.0,21.0,C,C,C
Hamidou Diallo,22000442,2021-04-21,2,4.2073026,3800.0,3800.0,10.0,SF,SF,SF
Luka Samanic,22000895,2021-04-22,2,2.281436,3000.0,3000.0,10.0,PF,PF,PF
Semi Ojeleye,22000892,2021-04-22,3,3.3036346,3000.0,3000.0,10.0,PF,PF,PF
Cody Martin,22000896,2021-04-22,2,2.1732783,4200.0,4200.0,10.0,SF,SF,SF
Langston Galloway,22000892,2021-04-22,0,0.667795,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Alex Caruso,22000897,2021-04-22,5,5.941922,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Payton Pritchard,22000892,2021-04-22,10,7.0393233,3600.0,3600.0,10.0,PG,PG,PG
Brad Wanamaker,22000896,2021-04-22,11,8.9275255,3500.0,3500.0,10.0,PG,PG,PG
Talen Horton-Tucker,22000897,2021-04-22,4,5.8066974,5100.0,5100.0,16.0,SF,SF,SF
Anthony Tolliver,22000894,2021-04-22,0,0.73480904,3000.0,3000.0,10.0,PF/C,PF/C,PF
Frank Jackson,22000895,2021-04-22,14,12.529914,3800.0,3800.0,11.0,SG,SG,PG
Anthony Davis,22000897,2021-04-22,4,10.037052,9400.0,9400.0,24.0,PF/C,PF/C,PF
Wes Iwundu,22000893,2021-04-22,1,2.7962947,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Rayjon Tucker,22000894,2021-04-22,2,2.3249516,3000.0,3000.0,10.0,SF,SF,SF
James Nunnally,22000893,2021-04-22,6,6.7782345,3000.0,3000.0,10.0,SG,SG,SF
Adam Mokoka,22000896,2021-04-22,0,0.37995014,3000.0,3000.0,10.0,PG,PG,SG
Saben Lee,22000895,2021-04-22,2,2.336094,3600.0,3600.0,10.0,PG,PG,PG
Jrue Holiday,22000894,2021-04-22,12,15.614906,8200.0,8200.0,35.0,PG/SG,PG/SG,PG
Danny Green,22000894,2021-04-22,0,2.0051494,5100.0,5100.0,15.0,SF,SF,SF
Ben McLemore,22000897,2021-04-22,3,5.0674515,3600.0,3600.0,10.0,SG/SF,SG/SF,SG
Dario Saric,22000892,2021-04-22,2,1.8423545,3200.0,3200.0,10.0,PF/C,PF/C,C
Robert Franks,22000893,2021-04-22,2,1.4640445,3000.0,3000.0,10.0,PF,PF,SF
Denzel Valentine,22000896,2021-04-22,3,3.268034,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Lauri Markkanen,22000896,2021-04-22,11,5.9303074,4100.0,4100.0,10.0,PF/C,PF/C,PF
Isaiah Joe,22000894,2021-04-22,1,2.6297388,3000.0,3000.0,10.0,SG,SG,SG
Chuma Okeke,22000893,2021-04-22,4,5.7612376,5700.0,5700.0,18.0,PF/C,PF/C,PF
Jordan Nwora,22000894,2021-04-22,0,0.6189499,3500.0,3500.0,10.0,PF,PF,SF
Pat Connaughton,22000894,2021-04-22,10,9.039768,3900.0,3900.0,10.0,SF,SF,SF
Tim Hardaway Jr.,22000897,2021-04-22,8,7.0881667,4300.0,4300.0,13.0,SF,SF,SF
Tyrese Maxey,22000894,2021-04-22,11,7.390334,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Nick Richards,22000896,2021-04-22,0,0.47019348,3000.0,3000.0,10.0,C,C,C
Cole Anthony,22000893,2021-04-22,14,11.417017,6400.0,6400.0,22.0,PG,PG,PG
Tre Jones,22000895,2021-04-22,5,6.390666,3000.0,3000.0,10.0,PG,PG,PG
Seth Curry,22000894,2021-04-22,11,8.869117,4500.0,4500.0,10.0,SG,SG,SG
Markieff Morris,22000897,2021-04-22,4,4.9678173,4800.0,4800.0,10.0,PF,PF,PF
P.J. Tucker,22000894,2021-04-22,0,0.5171814,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Paul Reed,22000894,2021-04-22,4,4.8235793,3200.0,3200.0,10.0,PF,PF,SF
Grant Williams,22000892,2021-04-22,5,3.7944195,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Javonte Green,22000896,2021-04-22,0,0.44149944,3000.0,3000.0,10.0,SG,SG,SF
Dwight Howard,22000894,2021-04-22,4,3.6687522,4400.0,4400.0,13.0,C,C,C
Thanasis Antetokounmpo,22000894,2021-04-22,0,0.39238265,3300.0,3300.0,10.0,PF,PF,SF
Romeo Langford,22000892,2021-04-22,2,2.6150193,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Torrey Craig,22000892,2021-04-22,7,8.405049,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Cristiano Felicio,22000896,2021-04-22,2,2.227641,3300.0,3300.0,10.0,C,C,C
Mikal Bridges,22000892,2021-04-22,15,14.377498,4800.0,4800.0,14.0,SF,SF,SF
Vernon Carey Jr.,22000896,2021-04-22,8,7.0362787,4100.0,4100.0,10.0,C,C,C
Kyle Kuzma,22000897,2021-04-22,8,8.451125,6700.0,6700.0,25.0,SF/PF,SF/PF,SF
Tristan Thompson,22000892,2021-04-22,9,8.922798,4800.0,4800.0,14.0,C,C,C
Chasson Randle,22000893,2021-04-22,10,7.5423174,3200.0,3200.0,10.0,PG,PG,PG
Rudy Gay,22000895,2021-04-22,14,13.380539,4400.0,4400.0,12.0,PF,PF,PF
Devon Dotson,22000896,2021-04-22,0,0.34886685,3000.0,3000.0,10.0,PG,PG,SG
Dwight Powell,22000897,2021-04-22,10,9.73757,3300.0,3300.0,10.0,C,C,C
Quinndary Weatherspoon,22000895,2021-04-22,0,0.5591285,3000.0,3000.0,10.0,SG,SG,SG
Killian Hayes,22000895,2021-04-22,12,10.3084345,4200.0,4200.0,12.0,PG,PG,PG
Deandre Ayton,22000892,2021-04-22,10,14.213662,6500.0,6500.0,26.0,C,C,C
Donta Hall,22000893,2021-04-22,7,8.148626,3000.0,3000.0,10.0,PF/C,PF/C,PF
Sam Merrill,22000894,2021-04-22,0,0.6311443,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jalen Brunson,22000897,2021-04-22,7,6.380071,4600.0,4600.0,15.0,PG/SG,PG/SG,PG
Jabari Parker,22000892,2021-04-22,6,6.5081415,3400.0,3400.0,10.0,PF,PF,PF
Cody Zeller,22000896,2021-04-22,8,9.050716,4000.0,4000.0,10.0,C,C,C
Kira Lewis Jr.,22000893,2021-04-22,6,5.5889187,3600.0,3600.0,10.0,PG/SG,PG/SG,SG
Jahlil Okafor,22000895,2021-04-22,7,7.6053343,3400.0,3400.0,10.0,C,C,C
Zion Williamson,22000893,2021-04-22,23,24.225893,9900.0,9900.0,46.0,PF/C,PF/C,PF
Jevon Carter,22000892,2021-04-22,0,0.6351578,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Matisse Thybulle,22000894,2021-04-22,5,5.723132,3300.0,3300.0,11.0,SF,SF,SF
Dorian Finney-Smith,22000897,2021-04-22,10,10.241664,5500.0,5500.0,14.0,SF/PF,SF/PF,SF
Shake Milton,22000894,2021-04-22,20,12.47591,4600.0,4600.0,10.0,PG/SG,PG/SG,SG
Willy Hernangomez,22000893,2021-04-22,18,14.067077,,,10.0,,,C
Garrett Temple,22000896,2021-04-22,9,7.757109,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Tyler Cook,22000895,2021-04-22,2,3.2579317,3500.0,3500.0,10.0,PF/C,PF/C,PF
Daniel Theis,22000896,2021-04-22,9,8.88046,3700.0,3700.0,11.0,C,C,C
Devin Booker,22000892,2021-04-22,15,19.835424,8800.0,8800.0,35.0,SG,SG,SG
Lonnie Walker IV,22000895,2021-04-22,18,13.43623,3600.0,3600.0,10.0,SG/SF,SG/SF,SG
Montrezl Harrell,22000897,2021-04-22,14,10.362618,5700.0,5700.0,16.0,C,C,C
Jalen McDaniels,22000896,2021-04-22,3,6.8665137,5600.0,5600.0,17.0,PF,PF,PF
Steven Adams,22000893,2021-04-22,12,10.729992,5500.0,5500.0,17.0,C,C,C
Mo Bamba,22000893,2021-04-22,17,14.232041,4700.0,4700.0,10.0,C,C,C
Drew Eubanks,22000895,2021-04-22,8,7.898458,3900.0,3900.0,12.0,C,C,C
Joel Embiid,22000894,2021-04-22,24,21.760778,10500.0,10500.0,50.0,C,C,C
Luka Doncic,22000897,2021-04-22,30,26.63523,11000.0,11000.0,54.0,PG/SF,PG/SF,PG
Bobby Portis,22000894,2021-04-22,23,25.658932,5500.0,5500.0,15.0,PF/C,PF/C,C
Dennis Schroder,22000897,2021-04-22,25,23.194157,6800.0,6800.0,22.0,PG,PG,PG
Kemba Walker,22000892,2021-04-22,32,24.805067,7400.0,7400.0,28.0,PG,PG,PG
Grant Riller,22000896,2021-04-22,6,6.2777386,3000.0,3000.0,10.0,PG,PG,PG
Marcus Smart,22000892,2021-04-22,11,12.0611515,6600.0,6600.0,24.0,PG/SG,PG/SG,SG
Nikola Vucevic,22000896,2021-04-22,18,20.863853,10000.0,10000.0,41.0,C,C,C
Chris Paul,22000892,2021-04-22,22,20.157078,7600.0,7600.0,30.0,PG,PG,PG
Jakob Poeltl,22000895,2021-04-22,17,13.663424,5900.0,5900.0,19.0,C,C,C
Willie Cauley-Stein,22000897,2021-04-22,11,11.336544,3000.0,3000.0,10.0,C,C,C
Keldon Johnson,22000895,2021-04-22,10,8.17168,5200.0,5200.0,15.0,PF,PF,PF
Andre Drummond,22000897,2021-04-22,14,10.543422,7300.0,7300.0,25.0,C,C,C
R.J. Hampton,22000893,2021-04-22,10,10.011929,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Josh Jackson,22000895,2021-04-22,29,25.69874,5500.0,5500.0,20.0,SG/SF,SG/SF,PF
Giannis Antetokounmpo,22000894,2021-04-22,27,25.617437,10800.0,10800.0,54.0,PF/C,PF/C,PF
Derrick White,22000895,2021-04-22,26,25.59673,6300.0,6300.0,20.0,PG/SG,PG/SG,SG
Brandon Ingram,22000893,2021-04-22,29,29.817173,8700.0,8700.0,35.0,SF,SF,SF
Tobias Harris,22000894,2021-04-22,18,18.78001,7800.0,7800.0,33.0,SF/PF,SF/PF,PF
Devin Cannady,22000893,2021-04-22,17,13.212538,3000.0,3000.0,10.0,PG,PG,PG
Terry Rozier,22000896,2021-04-22,11,13.154548,8400.0,8400.0,36.0,PG/SG,PG/SG,SG
Miles Bridges,22000896,2021-04-22,13,14.16357,7700.0,7700.0,22.0,SF/PF,SF/PF,SF
JJ Redick,22000897,2021-04-22,7,8.331792,3200.0,3200.0,10.0,SG,SG,SG
Devonte' Graham,22000896,2021-04-22,16,15.549191,6300.0,6300.0,20.0,PG/SG,PG/SG,PG
Hamidou Diallo,22000895,2021-04-22,5,5.379094,3900.0,3900.0,10.0,SF,SF,SF
Cameron Payne,22000892,2021-04-22,7,7.08865,3700.0,3700.0,10.0,PG,PG,PG
Dwayne Bacon,22000893,2021-04-22,8,8.529618,4600.0,4600.0,12.0,SG/SF,SG/SF,SG
Caleb Martin,22000896,2021-04-22,7,6.804991,4000.0,4000.0,10.0,SG/SF,SG/SF,SG
Cameron Johnson,22000892,2021-04-22,8,6.946583,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Isaiah Stewart,22000895,2021-04-22,8,7.3378463,5800.0,5800.0,22.0,C,C,C
Mike Scott,22000894,2021-04-22,11,12.224162,3000.0,3000.0,10.0,PF/C,PF/C,PF
Eric Bledsoe,22000893,2021-04-22,15,18.580002,5300.0,5300.0,16.0,PG/SG,PG/SG,SG
Kristaps Porzingis,22000897,2021-04-22,19,22.24553,9000.0,9000.0,33.0,PF/C,PF/C,C
Coby White,22000896,2021-04-22,18,16.22939,5500.0,5500.0,17.0,PG,PG,PG
Bismack Biyombo,22000896,2021-04-22,4,4.3016477,3600.0,3600.0,10.0,C,C,C
Jaxson Hayes,22000893,2021-04-22,10,10.487612,3700.0,3700.0,10.0,C,C,C
Bryn Forbes,22000894,2021-04-22,9,8.372623,4200.0,4200.0,10.0,PG/SG,PG/SG,SG
Thaddeus Young,22000896,2021-04-22,18,16.43395,5200.0,5200.0,16.0,PF/C,PF/C,PF
Aaron Nesmith,22000892,2021-04-22,6,5.9684033,3000.0,3000.0,10.0,SG,SG,SG
Tomas Satoransky,22000896,2021-04-22,10,8.971181,4600.0,4600.0,13.0,PG,PG,PG
Kentavious Caldwell-Pope,22000897,2021-04-22,29,20.152538,5200.0,5200.0,13.0,SG,SG,SG
Lonzo Ball,22000893,2021-04-22,6,9.439158,7000.0,7000.0,26.0,PG,PG,PG
Keita Bates-Diop,22000895,2021-04-22,4,3.5168867,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
George Hill,22000894,2021-04-22,6,8.164665,3500.0,3500.0,12.0,PG/SG,PG/SG,PG
Donte DiVincenzo,22000894,2021-04-22,3,5.3621826,5800.0,5800.0,19.0,PG/SG,PG/SG,SG
Khris Middleton,22000894,2021-04-22,24,23.081455,8300.0,8300.0,33.0,SG/SF,SG/SF,SF
Naji Marshall,22000893,2021-04-22,2,5.556184,5400.0,5400.0,15.0,SG/SF,SG/SF,SF
P.J. Washington,22000896,2021-04-22,2,6.0534153,5900.0,5900.0,21.0,PF/C,PF/C,C
Ryan Arcidiacono,22000896,2021-04-22,3,2.6942675,3400.0,3400.0,10.0,PG,PG,SG
Jayson Tatum,22000892,2021-04-22,15,23.882938,10200.0,10200.0,45.0,PF,PF,PF
Devin Vassell,22000895,2021-04-22,2,2.199546,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Gary Harris,22000893,2021-04-22,11,9.348636,4500.0,4500.0,10.0,SG/SF,SG/SF,SF
Patrick Williams,22000896,2021-04-22,7,6.1618137,4300.0,4300.0,10.0,SF/PF,SF/PF,SF
Sekou Doumbouya,22000895,2021-04-22,3,3.149539,3000.0,3000.0,10.0,PF,PF,PF
Saddiq Bey,22000895,2021-04-22,9,12.077091,5600.0,5600.0,18.0,SF,SF,SF
Wenyen Gabriel,22000893,2021-04-22,7,7.3900404,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Brook Lopez,22000894,2021-04-22,16,13.274038,4900.0,4900.0,18.0,C,C,C
Josh Richardson,22000897,2021-04-22,13,11.777522,5200.0,5200.0,13.0,SG/SF,SG/SF,SG
Danilo Gallinari,22000898,2021-04-23,17,12.084587,5500.0,5500.0,15.0,PF,PF,PF
Bam Adebayo,22000898,2021-04-23,16,15.092595,8200.0,8200.0,35.0,C,C,C
Kyrie Irving,22000899,2021-04-23,15,19.483824,10100.0,10100.0,49.0,PG/SG,PG/SG,SG
Bol Bol,22000903,2021-04-23,0,0.60603154,3000.0,3000.0,10.0,C,C,PF
Payton Pritchard,22000899,2021-04-23,22,14.866926,3700.0,3700.0,10.0,PG,PG,PG
Tony Bradley,22000902,2021-04-23,4,6.145801,4000.0,4000.0,10.0,C,C,C
Joe Harris,22000899,2021-04-23,20,19.536983,5900.0,5900.0,19.0,SG/SF,SG/SF,SF
JaMychal Green,22000903,2021-04-23,3,3.869999,3400.0,3400.0,10.0,PF,PF,PF
Dillon Brooks,22000225,2021-04-23,25,20.38361,5700.0,5700.0,18.0,SG/SF,SG/SF,SF
Terry Rozier,22000900,2021-04-23,25,22.865538,8700.0,8700.0,36.0,PG/SG,PG/SG,SG
Kevin Love,22000900,2021-04-23,12,13.376482,6500.0,6500.0,21.0,PF/C,PF/C,PF
Nicolas Batum,22000901,2021-04-23,2,4.905672,4600.0,4600.0,15.0,SF/PF,SF/PF,PF
Anfernee Simons,22000225,2021-04-23,2,3.0581007,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Paul George,22000901,2021-04-23,33,34.735683,9300.0,9300.0,41.0,SG,SG,SG
Ty Jerome,22000902,2021-04-23,7,7.998026,3700.0,3700.0,10.0,PG/SG,PG/SG,PG
Jeff Green,22000899,2021-04-23,19,19.64604,4800.0,4800.0,14.0,PF/C,PF/C,PF
Damian Lillard,22000225,2021-04-23,27,24.369667,9500.0,9500.0,39.0,PG,PG,PG
Blake Griffin,22000899,2021-04-23,13,11.252374,4900.0,4900.0,13.0,PF/C,PF/C,PF
Jayson Tatum,22000899,2021-04-23,38,28.076426,10000.0,10000.0,45.0,PF,PF,PF
CJ McCollum,22000225,2021-04-23,22,20.92398,8600.0,8600.0,37.0,PG/SG,PG/SG,SG
Marcus Smart,22000899,2021-04-23,19,19.304142,6900.0,6900.0,24.0,PG/SG,PG/SG,SG
Jusuf Nurkic,22000225,2021-04-23,26,14.111715,5200.0,5200.0,19.0,C,C,C
P.J. Washington,22000900,2021-04-23,25,16.880394,6300.0,6300.0,21.0,PF/C,PF/C,C
Darius Garland,22000900,2021-04-23,27,23.438713,6800.0,6800.0,23.0,PG,PG,PG
Michael Porter Jr.,22000903,2021-04-23,26,25.693392,7700.0,7700.0,30.0,SF/PF,SF/PF,SF
John Wall,22000901,2021-04-23,27,28.440918,7500.0,7500.0,30.0,PG,PG,PG
Collin Sexton,22000900,2021-04-23,28,25.644825,7300.0,7300.0,30.0,PG/SG,PG/SG,SG
Stephen Curry,22000903,2021-04-23,32,28.34168,10300.0,10300.0,50.0,PG,PG,PG
Russell Westbrook,22000902,2021-04-23,37,33.289257,11000.0,11000.0,55.0,PG,PG,PG
Draymond Green,22000903,2021-04-23,2,3.4448574,6900.0,6900.0,32.0,PF/C,PF/C,PF
Kelly Olynyk,22000901,2021-04-23,23,20.337706,6800.0,6800.0,20.0,C,C,C
Ja Morant,22000225,2021-04-23,33,32.49857,7200.0,7200.0,30.0,PG,PG,PG
Kelly Oubre Jr.,22000903,2021-04-23,23,17.858524,5800.0,5800.0,20.0,SF/PF,SF/PF,SF
Kevon Looney,22000903,2021-04-23,2,0.9695741,3900.0,3900.0,10.0,C,C,C
Ivica Zubac,22000901,2021-04-23,12,10.705779,5400.0,5400.0,18.0,C,C,C
Jabari Parker,22000899,2021-04-23,2,4.298689,3400.0,3400.0,10.0,PF,PF,PF
Robert Covington,22000225,2021-04-23,7,7.6079373,5700.0,5700.0,17.0,PF/C,PF/C,PF
Bogdan Bogdanovic,22000898,2021-04-23,21,24.920424,7800.0,7800.0,25.0,SG,SG,SG
Darius Bazley,22000902,2021-04-23,20,16.642197,6400.0,6400.0,21.0,PF,PF,PF
Andrew Wiggins,22000903,2021-04-23,19,18.960094,6600.0,6600.0,27.0,SG/SF,SG/SF,SG
Nathan Knight,22000898,2021-04-23,4,4.4614463,3100.0,3100.0,10.0,C,C,C
Brandon Goodwin,22000898,2021-04-23,17,13.69966,3400.0,3400.0,10.0,PG,PG,PG
Kenrich Williams,22000902,2021-04-23,6,5.3710256,4900.0,4900.0,11.0,SG/SF,SG/SF,SF
Jarrett Allen,22000900,2021-04-23,15,14.6062355,7100.0,7100.0,25.0,C,C,C
Justise Winslow,22000225,2021-04-23,5,5.6872683,3000.0,3000.0,10.0,PF,PF,PF
Luguentz Dort,22000902,2021-04-23,18,15.358803,6800.0,6800.0,22.0,SG/SF,SG/SF,SG
DeAndre Jordan,22000899,2021-04-23,8,6.958594,3900.0,3900.0,12.0,C,C,C
Bradley Beal,22000902,2021-04-23,33,31.511717,9600.0,9600.0,42.0,SG/SF,SG/SF,SG
Aaron Gordon,22000903,2021-04-23,17,12.667442,5300.0,5300.0,19.0,SF/PF,SF/PF,PF
D.J. Wilson,22000901,2021-04-23,3,2.8944402,3100.0,3100.0,10.0,C,C,C
Jordan Poole,22000903,2021-04-23,15,11.371257,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Isaiah Hartenstein,22000900,2021-04-23,10,9.252462,4000.0,4000.0,12.0,C,C,C
De'Anthony Melton,22000225,2021-04-23,10,10.217962,4200.0,4200.0,12.0,PG/SG,PG/SG,SG
Shaquille Harrison,22000903,2021-04-23,4,4.4883447,3000.0,3000.0,10.0,PG/SF,PG/SF,PG
Isaiah Roby,22000902,2021-04-23,18,14.663417,4300.0,4300.0,14.0,PF/C,PF/C,PF
Devonte' Graham,22000900,2021-04-23,8,11.961608,6500.0,6500.0,20.0,PG/SG,PG/SG,PG
Jimmy Butler,22000898,2021-04-23,19,18.729387,9700.0,9700.0,43.0,SF,SF,SF
Reggie Jackson,22000901,2021-04-23,19,21.22676,5600.0,5600.0,17.0,PG/SG,PG/SG,PG
Matthew Dellavedova,22000900,2021-04-23,0,0.37995014,3200.0,3200.0,10.0,PG,PG,PG
Solomon Hill,22000898,2021-04-23,9,8.217768,4200.0,4200.0,10.0,SF/PF,SF/PF,PF
Luke Kornet,22000899,2021-04-23,2,0.99702907,3000.0,3000.0,10.0,C,C,C
Lou Williams,22000898,2021-04-23,13,11.407036,4300.0,4300.0,10.0,PG/SG,PG/SG,SG
Mike James,22000899,2021-04-23,8,9.783934,,,,,,
Kyle Anderson,22000225,2021-04-23,14,12.128261,6100.0,6100.0,23.0,SF/PF,SF/PF,PF
Amir Coffey,22000901,2021-04-23,10,9.954658,3100.0,3100.0,10.0,PG/SG,PG/SG,SF
Austin Rivers,22000903,2021-04-23,6,7.458659,4600.0,4600.0,10.0,PG,PG,SG
Theo Maledon,22000902,2021-04-23,20,18.449806,5200.0,5200.0,15.0,PG,PG,PG
Bruce Brown,22000899,2021-04-23,15,11.384035,5500.0,5500.0,15.0,PG/SG,PG/SG,PG
DaQuan Jeffries,22000901,2021-04-23,0,0.40864417,3000.0,3000.0,10.0,SG,SG,SG
Miles Bridges,22000900,2021-04-23,25,24.916668,8000.0,8000.0,22.0,SF/PF,SF/PF,SF
Duncan Robinson,22000898,2021-04-23,13,13.88096,5300.0,5300.0,13.0,SG/SF,SG/SF,SG
Christian Wood,22000901,2021-04-23,24,24.733458,8300.0,8300.0,35.0,PF/C,PF/C,PF
Goran Dragic,22000898,2021-04-23,3,6.17449,5000.0,5000.0,19.0,PG,PG,PG
Paul Millsap,22000903,2021-04-23,3,4.2159524,3500.0,3500.0,10.0,PF/C,PF/C,PF
Moses Brown,22000902,2021-04-23,2,5.2904863,5800.0,5800.0,15.0,C,C,C
Davis Bertans,22000902,2021-04-23,12,9.714192,4300.0,4300.0,10.0,PF,PF,PF
Aaron Nesmith,22000899,2021-04-23,5,5.690699,3000.0,3000.0,10.0,SG,SG,SG
Dewayne Dedmon,22000898,2021-04-23,6,6.672273,3400.0,3400.0,10.0,C,C,C
Isaac Bonga,22000902,2021-04-23,3,2.903266,3000.0,3000.0,10.0,SF,SF,SF
Tristan Thompson,22000899,2021-04-23,8,8.35549,4900.0,4900.0,14.0,C,C,C
Jaylen Hoard,22000902,2021-04-23,0,0.5919116,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Dean Wade,22000900,2021-04-23,2,3.6734037,4200.0,4200.0,10.0,PF,PF,PF
Danuel House Jr.,22000901,2021-04-23,5,6.9924297,4600.0,4600.0,10.0,SG/SF,SG/SF,SF
Facundo Campazzo,22000903,2021-04-23,7,8.45112,4400.0,4400.0,10.0,PG/SG,PG/SG,PG
PJ Dozier,22000903,2021-04-23,9,9.173215,3800.0,3800.0,11.0,SG/SF,SG/SF,SF
Svi Mykhailiuk,22000902,2021-04-23,6,6.762501,3800.0,3800.0,12.0,SG,SG,SG
Mychal Mulder,22000903,2021-04-23,14,12.001847,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Luke Kennard,22000901,2021-04-23,5,3.7797346,5200.0,5200.0,13.0,SG/SF,SG/SF,SF
Ish Smith,22000902,2021-04-23,0,0.12749323,3700.0,3700.0,10.0,PG,PG,PG
Terance Mann,22000901,2021-04-23,5,4.709743,5100.0,5100.0,12.0,SG,SG,SG
Jalen McDaniels,22000900,2021-04-23,10,12.126175,5800.0,5800.0,17.0,PF,PF,PF
Kevin Huerter,22000898,2021-04-23,11,10.049473,5800.0,5800.0,15.0,SG/SF,SG/SF,SF
Cody Martin,22000900,2021-04-23,6,6.170258,4100.0,4100.0,10.0,SF,SF,SF
Larry Nance Jr.,22000900,2021-04-23,5,6.3387866,5800.0,5800.0,19.0,PF/C,PF/C,C
Gary Payton II,22000903,2021-04-23,2,2.6538057,3000.0,3000.0,10.0,PG,PG,PG
Alen Smailagic,22000903,2021-04-23,0,0.5592578,3000.0,3000.0,10.0,PF/C,PF/C,PF
Vlatko Cancar,22000903,2021-04-23,0,0.46061143,3000.0,3000.0,10.0,SF,SF,SF
Norman Powell,22000225,2021-04-23,13,10.629575,6500.0,6500.0,22.0,SG/SF,SG/SF,SF
Xavier Tillman,22000225,2021-04-23,12,9.885263,4600.0,4600.0,14.0,C,C,C
Robin Lopez,22000902,2021-04-23,4,7.818555,3200.0,3200.0,10.0,C,C,C
Desmond Bane,22000225,2021-04-23,0,0.49629164,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Romeo Langford,22000899,2021-04-23,0,0.37995014,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Garrison Mathews,22000902,2021-04-23,0,0.37995014,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Carmelo Anthony,22000225,2021-04-23,13,11.773395,4100.0,4100.0,11.0,PF,PF,PF
Timothe Luwawu-Cabarrot,22000899,2021-04-23,2,3.1442685,3000.0,3000.0,10.0,SF,SF,SF
Nico Mannion,22000903,2021-04-23,0,0.47019348,3000.0,3000.0,10.0,PG,PG,PG
Aleksej Pokusevski,22000902,2021-04-23,8,8.782322,5500.0,5500.0,19.0,SF,SF,SF
Isaac Okoro,22000900,2021-04-23,3,4.583044,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Derrick Jones Jr.,22000225,2021-04-23,6,7.038874,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Juan Toscano-Anderson,22000903,2021-04-23,9,8.318682,3400.0,3400.0,12.0,PF/C,PF/C,PF
Kendrick Nunn,22000898,2021-04-23,21,20.678453,5100.0,5100.0,17.0,PG,PG,PG
