player_name,game_id,game_date,stl,stl_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Seth Curry,22000934,2021-04-28,0,0.021495592,4100.0,4100.0,10.0,SG,SG,SG
Furkan Korkmaz,22000934,2021-04-28,2,2.0364428,4600.0,4600.0,11.0,SG/SF,SG/SF,SG
Tyus Jones,22000939,2021-04-28,0,0.015824499,3000.0,3000.0,10.0,PG,PG,PG
Dean Wade,22000933,2021-04-28,0,0.009254951,3500.0,3500.0,10.0,PF/C,PF/C,PF
Cameron Johnson,22000941,2021-04-28,0,0.021495592,4600.0,4600.0,10.0,SF/PF,SF/PF,PF
Jevon Carter,22000941,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Maurice Harkless,22000942,2021-04-28,0,0.3124899,3800.0,3800.0,11.0,SF/PF,SF/PF,PF
Nerlens Noel,22000937,2021-04-28,4,3.8668098,4400.0,4400.0,15.0,C,C,C
Daniel Gafford,22000935,2021-04-28,0,0.021495592,4300.0,4300.0,16.0,C,C,C
Matt Thomas,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG,SG,SG
Isaiah Joe,22000934,2021-04-28,1,0.992328,3000.0,3000.0,10.0,SG,SG,SG
Terry Rozier,22000936,2021-04-28,1,1.0336679,7700.0,7700.0,36.0,SG/SF,SG/SF,SG
Jaren Jackson Jr.,22000939,2021-04-28,0,0.021495592,6300.0,6300.0,19.0,PF,PF,PF
Jusuf Nurkic,22000939,2021-04-28,1,0.9889768,6800.0,6800.0,25.0,C,C,C
Bam Adebayo,22000938,2021-04-28,1,1.8936566,8700.0,8700.0,34.0,C,C,C
Nikola Jokic,22000940,2021-04-28,3,2.6650286,11000.0,11000.0,55.0,C,C,C
Michael Porter Jr.,22000940,2021-04-28,1,0.9894493,8600.0,8600.0,33.0,SF/PF,SF/PF,SF
Tobias Harris,22000934,2021-04-28,0,0.1902578,7400.0,7400.0,29.0,SF/PF,SF/PF,PF
Clint Capela,22000934,2021-04-28,0,0.021495592,8900.0,8900.0,41.0,C,C,C
Brandon Ingram,22000940,2021-04-28,0,0.068304405,8800.0,8800.0,35.0,SF,SF,SF
Anthony Davis,22000935,2021-04-28,3,2.8943052,9200.0,9200.0,26.0,PF/C,PF/C,PF
Zion Williamson,22000940,2021-04-28,2,1.9653386,10200.0,10200.0,43.0,PF/C,PF/C,PF
Marcus Morris Sr.,22000941,2021-04-28,1,0.8116743,6100.0,6100.0,20.0,SF/PF,SF/PF,PF
Nikola Vucevic,22000937,2021-04-28,0,0.07836669,10400.0,10400.0,38.0,C,C,C
Cameron Payne,22000941,2021-04-28,0,0.09078878,3500.0,3500.0,10.0,PG,PG,PG
Jaylen Brown,22000936,2021-04-28,0,0.05768836,8500.0,8500.0,37.0,SG/SF,SG/SF,SF
Cole Anthony,22000933,2021-04-28,0,0.05482616,6300.0,6300.0,24.0,PG,PG,PG
Buddy Hield,22000942,2021-04-28,2,1.9653804,7300.0,7300.0,23.0,SG/SF,SG/SF,SF
Joel Embiid,22000934,2021-04-28,1,0.9894493,10600.0,10600.0,50.0,C,C,C
DeMar DeRozan,22000938,2021-04-28,1,0.99218184,8400.0,8400.0,33.0,SF,SF,SF
Jimmy Butler,22000938,2021-04-28,1,1.2983108,9500.0,9500.0,43.0,SF,SF,SF
Devonte' Graham,22000936,2021-04-28,1,0.9923921,6100.0,6100.0,20.0,PG/SG,PG/SG,PG
Immanuel Quickley,22000937,2021-04-28,2,1.965562,4000.0,4000.0,10.0,PG/SG,PG/SG,SG
Rudy Gobert,22000942,2021-04-28,1,0.9923921,8300.0,8300.0,35.0,C,C,C
R.J. Hampton,22000933,2021-04-28,1,1.0423313,3700.0,3700.0,10.0,PG/SG,PG/SG,PG
Shake Milton,22000934,2021-04-28,2,1.9603069,4800.0,4800.0,12.0,PG/SG,PG/SG,SG
Brad Wanamaker,22000936,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Cody Zeller,22000936,2021-04-28,0,0.009254951,3100.0,3100.0,10.0,C,C,C
Drew Eubanks,22000938,2021-04-28,2,1.961608,3500.0,3500.0,10.0,C,C,C
Ja Morant,22000939,2021-04-28,1,0.5826832,8200.0,8200.0,33.0,PG,PG,PG
Miles Bridges,22000936,2021-04-28,2,1.9182787,7400.0,7400.0,25.0,SF/PF,SF/PF,SF
Chandler Hutchison,22000935,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Dwayne Bacon,22000933,2021-04-28,1,0.99218184,4600.0,4600.0,12.0,SG/SF,SG/SF,SG
Adam Mokoka,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG,PG,SG
John Collins,22000934,2021-04-28,0,0.021495592,7300.0,7300.0,24.0,PF/C,PF/C,PF
Joe Ingles,22000942,2021-04-28,0,0.011552354,6700.0,6700.0,20.0,SG/SF,SG/SF,SF
Chasson Randle,22000933,2021-04-28,2,1.9653386,3000.0,3000.0,10.0,PG,PG,PG
Lonnie Walker IV,22000938,2021-04-28,0,0.021495592,3600.0,3600.0,10.0,SG/SF,SG/SF,SG
Andre Iguodala,22000938,2021-04-28,0,0.008735357,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
De'Anthony Melton,22000939,2021-04-28,1,0.99399585,3800.0,3800.0,12.0,PG/SG,PG/SG,SG
Rajon Rondo,22000941,2021-04-28,2,1.965562,3600.0,3600.0,10.0,PG,PG,PG
PJ Dozier,22000940,2021-04-28,0,0.021495592,5400.0,5400.0,14.0,SG/SF,SG/SF,SF
Tomas Satoransky,22000937,2021-04-28,0,-0.003505284,3900.0,3900.0,10.0,PG,PG,PG
Tyrese Maxey,22000934,2021-04-28,0,0.021495592,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Reggie Jackson,22000941,2021-04-28,0,0.021495592,5800.0,5800.0,18.0,PG/SG,PG/SG,PG
Desmond Bane,22000939,2021-04-28,0,0.021495592,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Justin James,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SF,SF,SG
Jakob Poeltl,22000938,2021-04-28,2,1.9697174,5900.0,5900.0,20.0,C,C,C
Theo Pinson,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Trevor Ariza,22000938,2021-04-28,1,0.9942023,4600.0,4600.0,16.0,PF,PF,PF
Trent Forrest,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG,SG,SG
Elfrid Payton,22000937,2021-04-28,0,0.021495592,3400.0,3400.0,10.0,PG,PG,PG
Xavier Tillman,22000939,2021-04-28,0,0.021495592,5200.0,5200.0,10.0,C,C,C
Damyean Dotson,22000933,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG/SF,SG/SF,PG
Brandon Goodwin,22000934,2021-04-28,0,0.021495592,4300.0,4300.0,10.0,PG,PG,PG
Ivica Zubac,22000941,2021-04-28,0,0.021495592,5500.0,5500.0,18.0,C,C,C
Onyeka Okongwu,22000934,2021-04-28,1,0.9943485,4000.0,4000.0,10.0,C,C,C
Jahmi'us Ramsey,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Juwan Morgan,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PF,PF,PF
P.J. Washington,22000936,2021-04-28,1,1.1839695,6800.0,6800.0,21.0,PF/C,PF/C,C
Dillon Brooks,22000939,2021-04-28,1,0.9889768,5400.0,5400.0,18.0,SG/SF,SG/SF,SF
Aaron Nesmith,22000936,2021-04-28,3,2.828978,3000.0,3000.0,10.0,SG,SG,SG
Skylar Mays,22000934,2021-04-28,1,0.64688444,3000.0,3000.0,10.0,PG,PG,SG
Isaac Okoro,22000933,2021-04-28,4,3.695545,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
Jonas Valanciunas,22000939,2021-04-28,0,0.021495592,7900.0,7900.0,33.0,C,C,C
Gary Harris,22000933,2021-04-28,0,0.021495592,4200.0,4200.0,10.0,SG/SF,SG/SF,SF
Norman Powell,22000939,2021-04-28,1,0.830675,6400.0,6400.0,22.0,SG/SF,SG/SF,SF
Solomon Hill,22000934,2021-04-28,0,0.07428645,3600.0,3600.0,10.0,SF/PF,SF/PF,PF
Bradley Beal,22000935,2021-04-28,1,0.9928654,10000.0,10000.0,42.0,SG/SF,SG/SF,SG
Lou Williams,22000934,2021-04-28,1,0.99218184,4500.0,4500.0,10.0,PG/SG,PG/SG,SG
Ersan Ilyasova,22000942,2021-04-28,1,0.05482616,3100.0,3100.0,10.0,PF/C,PF/C,PF
Mo Bamba,22000933,2021-04-28,1,0.99218184,5200.0,5200.0,14.0,C,C,C
Evan Fournier,22000936,2021-04-28,0,0.070037015,5300.0,5300.0,16.0,SG/SF,SG/SF,SG
Kyle Anderson,22000939,2021-04-28,3,3.1886997,6300.0,6300.0,22.0,SF/PF,SF/PF,PF
Dewayne Dedmon,22000938,2021-04-28,0,0.05482616,3100.0,3100.0,10.0,C,C,C
Rudy Gay,22000938,2021-04-28,0,0.021495592,4200.0,4200.0,10.0,PF,PF,PF
Naji Marshall,22000940,2021-04-28,1,0.96206474,4800.0,4800.0,12.0,SG/SF,SG/SF,SF
Kendrick Nunn,22000938,2021-04-28,0,0.021495592,5800.0,5800.0,18.0,PG,PG,PG
Thaddeus Young,22000937,2021-04-28,2,1.8962996,5100.0,5100.0,16.0,PF/C,PF/C,PF
Jarrett Allen,22000933,2021-04-28,1,0.9918985,7200.0,7200.0,30.0,C,C,C
Royce O'Neale,22000942,2021-04-28,0,0.021495592,4900.0,4900.0,13.0,SF/PF,SF/PF,PF
Kevin Love,22000933,2021-04-28,3,2.6650286,6700.0,6700.0,20.0,PF/C,PF/C,PF
Kentavious Caldwell-Pope,22000935,2021-04-28,1,0.3527792,4800.0,4800.0,14.0,SG,SG,SG
Jordan Clarkson,22000942,2021-04-28,0,0.4046646,6900.0,6900.0,20.0,PG/SG,PG/SG,PG
Kira Lewis Jr.,22000940,2021-04-28,0,0.021495592,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Torrey Craig,22000941,2021-04-28,1,0.992328,3800.0,3800.0,11.0,SG/SF,SG/SF,SG
James Ennis III,22000933,2021-04-28,0,0.038617298,4700.0,4700.0,10.0,SF/PF,SF/PF,SF
Kris Dunn,22000934,2021-04-28,0,0.072876915,3100.0,3100.0,11.0,SG,SG,SF
Eric Bledsoe,22000940,2021-04-28,2,1.8203583,4600.0,4600.0,17.0,PG/SG,PG/SG,SG
Georges Niang,22000942,2021-04-28,0,0.021495592,3400.0,3400.0,10.0,PF,PF,PF
Bismack Biyombo,22000936,2021-04-28,0,0.021495592,3200.0,3200.0,10.0,C,C,C
Richaun Holmes,22000942,2021-04-28,0,0.021495592,6900.0,6900.0,22.0,PF/C,PF/C,C
Patrick Williams,22000937,2021-04-28,0,0.011831811,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Keljin Blevins,22000939,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG,SG,PG
Gabe Vincent,22000938,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG,SG,PG
Brandon Clarke,22000939,2021-04-28,1,0.9923921,4000.0,4000.0,12.0,PF/C,PF/C,C
Donta Hall,22000933,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PF/C,PF/C,PF
Tremont Waters,22000936,2021-04-28,2,1.819045,3000.0,3000.0,10.0,PG,PG,PG
Alfonzo McKinnie,22000935,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Kyle Kuzma,22000935,2021-04-28,0,0.06313133,6200.0,6200.0,22.0,SF/PF,SF/PF,SF
Caleb Martin,22000936,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Matisse Thybulle,22000934,2021-04-28,0,0.48499438,3100.0,3100.0,11.0,SF,SF,SF
Paul Millsap,22000940,2021-04-28,2,1.964398,3400.0,3400.0,10.0,PF/C,PF/C,PF
Derrick Favors,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,C,C,C
John Konchar,22000939,2021-04-28,0,0.05482616,3100.0,3100.0,10.0,PG/SG,PG/SG,SF
Devontae Cacok,22000935,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PF/C,PF/C,PF
Rui Hachimura,22000935,2021-04-28,1,1.076236,5300.0,5300.0,18.0,PF,PF,PF
Javonte Green,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG,SG,SF
George Hill,22000934,2021-04-28,0,0.021495592,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Patty Mills,22000938,2021-04-28,0,0.021495592,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Lauri Markkanen,22000937,2021-04-28,0,0.021495592,4400.0,4400.0,10.0,PF/C,PF/C,PF
Payton Pritchard,22000936,2021-04-28,1,0.9923921,4000.0,4000.0,10.0,PG,PG,PG
Norvel Pelle,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,C,C,C
Frank Ntilikina,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Goran Dragic,22000938,2021-04-28,1,0.99399585,5400.0,5400.0,18.0,PG,PG,PG
Miye Oni,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SF,SF,SF
Anthony Tolliver,22000934,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PF/C,PF/C,PF
Deandre Ayton,22000941,2021-04-28,2,1.9748114,6700.0,6700.0,26.0,C,C,C
Jalen Smith,22000941,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,C,C,PF
Danilo Gallinari,22000934,2021-04-28,0,0.021495592,5300.0,5300.0,15.0,PF,PF,PF
Amir Coffey,22000941,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG/SG,PG/SG,SF
Jared Harper,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG,PG,PG
James Johnson,22000940,2021-04-28,0,0.021495592,4400.0,4400.0,13.0,SF/PF,SF/PF,PF
Devin Booker,22000941,2021-04-28,0,0.021495592,8000.0,8000.0,33.0,SG,SG,SG
Steven Adams,22000940,2021-04-28,1,0.9659539,5000.0,5000.0,17.0,C,C,C
Willy Hernangomez,22000940,2021-04-28,0,0.021495592,4200.0,4200.0,11.0,C,C,C
Paul Reed,22000934,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PF,PF,SF
Patrick Patterson,22000941,2021-04-28,0,0.021495592,3100.0,3100.0,10.0,PF/C,PF/C,C
Cody Martin,22000936,2021-04-28,1,0.89066994,4000.0,4000.0,12.0,SF,SF,SF
Shaquille Harrison,22000940,2021-04-28,2,1.8383473,3000.0,3000.0,10.0,PG/SF,PG/SF,PG
Kyle Guy,22000942,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Ben Simmons,22000934,2021-04-28,2,1.5281086,7700.0,7700.0,29.0,PG,PG,PG
Kevin Knox II,22000937,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Garrison Mathews,22000935,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Jalen McDaniels,22000936,2021-04-28,1,0.9872286,4700.0,4700.0,17.0,PF,PF,PF
Wenyen Gabriel,22000940,2021-04-28,2,1.965562,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Robin Lopez,22000935,2021-04-28,0,0.021495592,3100.0,3100.0,10.0,C,C,C
CJ Elleby,22000939,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Anfernee Simons,22000939,2021-04-28,1,0.9923921,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Grayson Allen,22000939,2021-04-28,0,0.021495592,4800.0,4800.0,14.0,SG/SF,SG/SF,SG
Yogi Ferrell,22000941,2021-04-28,0,0.013795761,3300.0,3300.0,10.0,PG,PG,SG
Duncan Robinson,22000938,2021-04-28,0,0.021495592,5300.0,5300.0,12.0,SG/SF,SG/SF,SG
Taj Gibson,22000937,2021-04-28,1,0.95321965,3300.0,3300.0,10.0,PF/C,PF/C,C
Wendell Carter Jr.,22000933,2021-04-28,1,1.0422305,6600.0,6600.0,19.0,C,C,C
Dwight Howard,22000934,2021-04-28,0,0.021495592,4500.0,4500.0,13.0,C,C,C
Jarrell Brantley,22000942,2021-04-28,1,0.992328,3000.0,3000.0,10.0,SF,SF,PF
Delon Wright,22000942,2021-04-28,2,1.9441711,4900.0,4900.0,11.0,PG/SG,PG/SG,PG
Ty-Shon Alexander,22000941,2021-04-28,0,0.021495592,3000.0,3000.0,10.0,PG,PG,SG
Donte DiVincenzo,22000945,2021-04-29,0,0.05768836,5000.0,5000.0,16.0,PG/SG,PG/SG,SG
Amida Brimah,22000944,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,C,C,C
Thanasis Antetokounmpo,22000945,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,PF,PF,SF
Darius Bazley,22000947,2021-04-29,0,0.008843377,6300.0,6300.0,22.0,PF,PF,PF
Mychal Mulder,22000946,2021-04-29,0,0.021495592,3100.0,3100.0,11.0,PG/SG,PG/SG,PG
Giannis Antetokounmpo,22000945,2021-04-29,1,1.2499218,11000.0,11000.0,54.0,PF/C,PF/C,PF
Josh Green,22000943,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SF,SF,SF
Doug McDermott,22000944,2021-04-29,0,0.021495592,3800.0,3800.0,10.0,PF,PF,PF
Aleksej Pokusevski,22000947,2021-04-29,1,0.9941382,4900.0,4900.0,16.0,SF,SF,SF
Sekou Doumbouya,22000943,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,PF,PF,PF
Zeke Nnaji,22000948,2021-04-29,0,0.021495592,3100.0,3100.0,10.0,PF/C,PF/C,PF
Shaquille Harrison,22000948,2021-04-29,1,0.9939498,3200.0,3200.0,10.0,PG/SF,PG/SF,PG
D.J. Wilson,22000945,2021-04-29,0,0.021495592,3200.0,3200.0,10.0,C,C,C
Jahlil Okafor,22000943,2021-04-29,1,0.992328,3000.0,3000.0,10.0,C,C,C
Bobby Portis,22000945,2021-04-29,4,3.6716795,5500.0,5500.0,13.0,PF/C,PF/C,C
DeAndre' Bembry,22000948,2021-04-29,1,1.0165453,3000.0,3000.0,10.0,PG/SF,PG/SF,SF
Timothe Luwawu-Cabarrot,22000944,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SF,SF,SF
Markus Howard,22000948,2021-04-29,0,0.021495592,3100.0,3100.0,10.0,PG,PG,SG
Gabriel Deck,22000947,2021-04-29,0,0.33317506,3000.0,3000.0,10.0,PF,PF,SF
Cassius Stanley,22000944,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SG,SG,SG
T.J. McConnell,22000944,2021-04-29,3,2.2513406,5500.0,5500.0,21.0,PG,PG,PG
Kristaps Porzingis,22000943,2021-04-29,0,0.021495592,8700.0,8700.0,33.0,PF/C,PF/C,C
Charlie Brown Jr.,22000947,2021-04-29,0,0.46286657,3000.0,3000.0,10.0,SG,SG,SF
Justin Holiday,22000944,2021-04-29,0,-0.003505284,4300.0,4300.0,10.0,SF,SF,SF
Aaron Gordon,22000948,2021-04-29,0,0.021495592,5400.0,5400.0,18.0,SF/PF,SF/PF,PF
Saben Lee,22000943,2021-04-29,0,0.05482616,3100.0,3100.0,10.0,PG,PG,PG
PJ Dozier,22000948,2021-04-29,0,0.021495592,5600.0,5600.0,14.0,SG/SF,SG/SF,SG
JaKarr Sampson,22000944,2021-04-29,0,0.021495592,3900.0,3900.0,10.0,PF/C,PF/C,PF
Blake Griffin,22000944,2021-04-29,0,0.021495592,4900.0,4900.0,15.0,PF/C,PF/C,PF
Stephen Curry,22000946,2021-04-29,2,1.8773903,10300.0,10300.0,50.0,PG,PG,PG
Tyler Cook,22000943,2021-04-29,0,0.021495592,3100.0,3100.0,10.0,PF/C,PF/C,PF
Draymond Green,22000946,2021-04-29,3,3.1520376,7300.0,7300.0,32.0,PF/C,PF/C,PF
Caris LeVert,22000944,2021-04-29,0,0.0910189,8000.0,8000.0,34.0,SG,SG,SG
Michael Porter Jr.,22000948,2021-04-29,0,0.021495592,8300.0,8300.0,33.0,SF/PF,SF/PF,SF
Facundo Campazzo,22000948,2021-04-29,1,0.116019785,4600.0,4600.0,11.0,PG/SG,PG/SG,PG
Jrue Holiday,22000945,2021-04-29,2,1.7532812,7700.0,7700.0,35.0,PG/SG,PG/SG,PG
Kelly Olynyk,22000945,2021-04-29,2,1.6637055,6900.0,6900.0,25.0,PF/C,PF/C,PF
OG Anunoby,22000948,2021-04-29,1,0.05768836,6800.0,6800.0,27.0,SF/PF,SF/PF,SF
Isaiah Stewart,22000943,2021-04-29,1,0.9923921,6000.0,6000.0,20.0,C,C,C
Ricky Rubio,22000946,2021-04-29,2,1.856745,4500.0,4500.0,14.0,PG,PG,PG
Khris Middleton,22000945,2021-04-29,1,0.990224,7600.0,7600.0,30.0,SG/SF,SG/SF,SF
Alize Johnson,22000944,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Kevin Durant,22000944,2021-04-29,1,0.9918985,8500.0,8500.0,43.0,PF,PF,PF
Zion Williamson,22000947,2021-04-29,1,0.9923921,9800.0,9800.0,43.0,PF/C,PF/C,PF
Tyler Johnson,22000944,2021-04-29,1,0.992328,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Kevin Porter Jr.,22000945,2021-04-29,0,0.021495592,7000.0,7000.0,25.0,PG,PG,PG
Andrew Wiggins,22000946,2021-04-29,0,0.07044859,7000.0,7000.0,27.0,SG/SF,SG/SF,SG
Kyle Lowry,22000948,2021-04-29,1,0.992328,7100.0,7100.0,28.0,PG,PG,PG
Karl-Anthony Towns,22000946,2021-04-29,0,0.021495592,10100.0,10100.0,47.0,C,C,C
Christian Wood,22000945,2021-04-29,1,0.992328,8200.0,8200.0,36.0,C,C,PF
Tim Hardaway Jr.,22000943,2021-04-29,1,0.992328,4700.0,4700.0,14.0,SF,SF,SF
Josh Richardson,22000943,2021-04-29,2,1.9603069,4600.0,4600.0,13.0,SG,SG,SG
Kevon Looney,22000946,2021-04-29,0,0.021495592,3700.0,3700.0,10.0,C,C,C
Willie Cauley-Stein,22000943,2021-04-29,0,0.021495592,3400.0,3400.0,10.0,C,C,C
Trey Burke,22000943,2021-04-29,1,1.0244305,3100.0,3100.0,11.0,PG/SG,PG/SG,PG
Vlatko Cancar,22000948,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SF,SF,SF
Juan Toscano-Anderson,22000946,2021-04-29,2,1.965562,4100.0,4100.0,10.0,PF/C,PF/C,PF
Killian Hayes,22000943,2021-04-29,2,1.9661663,4400.0,4400.0,10.0,PG,PG,PG
DaQuan Jeffries,22000945,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SG,SG,SG
Khem Birch,22000948,2021-04-29,2,1.9418994,5000.0,5000.0,13.0,C,C,C
Mike James,22000944,2021-04-29,0,0.021495592,3200.0,3200.0,10.0,PG,PG,PG
Luguentz Dort,22000947,2021-04-29,0,0.057276778,6500.0,6500.0,22.0,PG/SG,PG/SG,SG
Boban Marjanovic,22000943,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,C,C,C
Ty Jerome,22000947,2021-04-29,0,0.021495592,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Jae'Sean Tate,22000945,2021-04-29,1,0.29832834,6100.0,6100.0,23.0,SG/SF,SG/SF,SF
Frank Jackson,22000943,2021-04-29,0,0.021495592,3500.0,3500.0,10.0,SG,SG,PG
Juancho Hernangomez,22000946,2021-04-29,1,0.99218184,3300.0,3300.0,12.0,SF/PF,SF/PF,SF
Maxi Kleber,22000943,2021-04-29,0,0.021495592,3900.0,3900.0,10.0,PF/C,PF/C,PF
Naz Reid,22000946,2021-04-29,0,0.021495592,3600.0,3600.0,10.0,PF/C,PF/C,C
Theo Maledon,22000947,2021-04-29,0,0.021495592,5000.0,5000.0,15.0,PG,PG,PG
Reggie Perry,22000944,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,PF/C,PF/C,C
Jeff Green,22000944,2021-04-29,1,0.9942023,4800.0,4800.0,16.0,PF/C,PF/C,C
Pascal Siakam,22000948,2021-04-29,1,0.99756056,8400.0,8400.0,36.0,PF,PF,PF
Saddiq Bey,22000943,2021-04-29,1,0.98256767,4900.0,4900.0,18.0,SF,SF,SF
Jaden McDaniels,22000946,2021-04-29,1,0.9943485,3900.0,3900.0,10.0,PF,PF,PF
Dwight Powell,22000943,2021-04-29,1,0.992328,3300.0,3300.0,10.0,C,C,C
Bryn Forbes,22000945,2021-04-29,1,0.99218184,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Jordan McLaughlin,22000946,2021-04-29,0,0.05458275,3100.0,3100.0,10.0,PG,PG,PG
Aaron Holiday,22000944,2021-04-29,2,1.9713066,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Joe Harris,22000944,2021-04-29,0,0.1107783,5400.0,5400.0,19.0,SG/SF,SG/SF,SF
James Johnson,22000947,2021-04-29,2,1.9713066,4300.0,4300.0,13.0,SF/PF,SF/PF,PF
Kelan Martin,22000944,2021-04-29,1,0.992328,3200.0,3200.0,10.0,SF/PF,SF/PF,SG
Svi Mykhailiuk,22000947,2021-04-29,0,0.009254951,3600.0,3600.0,10.0,SG,SG,SG
JJ Redick,22000943,2021-04-29,1,0.992328,3000.0,3000.0,10.0,SG,SG,SG
Brandon Ingram,22000947,2021-04-29,1,0.992328,8600.0,8600.0,35.0,SF,SF,SF
Nikola Jokic,22000948,2021-04-29,1,1.1115313,10900.0,10900.0,55.0,C,C,C
Anthony Lamb,22000945,2021-04-29,1,0.992328,3400.0,3400.0,10.0,SF/PF,SF/PF,SF
Naji Marshall,22000947,2021-04-29,1,1.0316547,4600.0,4600.0,12.0,SG/SF,SG/SF,SF
Jalen Harris,22000948,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SG,SG,SG
Oshae Brissett,22000944,2021-04-29,2,1.9432309,5300.0,5300.0,21.0,PF/C,PF/C,PF
Rodney Hood,22000948,2021-04-29,1,0.992328,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Moses Brown,22000947,2021-04-29,2,1.9656384,5100.0,5100.0,13.0,C,C,C
Eric Bledsoe,22000947,2021-04-29,0,0.070037015,4500.0,4500.0,17.0,PG/SG,PG/SG,SG
Kira Lewis Jr.,22000947,2021-04-29,1,0.99121815,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Freddie Gillespie,22000948,2021-04-29,0,0.061166078,3000.0,3000.0,10.0,C,C,C
Bol Bol,22000948,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,C,C,PF
Armoni Brooks,22000945,2021-04-29,0,0.021495592,4700.0,4700.0,14.0,PG,PG,PG
Malcolm Brogdon,22000944,2021-04-29,0,0.021495592,9000.0,9000.0,37.0,PG,PG,PG
Wenyen Gabriel,22000947,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Jordan Poole,22000946,2021-04-29,0,0.021495592,4500.0,4500.0,10.0,PG/SG,PG/SG,PG
Jarred Vanderbilt,22000946,2021-04-29,0,0.021495592,3000.0,3000.0,10.0,PF/C,PF/C,PF
D'Angelo Russell,22000946,2021-04-29,1,1.0274175,6700.0,6700.0,25.0,PG/SG,PG/SG,SG
P.J. Tucker,22000945,2021-04-29,2,1.965562,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Josh Okogie,22000946,2021-04-29,0,0.061166078,3200.0,3200.0,10.0,SF,SF,SF
