date,max_num_of_players_yahoo,best_actual_lineup_yahoo,best_pred_lineup_yahoo,best_actual_score_yahoo,best_pred_score_yahoo,best_actual_cost_yahoo,best_pred_cost_yahoo,is_repeat_yahoo,is_repeat_pred_yahoo,max_num_of_players_fanduel,best_actual_lineup_fanduel,best_pred_lineup_fanduel,best_actual_score_fanduel,best_pred_score_fanduel,best_actual_cost_fanduel,best_pred_cost_fanduel,is_repeat_fanduel,is_repeat_pred_fanduel,max_num_of_players_draftkings,best_actual_lineup_draftkings,best_pred_lineup_draftkings,best_actual_score_draftkings,best_pred_score_draftkings,best_actual_cost_draftkings,best_pred_cost_draftkings,is_repeat_draftkings,is_repeat_pred_draftkings
2023-11-22,293,"['Bruce Brown', 'Brook Lopez', 'Haywood Highsmith', 'Coby White', 'Tyrese Haliburton', 'Onyeka Okongwu', 'Toumani Camara', 'Shai Gilgeous-Alexander']","['Mike Conley', 'Zion Williamson', 'Dario Saric', 'Luka Doncic', 'Matisse Thybulle', 'Aaron Gordon', 'Buddy Hield', 'Spencer Dinwiddie']",323.1,295.723766633682,186.0,194.0,0,0,293,"['Jalen Green', 'Kyrie Irving', 'Haywood Highsmith', 'Jabari Smith Jr.', 'Brandon Ingram', 'Trae Young', 'Joe Ingles', 'Taurean Prince', 'Chet Holmgren']","['Danuel House Jr.', 'Dennis Schroder', 'Derrick Rose', 'Buddy Hield', 'DeMar DeRozan', 'Scottie Barnes', 'Kyle Kuzma', 'Fred VanVleet', 'Trae Young']",351.2,341.93569342177364,57700.0,59400.0,0,0,293,"['Mikal Bridges', 'Kyle Kuzma', 'Bogdan Bogdanovic', 'Chet Holmgren', 'Russell Westbrook', 'Paul Reed', 'Kelly Olynyk', 'Daniel Gafford']","['Taurean Prince', 'Luka Doncic', 'Bryce McGowens', 'Reggie Jackson', 'Rudy Gobert', 'Chris Duarte', 'Shai Gilgeous-Alexander', 'Orlando Robinson']",339.5,274.9675104431808,49200.0,47900.0,0,0
2023-11-24,203,"['Landry Shamet', 'Devin Booker', 'Devin Vassell', 'Andrew Nembhard', 'Brook Lopez', 'Michael Porter Jr.', 'Karl-Anthony Towns', 'Jordan Poole']","['Tre Jones', 'Zach LaVine', 'Jabari Smith Jr.', 'Corey Kispert', 'Devin Booker', 'Dario Saric', 'Cade Cunningham', 'Damian Lillard']",313.6,291.1415140168741,194.0,200.0,0,0,203,"[""De'Aaron Fox"", 'Jaime Jaquez Jr.', 'Keldon Johnson', 'Norman Powell', 'Aaron Holiday', 'Jeff Green', 'Brandon Ingram', 'Jakob Poeltl', 'Kawhi Leonard']","['Paolo Banchero', 'David Roddy', 'Scottie Barnes', 'Caleb Houstan', 'Bam Adebayo', 'Domantas Sabonis', 'Landry Shamet', 'Kentavious Caldwell-Pope', 'Anthony Edwards']",308.90000000000003,315.7454725889489,57500.0,59900.0,0,0,203,"['Haywood Highsmith', 'Josh Hart', 'Brook Lopez', 'Norman Powell', 'Tyus Jones', 'Devin Vassell', 'Moritz Wagner', 'Jakob Poeltl']","['Daniel Gafford', 'Alperen Sengun', 'Fred VanVleet', 'Jordan Poole', 'Derrick White', 'Jordan Goodwin', 'Keita Bates-Diop', 'Immanuel Quickley']",272.5,260.7622343041003,43500.0,47800.0,0,0
2023-11-25,128,"['Josh Giddey', 'Jared Butler', 'Jaime Jaquez Jr.', 'Joel Embiid', 'Caleb Martin', 'Kenrich Williams', 'Jarrett Allen', 'Mikal Bridges']","['Evan Mobley', 'Dyson Daniels', 'Cody Zeller', 'Kelly Olynyk', 'Joel Embiid', 'Keyonte George', 'Dejounte Murray', 'Robert Covington']",312.3,281.81721184663473,174.0,190.0,0,0,128,"['Kelly Olynyk', 'Kevin Love', 'Anthony Gill', 'Austin Reaves', 'Shai Gilgeous-Alexander', 'Saddiq Bey', 'LeBron James', 'Paul George', 'Brandon Ingram']","['Bilal Coulibaly', 'Dyson Daniels', 'Ochai Agbaji', 'Omer Yurtseven', 'Paul George', 'Jose Alvarado', 'Mikal Bridges', 'Joel Embiid', 'Dejounte Murray']",315.0,309.75750631131234,60000.0,57500.0,0,0,128,"['Paul George', 'Trae Young', 'Cole Swider', 'Luka Doncic', 'Kevin Love', 'Luka Doncic', 'Shai Gilgeous-Alexander', 'Anthony Davis']","['Noah Clowney', 'Joel Embiid', 'Nicolas Batum', 'Kenrich Williams', 'Jordan Hawkins', 'Simone Fontecchio', 'Trae Young', 'Tyrese Maxey']",336.5,267.6763142682612,,49900.0,1,0
2023-11-26,168,"[""Royce O'Neale"", 'Cole Anthony', 'Giannis Antetokounmpo', 'Immanuel Quickley', 'DeMar DeRozan', 'Bobby Portis', 'Jalen Brunson', 'Derrick White']","['Mike Conley', 'Giannis Antetokounmpo', 'Michael Porter Jr.', 'Derrick White', 'Jusuf Nurkic', 'Paolo Banchero', 'Victor Wembanyama', 'DeMar DeRozan']",379.6,343.4101413266733,,,0,0,168,"['Cole Anthony', 'Jaylen Brown', 'Cole Anthony', 'Trae Young', 'Victor Wembanyama', 'Santi Aldama', 'Jayson Tatum', 'Julius Randle', 'Brook Lopez']","['Malcolm Brogdon', 'Anthony Edwards', 'Giannis Antetokounmpo', 'Dennis Schroder', 'Giannis Antetokounmpo', ""Royce O'Neale"", 'Devin Booker', ""De'Andre Hunter"", 'Victor Wembanyama']",409.29999999999995,392.01000085007394,,,1,1,168,"['Victor Wembanyama', 'Karl-Anthony Towns', 'Brook Lopez', 'Giannis Antetokounmpo', 'Giannis Antetokounmpo', 'Pascal Siakam', 'Max Strus', 'Damian Lillard']","['Jakob Poeltl', 'Damian Lillard', 'Terry Rozier', 'Jayson Tatum', 'Naz Reid', ""De'Andre Hunter"", 'Cole Anthony', 'Paolo Banchero']",395.25,304.0973558500409,,,1,0
2023-11-27,107,"['Nicolas Batum', 'DeAndre Jordan', 'Tyrese Maxey', 'Bilal Coulibaly', 'Shaedon Sharpe', 'Cade Cunningham', 'Reggie Jackson', 'Tyrese Haliburton']","['Reggie Jackson', 'Kelly Olynyk', 'Brandon Ingram', 'Michael Porter Jr.', 'Jerami Grant', 'Keyonte George', 'Reggie Jackson', 'Tyrese Maxey']",338.79999999999995,296.3588383436203,188.0,188.0,0,1,107,"['Joel Embiid', 'Max Christie', 'DeAndre Jordan', 'Simone Fontecchio', 'Reggie Jackson', 'Zion Williamson', ""D'Angelo Russell"", 'Deandre Ayton', 'Kawhi Leonard']","['Danilo Gallinari', 'Landry Shamet', 'Walker Kessler', 'Jalen Duren', 'Jerami Grant', 'Zion Williamson', 'Kawhi Leonard', 'Tyrese Maxey', 'Naji Marshall']",378.6,333.30097853112966,58400.0,58600.0,0,0,107,"['DeAndre Jordan', 'Joel Embiid', 'Kyle Kuzma', 'Ivica Zubac', 'Justin Holiday', 'Christian Wood', 'Reggie Jackson', 'Shaedon Sharpe']","['Reggie Jackson', 'Justin Holiday', 'Nicolas Batum', 'Kyle Kuzma', 'Tyrese Maxey', 'Jerami Grant', 'Keyonte George', 'DeAndre Jordan']",358.25,309.8808914180845,49200.0,47900.0,0,0
2023-11-28,169,"['Josh Hart', 'Kyle Lowry', 'Luka Doncic', 'Isaiah Hartenstein', 'Jaylen Brown', 'Jabari Smith Jr.', 'Kevin Huerter', ""Royce O'Neale""]","['Darius Garland', 'Jaylen Brown', 'Kyrie Irving', 'Naz Reid', 'Giannis Antetokounmpo', ""Royce O'Neale"", 'Josh Green', 'Max Strus']",319.59999999999997,301.81462498418983,183.0,200.0,0,0,169,"['Luka Doncic', 'Stephen Curry', 'Bogdan Bogdanovic', 'Clint Capela', 'Alex Caruso', 'Tari Eason', 'Al Horford', 'Kyle Lowry', 'Jaime Jaquez Jr.']","['Julius Randle', 'Dennis Schroder', 'Nick Smith Jr.', 'Sam Hauser', 'Payton Pritchard', 'Al Horford', 'Scottie Barnes', ""De'Aaron Fox"", 'Kyle Lowry']",352.20000000000005,316.784323406592,57800.0,57000.0,0,0,169,"['Dennis Schroder', 'Shai Gilgeous-Alexander', 'Jaime Jaquez Jr.', 'Troy Brown Jr.', 'Precious Achiuwa', 'Evan Mobley', 'Ayo Dosunmu', 'Donovan Mitchell']","['Scottie Barnes', 'Max Strus', 'Derrick White', 'Dorian Finney-Smith', 'Bogdan Bogdanovic', 'Cory Joseph', 'Donovan Mitchell', 'Onyeka Okongwu']",286.75,261.5728058340028,49900.0,49800.0,0,0
2023-11-29,163,"['LeBron James', 'Jusuf Nurkic', 'Moritz Wagner', 'OG Anunoby', 'Cole Anthony', 'Russell Westbrook', 'Kawhi Leonard', ""D'Angelo Russell""]","['Zion Williamson', 'Derrick Rose', 'Scottie Barnes', 'Moritz Wagner', 'Franz Wagner', 'Desmond Bane', 'Deni Avdija', 'Stanley Umude']",326.6,284.5996058505029,192.0,183.0,0,0,163,"['Marcus Sasser', 'Kyle Kuzma', 'David Roddy', 'Anthony Davis', 'James Harden', 'Jusuf Nurkic', ""D'Angelo Russell"", 'Joe Ingles', 'Jalen Green']","['Kawhi Leonard', 'Franz Wagner', 'Marcus Morris Sr.', 'Jalen Green', ""D'Angelo Russell"", 'Walker Kessler', 'Desmond Bane', 'Deni Avdija', 'Jusuf Nurkic']",388.9,360.3535281442106,59300.0,59900.0,0,0,163,"['Killian Hayes', 'Dennis Schroder', 'Zion Williamson', ""De'Anthony Melton"", ""D'Angelo Russell"", 'Patrick Beverley', 'Ivica Zubac', 'Franz Wagner']","['Kawhi Leonard', 'Derrick Rose', 'Franz Wagner', 'Justin Holiday', 'James Wiseman', 'Scottie Barnes', 'Christian Braun', 'Zion Williamson']",313.75,259.1673982851207,49100.0,49400.0,0,0
2023-11-30,180,"['Walker Kessler', 'Tyrese Haliburton', 'Terry Rozier', 'Donte DiVincenzo', 'Jeremy Sochan', 'Toumani Camara', 'Trae Young', 'Nic Claxton']","['Donovan Mitchell', 'Stephen Curry', 'Luguentz Dort', 'Nickeil Alexander-Walker', 'Evan Mobley', 'Mark Williams', 'Dorian Finney-Smith', 'Jaime Jaquez Jr.']",377.4,297.32656670734286,201.0,194.0,0,0,180,"['Trae Young', 'Jabari Walker', 'Dejounte Murray', 'Aaron Nesmith', 'Nickeil Alexander-Walker', 'Giannis Antetokounmpo', 'Trae Young', 'Georges Niang', 'Bryce McGowens']","['Trae Young', 'Kenrich Williams', 'Isaiah Joe', 'Toumani Camara', 'Marcus Sasser', 'Jalen Brunson', 'Victor Wembanyama', 'Stephen Curry', 'P.J. Washington']",408.49999999999994,332.79592531621455,59600.0,59400.0,1,0,180,"['Jaylin Williams', 'Jeremy Sochan', 'Andre Drummond', 'Julius Randle', 'Josh Giddey', 'Gordon Hayward', 'Collin Sexton', 'Trae Young']","['Brook Lopez', 'Killian Hayes', 'Dorian Finney-Smith', 'Nickeil Alexander-Walker', 'Luguentz Dort', 'Brandin Podziemski', 'Karl-Anthony Towns', 'Donovan Mitchell']",306.25,271.1379681788385,49600.0,47800.0,0,0
2023-12-01,124,"['Derrick White', 'Charles Bassey', 'Paolo Banchero', 'Paolo Banchero', 'Patrick Beverley', 'Franz Wagner', 'Santi Aldama', 'Jalen Brunson']","['Derrick White', ""De'Anthony Melton"", 'Jonas Valanciunas', 'CJ McCollum', 'Eric Gordon', 'Tobias Harris', 'Paolo Banchero', 'Franz Wagner']",360.99999999999994,297.6891081497073,192.0,198.0,1,0,124,"['Marcus Morris Sr.', 'Santi Aldama', 'Payton Pritchard', 'Patrick Beverley', 'Vince Williams Jr.', 'Pascal Siakam', 'Kevin Durant', 'Jalen Brunson', 'Scottie Barnes']","['Kevin Durant', 'Kevin Durant', 'Scottie Barnes', 'Grant Williams', 'Jonas Valanciunas', 'Jakob Poeltl', 'Patrick Beverley', 'Patrick Beverley', 'Jakob Poeltl']",374.29999999999995,387.56656888350847,57000.0,59400.0,0,3,124,"['Patrick Beverley', 'Al Horford', 'Kevin Durant', 'Daniel Gafford', 'Patrick Beverley', 'Grayson Allen', 'Franz Wagner', 'Dennis Schroder']","['Marcus Morris Sr.', 'Paolo Banchero', 'Joe Ingles', 'Kevin Durant', 'Julius Randle', 'Patrick Beverley', 'Tobias Harris', 'Landry Shamet']",348.25,281.55288557708263,49000.0,49700.0,1,0
2023-12-02,238,"[""De'Aaron Fox"", 'Jalen Duren', 'Dereck Lively II', 'Paolo Banchero', 'Omer Yurtseven', 'Derrick Jones Jr.', 'Luka Doncic', 'Brandin Podziemski']","[""Jae'Sean Tate"", 'Cade Cunningham', 'Jimmy Butler', ""De'Aaron Fox"", 'Taurean Prince', 'Aaron Gordon', 'Jusuf Nurkic', 'Draymond Green']",399.7,281.5780101824552,200.0,200.0,0,0,238,"['Alperen Sengun', 'Isaiah Joe', 'Bogdan Bogdanovic', 'JaVale McGee', 'Peyton Watson', 'Luka Doncic', 'Franz Wagner', 'Bruce Brown', 'Jaren Jackson Jr.']","['Devin Booker', 'John Collins', 'Patrick Williams', 'Orlando Robinson', 'James Harden', 'Collin Sexton', 'Jabari Smith Jr.', 'Austin Reaves', ""D'Angelo Russell""]",351.1,323.1463781811297,59600.0,59500.0,0,0,238,"['Caleb Martin', 'Kawhi Leonard', 'Davis Bertans', 'Herbert Jones', 'Coby White', 'Anthony Davis', 'Clint Capela', 'Derrick Jones Jr.']","['Clint Capela', 'Luka Doncic', 'Toumani Camara', 'Bruce Brown', 'Ish Smith', 'Aaron Nesmith', 'Brandin Podziemski', 'Anthony Davis']",315.5,280.73581485264003,49600.0,49500.0,0,0
2023-12-04,38,"['Myles Turner', 'Buddy Hield', 'Herbert Jones', 'Jose Alvarado', 'Harrison Barnes', 'Domantas Sabonis', 'Jayson Tatum', 'Jaylen Brown']","['Domantas Sabonis', 'Bennedict Mathurin', 'Naji Marshall', 'Malik Monk', 'Domantas Sabonis', 'Sam Hauser', 'Jayson Tatum', 'Bruce Brown']",318.1,302.2584234468639,200.0,197.0,0,1,38,"['Luke Kornet', 'Malik Monk', 'Jaylen Brown', 'Aaron Nesmith', 'Domantas Sabonis', 'Herbert Jones', 'Sam Hauser', 'Brandon Ingram', 'Keegan Murray']","['Dyson Daniels', 'Kevin Huerter', 'Domantas Sabonis', 'Herbert Jones', 'Sam Hauser', 'Jose Alvarado', 'Jayson Tatum', 'Myles Turner', 'Malik Monk']",327.1,299.23596388250587,56100.0,57200.0,0,0,38,"['Brandon Ingram', 'Jayson Tatum', 'Bennedict Mathurin', 'Trey Murphy III', 'Sam Hauser', 'Myles Turner', 'Derrick White', 'Luke Kornet']","['Brandon Ingram', 'Malik Monk', 'Brandon Ingram', 'Jose Alvarado', 'Domantas Sabonis', 'Aaron Nesmith', 'Bennedict Mathurin', 'Herbert Jones']",275.75,287.7388948649168,49800.0,50000.0,0,1
2023-12-05,47,"['Grayson Allen', 'Damian Lillard', 'Brook Lopez', 'Giannis Antetokounmpo', 'Grayson Allen', 'Eric Gordon', 'Jusuf Nurkic', 'Josh Hart']","['Jordan Goodwin', 'Cameron Payne', 'Jalen Brunson', 'Bobby Portis', 'LeBron James', 'Eric Gordon', 'LeBron James', 'Austin Reaves']",293.3,297.52127234898506,198.0,196.0,1,1,47,"['LeBron James', 'Keita Bates-Diop', 'LeBron James', 'Cameron Payne', 'Grayson Allen', 'Brook Lopez', 'Damian Lillard', 'Bobby Portis', 'Grayson Allen']","['LeBron James', 'Josh Hart', 'Brook Lopez', 'AJ Green', 'Cameron Payne', 'Giannis Antetokounmpo', 'Austin Reaves', 'Eric Gordon', 'Grayson Allen']",348.59999999999997,328.25901344213634,59500.0,57500.0,2,0,47,"['RJ Barrett', 'Malik Beasley', 'Charlie Brown Jr.', 'Grayson Allen', 'LeBron James', 'Julius Randle', 'Miles McBride', 'Brook Lopez']","['LeBron James', 'Brook Lopez', 'Khris Middleton', 'Josh Hart', 'Ryan Arcidiacono', 'Bobby Portis', 'Austin Reaves', 'Immanuel Quickley']",247.25,240.79437387548387,48000.0,47400.0,0,0
2023-12-06,219,"['Desmond Bane', 'Paolo Banchero', 'Terry Rozier', 'Dillon Brooks', 'Orlando Robinson', 'Trae Young', 'Ivica Zubac', 'Talen Horton-Tucker']","['John Konchar', 'Joel Embiid', 'Dennis Schroder', 'Tim Hardaway Jr.', 'Jamal Murray', 'Orlando Robinson', 'Draymond Green', 'DeMar DeRozan']",343.0,279.4074555080384,195.0,198.0,0,0,219,"['Kawhi Leonard', 'Kyle Anderson', 'Aaron Holiday', 'Draymond Green', 'Bilal Coulibaly', 'Bojan Bogdanovic', 'Desmond Bane', 'Brandon Miller', 'Shai Gilgeous-Alexander']","['Kris Murray', 'Talen Horton-Tucker', 'Duncan Robinson', 'Pascal Siakam', 'Keldon Johnson', 'Bojan Bogdanovic', 'Terry Rozier', 'Kenrich Williams', 'Joel Embiid']",371.19999999999993,315.0468359064311,59600.0,58700.0,0,0,219,"['John Konchar', 'Jalen Duren', 'Caleb Martin', 'Brandon Miller', 'Dejounte Murray', 'Coby White', 'Paolo Banchero', 'Taylor Hendricks']","['Caleb Martin', 'Keldon Johnson', 'Shai Gilgeous-Alexander', 'Devin Vassell', 'Kenrich Williams', 'Cason Wallace', 'Gordon Hayward', ""De'Anthony Melton""]",286.75,262.48138251528144,48800.0,49600.0,0,0
2023-12-07,46,"['Austin Reaves', 'Taurean Prince', 'Brook Lopez', 'Tyrese Haliburton', 'Jarred Vanderbilt', 'MarJon Beauchamp', 'Obi Toppin', 'Giannis Antetokounmpo']","['Taurean Prince', 'Khris Middleton', 'Brook Lopez', 'Austin Reaves', 'Giannis Antetokounmpo', 'Dyson Daniels', 'CJ McCollum', 'Jonas Valanciunas']",266.6,264.75055857766415,193.0,197.0,0,0,46,"['T.J. McConnell', 'LeBron James', 'Herbert Jones', 'Khris Middleton', 'Rui Hachimura', 'Tyrese Haliburton', 'Myles Turner', 'Myles Turner', 'Austin Reaves']","['Bennedict Mathurin', 'Tyrese Haliburton', 'Taurean Prince', 'Brook Lopez', 'Brook Lopez', 'Khris Middleton', 'Giannis Antetokounmpo', 'Obi Toppin', 'Christian Wood']",352.1,308.7880907261744,59300.0,57600.0,1,1,46,"['Myles Turner', 'Anthony Davis', 'Taurean Prince', 'T.J. McConnell', 'Austin Reaves', 'Isaiah Jackson', 'Trey Murphy III', 'Giannis Antetokounmpo']","['Taurean Prince', 'Herbert Jones', 'Damian Lillard', 'Myles Turner', 'Jalen Hood-Schifino', 'Brook Lopez', 'Jarred Vanderbilt', 'Tyrese Haliburton']",276.25,255.43988919071853,49700.0,49300.0,0,0
2023-12-08,274,"[""De'Aaron Fox"", 'Luka Doncic', 'Jayson Tatum', 'Jalen Williams', 'Shai Gilgeous-Alexander', 'Dante Exum', 'Chet Holmgren', 'Patrick Williams']","['Donovan Mitchell', 'Tyrese Maxey', 'Victor Wembanyama', 'Shai Gilgeous-Alexander', 'Paul George', 'Derrick Rose', 'Jusuf Nurkic', 'John Collins']",379.99999999999994,352.71882566660645,,,0,0,274,"['Deni Avdija', 'Derrick White', 'Jonathan Kuminga', 'Torrey Craig', 'Darius Garland', 'Scottie Barnes', 'Nick Richards', 'Kevin Love', 'Anfernee Simons']","['Keldon Johnson', 'Alec Burks', 'Jared Butler', 'Shai Gilgeous-Alexander', 'Kevin Love', 'Anthony Gill', 'Joel Embiid', 'Goga Bitadze', 'Jalen Williams']",366.4,299.61788770575083,54800.0,56700.0,0,0,274,"['Chimezie Metu', 'Gordon Hayward', 'Tyrese Maxey', 'Jrue Holiday', ""Day'Ron Sharpe"", 'Dereck Lively II', 'Bilal Coulibaly', 'Killian Hayes']","['Kenneth Lofton Jr.', 'Victor Wembanyama', 'Keldon Johnson', 'Rudy Gobert', 'Mike Conley', ""Royce O'Neale"", 'Tre Jones', 'Cam Thomas']",270.75,265.9782783277333,46200.0,49700.0,0,0
2023-12-11,275,"['Kawhi Leonard', 'Tyrese Maxey', 'Collin Sexton', 'Caleb Martin', 'Josh Giddey', 'DeMar DeRozan', 'Goga Bitadze', 'Bogdan Bogdanovic']","['Dereck Lively II', 'Desmond Bane', 'Malik Monk', 'Duncan Robinson', 'Keyonte George', 'RJ Barrett', 'Dennis Schroder', 'Giannis Antetokounmpo']",346.40000000000003,305.98291139062496,194.0,194.0,0,0,275,"['Giannis Antetokounmpo', 'Gordon Hayward', 'Myles Turner', 'Scoot Henderson', 'Julian Strawther', 'Ausar Thompson', 'Naz Reid', 'Darius Garland', 'Bennedict Mathurin']","['Josh Hart', 'Victor Wembanyama', 'Jaden Springer', 'Duncan Robinson', 'Malik Monk', 'Jamal Murray', 'Isaiah Hartenstein', 'Domantas Sabonis', 'Dennis Schroder']",389.69999999999993,326.62134142164143,57600.0,57000.0,0,0,275,"['Victor Wembanyama', 'Keegan Murray', 'Domantas Sabonis', 'Patrick Williams', 'Bennedict Mathurin', 'Dante Exum', 'Olivier-Maxence Prosper', 'Bobby Portis']","['Jamal Murray', 'Aaron Gordon', 'DeMar DeRozan', 'Jonas Valanciunas', 'Malaki Branham', 'Julian Strawther', 'Malik Monk', 'Reggie Jackson']",295.5,287.6536045912653,49600.0,47900.0,0,0
2023-12-12,106,"['Coby White', 'Jusuf Nurkic', 'James Harden', 'Nikola Vucevic', 'Grant Williams', 'LeBron James', 'Tim Hardaway Jr.', 'Keegan Murray']","['Darius Garland', 'LeBron James', 'Andre Drummond', 'Payton Pritchard', 'Nikola Vucevic', 'Jayson Tatum', ""D'Angelo Russell"", 'Julian Strawther']",351.5,287.3814119044692,192.0,199.0,0,0,106,"['Keegan Murray', 'Jayson Tatum', 'Tim Hardaway Jr.', 'Brandin Podziemski', 'Michael Porter Jr.', 'Luka Doncic', 'Julian Strawther', 'Drew Eubanks', 'Dante Exum']","['Chris Paul', 'Julian Strawther', 'Jevon Carter', 'Luka Doncic', 'Jordan Goodwin', 'Nikola Vucevic', 'Norman Powell', 'Nikola Vucevic', 'Aaron Gordon']",346.0,326.5282091602684,59700.0,59700.0,0,1,106,"['Brandin Podziemski', 'Chris Duarte', 'Nikola Vucevic', 'Grant Williams', 'Dante Exum', 'Anthony Davis', 'Kawhi Leonard', 'Julian Strawther']","['Dante Exum', 'Nikola Vucevic', 'Jaylen Brown', 'Christian Braun', 'Kristaps Porzingis', 'Kobe Brown', 'Jusuf Nurkic', 'Dario Saric']",305.75,255.9752858709544,48800.0,49900.0,0,0
2023-12-13,191,"['Kyle Lowry', 'Terry Rozier', 'Precious Achiuwa', 'Jonas Valanciunas', 'Kevin Love', 'Victor Wembanyama', 'Bogdan Bogdanovic', 'Victor Wembanyama']","['Jalen Brunson', 'Nassir Little', 'Dyson Daniels', 'Daniel Gafford', 'Trae Young', 'Simone Fontecchio', 'Anthony Davis', 'Malik Beasley']",353.4,282.32163325902076,187.0,196.0,1,0,191,"['Bojan Bogdanovic', 'Tari Eason', 'Gary Trent Jr.', 'Nassir Little', 'Giannis Antetokounmpo', 'Tobias Harris', 'Donte DiVincenzo', 'Anthony Davis', 'Khris Middleton']","['Kyle Kuzma', 'Giannis Antetokounmpo', 'Jakob Poeltl', 'Scottie Barnes', 'Trae Young', 'Tari Eason', 'Vince Williams Jr.', 'Jarace Walker', 'Donte DiVincenzo']",389.8,372.116617644392,59000.0,59800.0,0,0,191,"['Bogdan Bogdanovic', 'Naji Marshall', 'Terry Rozier', 'Jaren Jackson Jr.', 'Collin Sexton', 'Nic Claxton', 'Nick Richards', 'Clint Capela']","['Bogdan Bogdanovic', 'Kelly Olynyk', 'Jamal Cain', 'Tari Eason', 'Devin Vassell', 'Vince Williams Jr.', 'Terry Rozier', 'Kevin Durant']",320.5,266.5770245231688,50000.0,48500.0,0,0
2023-12-14,152,"['Scoot Henderson', 'Kris Murray', 'Simone Fontecchio', 'Coby White', 'Caris LeVert', 'Chet Holmgren', 'James Harden', 'Shai Gilgeous-Alexander']","['Domantas Sabonis', 'Jalen Wilson', 'Brandin Podziemski', 'Al Horford', 'Nikola Jokic', 'James Harden', 'Jaime Jaquez Jr.', 'Trendon Watford']",373.2,281.4245505407452,193.0,199.0,0,0,152,"['James Harden', 'Kevin Love', 'Sam Hauser', 'Norman Powell', 'Walker Kessler', 'Nikola Vucevic', 'Spencer Dinwiddie', 'Karl-Anthony Towns', 'Scoot Henderson']","['Rudy Gobert', 'Nikola Vucevic', 'Jalen Wilson', 'Kristaps Porzingis', 'Josh Giddey', 'Patrick Williams', 'Caleb Martin', 'Donovan Mitchell', 'Norman Powell']",367.69999999999993,295.25634291209275,60000.0,59600.0,0,0,152,"['Kevin Love', 'Coby White', 'Nikola Vucevic', 'Peyton Watson', 'Kris Murray', 'Ivica Zubac', 'Josh Giddey', 'Walker Kessler']","['Christian Braun', 'Payton Pritchard', 'Donovan Mitchell', 'Coby White', 'Al Horford', 'Amir Coffey', 'James Harden', 'Jamal Murray']",315.5,263.0004029646516,47000.0,49100.0,0,0
2023-12-15,184,"['Goga Bitadze', 'LeBron James', 'Bogdan Bogdanovic', 'Miles Bridges', 'Jalen Brunson', 'Tobias Harris', 'Payton Pritchard', 'Christian Wood']","['Jalen Brunson', 'Scottie Barnes', 'Terry Rozier', 'Daniel Gafford', 'Buddy Hield', 'Trey Murphy III', 'Isaiah Hartenstein', 'Marcus Morris Sr.']",350.0,276.2820458324626,189.0,183.0,0,0,184,"['Tyus Jones', 'Corey Kispert', 'Jonas Valanciunas', 'Jalen Brunson', 'Isaiah Jackson', 'Marcus Sasser', 'Jayson Tatum', 'Jose Alvarado', 'Victor Wembanyama']","['Isaiah Hartenstein', 'Jakob Poeltl', 'Vince Williams Jr.', 'Jonas Valanciunas', 'Clint Capela', 'Miles Bridges', 'Zion Williamson', 'Dejounte Murray', 'Jordan Poole']",396.8,319.00892958585166,57100.0,58700.0,0,0,184,"['Vince Williams Jr.', 'Jalen Brunson', 'Trae Young', 'Rui Hachimura', 'Jonas Valanciunas', 'Corey Kispert', 'Marcus Sasser', 'Zach Collins']","['Isaiah Jackson', 'Nathan Mensah', 'Goga Bitadze', 'Dejounte Murray', 'Desmond Bane', 'Jalen Brunson', 'Jaren Jackson Jr.', 'Desmond Bane']",336.5,276.10889426246285,49400.0,,0,1
2023-12-16,229,"['Ayo Dosunmu', 'Keegan Murray', 'Ochai Agbaji', 'Peyton Watson', 'Keegan Murray', 'Shai Gilgeous-Alexander', 'Damian Lillard', 'Joel Embiid']","['Kawhi Leonard', 'Derrick Jones Jr.', 'Domantas Sabonis', 'Damian Lillard', 'Luka Doncic', 'Nikola Jokic', 'Ayo Dosunmu', 'Donovan Mitchell']",349.09999999999997,348.29997380934657,,,1,0,229,"['Kawhi Leonard', 'Nic Claxton', 'Kelly Olynyk', 'Paul George', 'Coby White', 'Joel Embiid', 'Joel Embiid', 'Collin Sexton', 'Cade Cunningham']","['Jamal Murray', 'T.J. McConnell', 'Anthony Edwards', 'Nic Claxton', 'Keegan Murray', 'Ivica Zubac', 'Andrew Wiggins', 'Andre Drummond', 'Donovan Mitchell']",435.3,300.6416309686378,,59300.0,1,0,229,"['Shai Gilgeous-Alexander', 'Cam Thomas', 'Brandon Miller', 'Keegan Murray', 'Bobby Portis', 'Trae Young', 'Keegan Murray', 'Damian Lillard']","['Karl-Anthony Towns', 'Donovan Mitchell', 'Coby White', 'DeMar DeRozan', 'James Wiseman', 'Max Strus', 'Nic Claxton', 'Giannis Antetokounmpo']",402.25,317.68870808556676,,,1,0
