player_name,game_date,reb,reb_pred
Tobias Harris,2018-03-20,6.0,6.44831
Tobias Harris,2018-03-21,7.0,6.7051706
Tobias Harris,2018-03-23,3.0,5.984152
Tobias Harris,2018-03-25,5.0,6.7761006
Victor Oladipo,2018-03-07,3.0,4.537858
Victor Oladipo,2018-03-09,5.0,4.6309257
Victor Oladipo,2018-03-11,3.0,5.166339
Victor Oladipo,2018-03-13,4.0,5.332757
Victor Oladipo,2018-03-15,5.0,5.6400824
Victor Oladipo,2018-03-17,4.0,5.5381346
Victor Oladipo,2018-03-19,4.0,5.6252966
Victor Oladipo,2018-03-21,8.0,6.005084
Victor Oladipo,2018-03-23,6.0,6.146486
Victor Oladipo,2018-03-25,2.0,5.3213615
Will Barton,2018-03-21,3.0,4.145941
Aaron Gordon,2018-03-22,11.0,10.319478
Aaron Gordon,2018-03-24,11.0,10.321721
Andre Drummond,2018-03-07,21.0,16.58833
Andre Drummond,2018-03-09,17.0,15.451872
Andre Drummond,2018-03-13,11.0,15.496915
Andre Drummond,2018-03-15,17.0,17.230316
Andre Drummond,2018-03-17,22.0,17.468945
Andre Drummond,2018-03-19,16.0,17.528246
Andre Drummond,2018-03-20,10.0,16.357906
Andre Drummond,2018-03-22,20.0,17.166386
Andre Drummond,2018-03-24,20.0,17.11786
Andre Drummond,2018-03-26,18.0,16.693167
Anthony Davis,2018-03-07,5.0,11.082351
Anthony Davis,2018-03-11,11.0,12.310569
Anthony Davis,2018-03-13,14.000001,12.542435
Anthony Davis,2018-03-15,14.000001,12.905533
Anthony Davis,2018-03-17,13.0,13.465487
Anthony Davis,2018-03-18,11.0,12.8532
Anthony Davis,2018-03-20,8.0,11.972155
Anthony Davis,2018-03-21,13.0,11.867879
Anthony Davis,2018-03-22,9.0,12.189931
Anthony Davis,2018-03-24,8.0,13.349349
Ben Simmons,2018-03-06,8.0,8.971569
Ben Simmons,2018-03-08,8.0,9.170256
Ben Simmons,2018-03-11,6.0,9.427592
Ben Simmons,2018-03-13,13.0,10.439237
Ben Simmons,2018-03-15,10.0,10.233472
Ben Simmons,2018-03-16,8.0,10.020331
Ben Simmons,2018-03-19,12.0,10.297831
Ben Simmons,2018-03-21,7.0,8.886612
Ben Simmons,2018-03-22,11.0,8.896366
Ben Simmons,2018-03-26,13.0,8.111747
Blake Griffin,2018-03-13,2.0,5.5671787
Blake Griffin,2018-03-15,6.0,6.369972
Blake Griffin,2018-03-17,6.0,6.4528666
Blake Griffin,2018-03-19,9.0,6.5537753
Blake Griffin,2018-03-20,9.0,6.8310013
Blake Griffin,2018-03-22,10.0,6.445763
Blake Griffin,2018-03-24,4.0,5.8447623
Blake Griffin,2018-03-26,5.0,5.855943
Bradley Beal,2018-03-06,6.0,3.648726
Bradley Beal,2018-03-09,4.0,3.151334
Bradley Beal,2018-03-10,3.0,3.9042559
Bradley Beal,2018-03-13,4.0,3.398344
Bradley Beal,2018-03-14,7.0,4.0156517
Bradley Beal,2018-03-17,2.0,3.2713006
Bradley Beal,2018-03-21,0.0,3.4649243
Bradley Beal,2018-03-23,4.0,3.4295301
Bradley Beal,2018-03-25,3.0,3.580011
Chris Paul,2018-03-07,5.0,4.9864597
Chris Paul,2018-03-09,3.0,5.2467823
Chris Paul,2018-03-11,5.0,5.141083
Chris Paul,2018-03-12,3.0,5.1027384
Chris Paul,2018-03-15,4.0,6.0281267
Chris Paul,2018-03-17,9.0,6.2609653
Chris Paul,2018-03-18,8.0,6.486677
Chris Paul,2018-03-20,8.0,6.004057
Clint Capela,2018-03-17,11.000001,9.496798
Clint Capela,2018-03-18,12.0,10.9512615
Clint Capela,2018-03-20,6.0,9.756376
Damian Lillard,2018-03-12,5.0,4.6516027
Damian Lillard,2018-03-15,3.0,3.866873
Damian Lillard,2018-03-17,7.0,4.7710004
Damian Lillard,2018-03-18,0.0,5.2927256
Damian Lillard,2018-03-20,4.0,4.4803267
Damian Lillard,2018-03-23,3.0,4.610559
Damian Lillard,2018-03-25,7.0,5.73454
DeAndre Jordan,2018-03-10,18.0,17.512232
DeAndre Jordan,2018-03-13,18.0,16.503986
DeAndre Jordan,2018-03-15,18.0,16.224949
DeAndre Jordan,2018-03-16,21.0,17.167109
DeAndre Jordan,2018-03-18,16.0,17.182106
DeAndre Jordan,2018-03-20,12.0,17.349926
DeAndre Jordan,2018-03-21,22.0,17.681238
DeAndre Jordan,2018-03-23,11.0,16.378445
DeAndre Jordan,2018-03-25,14.0,16.725122
DeMar DeRozan,2018-03-07,4.0,4.096047
DeMar DeRozan,2018-03-09,7.0,4.4258804
DeMar DeRozan,2018-03-13,7.0,4.804185
DeMar DeRozan,2018-03-15,4.0,4.56979
DeMar DeRozan,2018-03-16,4.0,4.634034
DeMar DeRozan,2018-03-21,3.0,4.2016993
DeMar DeRozan,2018-03-23,2.0,4.2728395
DeMar DeRozan,2018-03-25,2.0,3.7482395
Devin Booker,2018-03-13,3.0,5.636301
Devin Booker,2018-03-15,5.0,5.943982
Donovan Mitchell,2018-03-09,5.0,5.7319136
Donovan Mitchell,2018-03-11,3.0,5.4880238
Donovan Mitchell,2018-03-13,9.0,6.067502
Donovan Mitchell,2018-03-15,6.0,5.7785053
Donovan Mitchell,2018-03-17,2.0,5.6097794
Donovan Mitchell,2018-03-20,6.0,5.292232
Donovan Mitchell,2018-03-22,5.0,4.960908
Donovan Mitchell,2018-03-23,3.0,5.68928
Donovan Mitchell,2018-03-25,2.0,4.821613
Draymond Green,2018-03-09,12.0,8.761411
Draymond Green,2018-03-11,8.0,8.307154
Draymond Green,2018-03-16,10.0,7.6933837
Draymond Green,2018-03-17,11.0,7.9960327
Draymond Green,2018-03-19,3.0,7.345372
Dwight Howard,2018-03-15,12.0,14.817323
Dwight Howard,2018-03-17,12.999999,14.735412
Dwight Howard,2018-03-19,4.0,15.647603
Dwight Howard,2018-03-21,30.000002,18.538471
Dwight Howard,2018-03-24,23.0,18.230247
Dwight Howard,2018-03-26,12.999999,14.365176
Eric Bledsoe,2018-03-07,5.0,5.1693053
Eric Bledsoe,2018-03-09,3.0,5.117999
Eric Bledsoe,2018-03-12,6.0,5.404942
Eric Bledsoe,2018-03-14,2.0,4.5390005
Eric Bledsoe,2018-03-19,3.0,4.6406755
Eric Bledsoe,2018-03-21,3.0,4.547733
Eric Bledsoe,2018-03-23,4.0,4.827432
Eric Bledsoe,2018-03-25,3.0,4.827797
Giannis Antetokounmpo,2018-03-05,12.0,9.097072
Giannis Antetokounmpo,2018-03-07,7.0,8.95131
Giannis Antetokounmpo,2018-03-09,10.0,8.623771
Giannis Antetokounmpo,2018-03-12,6.0,8.265759
Giannis Antetokounmpo,2018-03-14,10.0,8.74781
Giannis Antetokounmpo,2018-03-19,11.0,7.360374
Giannis Antetokounmpo,2018-03-21,2.0,8.04833
Giannis Antetokounmpo,2018-03-25,10.0,7.53671
James Harden,2018-03-07,5.0,5.5856075
James Harden,2018-03-09,2.0,5.7014318
James Harden,2018-03-12,6.0,6.133973
James Harden,2018-03-15,5.0,6.068326
James Harden,2018-03-17,11.0,7.1712956
James Harden,2018-03-18,4.0,7.3304515
James Harden,2018-03-20,6.0,6.89239
James Harden,2018-03-22,8.0,6.792603
James Harden,2018-03-24,6.0,6.508233
James Harden,2018-03-25,10.0,6.926001
Joel Embiid,2018-03-06,5.0,10.705964
Joel Embiid,2018-03-08,7.0,12.607916
Joel Embiid,2018-03-11,8.0,11.743049
Joel Embiid,2018-03-13,12.0,13.702055
Joel Embiid,2018-03-15,10.0,13.557365
Joel Embiid,2018-03-16,19.0,13.239994
Joel Embiid,2018-03-19,20.0,14.497031
Joel Embiid,2018-03-21,7.0,12.038
Joel Embiid,2018-03-22,9.0,12.493145
Joel Embiid,2018-03-26,13.0,12.811697
Jrue Holiday,2018-03-07,3.0,4.6288934
Jrue Holiday,2018-03-09,3.0,5.2170334
Jrue Holiday,2018-03-11,6.0,5.588836
Jrue Holiday,2018-03-13,6.0,5.7036176
Jrue Holiday,2018-03-15,8.0,5.712863
Jrue Holiday,2018-03-17,6.0,5.946006
Jrue Holiday,2018-03-18,3.0,5.5750318
Jrue Holiday,2018-03-21,4.0,5.0459104
Jrue Holiday,2018-03-22,3.0,5.544999
Jrue Holiday,2018-03-24,4.0,5.2698793
Julius Randle,2018-03-09,6.0,10.228512
Julius Randle,2018-03-11,14.0,11.432196
Julius Randle,2018-03-13,13.0,10.963682
Julius Randle,2018-03-22,10.0,10.269804
Julius Randle,2018-03-24,11.0,9.659109
Julius Randle,2018-03-26,11.0,9.701867
Karl-Anthony Towns,2018-03-13,10.0,10.607089
Karl-Anthony Towns,2018-03-17,9.0,11.163677
Karl-Anthony Towns,2018-03-18,18.0,11.502019
Karl-Anthony Towns,2018-03-20,9.0,11.090272
Karl-Anthony Towns,2018-03-23,13.0,10.130224
Karl-Anthony Towns,2018-03-26,12.0,8.509516
Kemba Walker,2018-03-08,0.0,3.4984014
Kemba Walker,2018-03-13,3.0,3.9547694
Kemba Walker,2018-03-15,4.0,4.4280806
Kemba Walker,2018-03-17,1.0,3.934623
Kemba Walker,2018-03-19,8.0,4.390276
Kemba Walker,2018-03-21,5.0,4.635003
Kemba Walker,2018-03-22,3.0,4.045416
Kemba Walker,2018-03-24,2.0,4.1089764
Kemba Walker,2018-03-26,2.0,3.705344
Kevin Durant,2018-03-09,6.0,8.175766
Kevin Durant,2018-03-11,12.0,8.531867
Kevin Durant,2018-03-14,5.0,7.879821
Khris Middleton,2018-03-21,4.0,4.565362
Khris Middleton,2018-03-23,3.0,4.593555
Khris Middleton,2018-03-25,7.0,4.5689483
Kyle Lowry,2018-03-07,7.0,6.108798
Kyle Lowry,2018-03-09,3.0,5.8197517
Kyle Lowry,2018-03-13,3.0,6.329423
Kyle Lowry,2018-03-21,4.0,5.890643
Kyle Lowry,2018-03-23,10.0,7.245985
Kyle Lowry,2018-03-25,6.0,6.426818
LaMarcus Aldridge,2018-03-13,7.0,11.401173
LaMarcus Aldridge,2018-03-15,7.0,11.356173
LaMarcus Aldridge,2018-03-17,10.0,12.0258875
LaMarcus Aldridge,2018-03-19,12.0,10.765657
LaMarcus Aldridge,2018-03-21,9.0,10.09587
LaMarcus Aldridge,2018-03-23,9.0,9.506653
LaMarcus Aldridge,2018-03-25,7.0,9.765413
LeBron James,2018-03-07,8.0,10.808263
LeBron James,2018-03-09,10.0,10.66481
LeBron James,2018-03-11,10.0,11.210026
LeBron James,2018-03-13,12.0,11.830626
LeBron James,2018-03-15,14.0,11.736362
LeBron James,2018-03-17,13.0,10.719796
LeBron James,2018-03-19,12.0,10.603316
LeBron James,2018-03-21,7.0,10.004338
LeBron James,2018-03-23,6.0,9.3738165
Lonzo Ball,2018-03-19,2.0,5.457493
Lonzo Ball,2018-03-24,8.0,6.6054626
Lonzo Ball,2018-03-26,8.0,6.004454
Lou Williams,2018-03-10,2.0,2.419352
Lou Williams,2018-03-13,3.0,2.5764737
Marc Gasol,2018-03-15,10.0,7.5050993
Marc Gasol,2018-03-17,5.0,7.210265
Marc Gasol,2018-03-21,6.0,7.5575113
Marc Gasol,2018-03-24,5.0,6.891944
Marc Gasol,2018-03-26,10.0,7.836881
Nikola Jokic,2018-03-07,13.0,10.732588
Nikola Jokic,2018-03-09,6.0,10.522311
Nikola Jokic,2018-03-11,11.0,10.948829
Nikola Jokic,2018-03-13,9.0,10.670756
Nikola Jokic,2018-03-15,12.0,11.191621
Nikola Jokic,2018-03-17,13.0,11.218647
Nikola Jokic,2018-03-19,15.0,11.668685
Nikola Jokic,2018-03-21,7.0,9.344074
Nikola Jokic,2018-03-23,8.0,9.990257
Nikola Jokic,2018-03-26,7.0,10.0601015
Nikola Vucevic,2018-03-07,12.0,7.7041807
Nikola Vucevic,2018-03-09,5.0,8.116902
Nikola Vucevic,2018-03-10,10.0,8.401582
Nikola Vucevic,2018-03-13,10.0,7.581547
Nikola Vucevic,2018-03-14,9.0,7.891021
Nikola Vucevic,2018-03-16,4.0,7.614646
Nikola Vucevic,2018-03-22,4.0,7.7595415
Nikola Vucevic,2018-03-24,11.0,8.184488
Otto Porter Jr.,2018-03-17,5.0,6.8397617
Otto Porter Jr.,2018-03-23,6.0,6.729893
Otto Porter Jr.,2018-03-25,10.0,7.9218616
Paul George,2018-03-08,4.0,7.514402
Paul George,2018-03-10,9.0,8.587933
Paul George,2018-03-12,6.0,7.4924693
Paul George,2018-03-13,4.0,7.947061
Paul George,2018-03-16,7.0,8.22289
Paul George,2018-03-20,12.999999,7.7754693
Paul George,2018-03-23,5.0,6.6226797
Paul George,2018-03-25,2.0,7.270707
Rudy Gobert,2018-03-09,10.0,11.153742
Rudy Gobert,2018-03-11,16.0,11.854787
Rudy Gobert,2018-03-13,12.0,12.229266
Rudy Gobert,2018-03-15,12.999999,12.548126
Rudy Gobert,2018-03-17,12.999999,12.728555
Rudy Gobert,2018-03-20,16.0,11.974192
Rudy Gobert,2018-03-22,7.0,11.441203
Rudy Gobert,2018-03-23,8.0,11.254824
Rudy Gobert,2018-03-25,15.0,11.705679
Russell Westbrook,2018-03-08,8.0,8.849701
Russell Westbrook,2018-03-10,12.0,8.577346
Russell Westbrook,2018-03-12,10.0,8.9894905
Russell Westbrook,2018-03-13,12.0,9.519919
Russell Westbrook,2018-03-16,10.0,10.4496765
Russell Westbrook,2018-03-20,8.0,10.005594
Russell Westbrook,2018-03-23,13.0,9.857069
Russell Westbrook,2018-03-25,8.0,9.471815
Stephen Curry,2018-03-23,7.0,5.5384903
Tobias Harris,2018-03-10,9.0,6.4685535
Tobias Harris,2018-03-13,3.0,6.102647
Tobias Harris,2018-03-15,8.0,7.1143723
Tobias Harris,2018-03-16,5.0,6.8917904
Tobias Harris,2018-03-18,3.0,7.0202637
Tobias Harris,2018-03-20,6.0,7.2340183
Tobias Harris,2018-03-21,7.0,7.295622
Tobias Harris,2018-03-23,3.0,6.3961134
Tobias Harris,2018-03-25,5.0,7.176942
Victor Oladipo,2018-03-07,3.0,5.1445436
Victor Oladipo,2018-03-09,5.0,5.064615
Victor Oladipo,2018-03-11,3.0,4.993567
Victor Oladipo,2018-03-13,4.0,4.500696
Victor Oladipo,2018-03-15,5.0,5.0661097
Victor Oladipo,2018-03-17,4.0,5.56959
Victor Oladipo,2018-03-19,4.0,5.726065
Victor Oladipo,2018-03-21,8.0,5.833502
Victor Oladipo,2018-03-23,6.0,5.4785137
Victor Oladipo,2018-03-25,2.0,4.8268647
Will Barton,2018-03-21,3.0,4.558209
Aaron Gordon,2018-03-22,11.0,9.610817
Aaron Gordon,2018-03-24,11.0,9.666112
Andre Drummond,2018-03-07,21.0,15.884243
Andre Drummond,2018-03-09,17.0,14.844248
Andre Drummond,2018-03-13,11.0,14.522969
Andre Drummond,2018-03-15,17.0,15.398598
Andre Drummond,2018-03-17,22.0,18.527975
Andre Drummond,2018-03-19,16.0,16.092396
Andre Drummond,2018-03-20,10.0,15.9498205
Andre Drummond,2018-03-22,20.0,16.358093
Andre Drummond,2018-03-24,20.0,18.264002
Andre Drummond,2018-03-26,18.0,16.583574
Anthony Davis,2018-03-11,11.0,11.415149
Anthony Davis,2018-03-13,14.000001,11.106615
Anthony Davis,2018-03-15,14.000001,11.8926525
Anthony Davis,2018-03-17,13.0,9.999051
Anthony Davis,2018-03-18,11.0,10.799727
Anthony Davis,2018-03-20,8.0,10.596099
Anthony Davis,2018-03-21,13.0,10.468122
Anthony Davis,2018-03-22,9.0,10.693206
Anthony Davis,2018-03-24,8.0,12.065798
Anthony Davis,2018-03-27,14.000001,11.299338
Ben Simmons,2018-03-08,8.0,8.599451
Ben Simmons,2018-03-11,6.0,8.238337
Ben Simmons,2018-03-13,13.0,9.762335
Ben Simmons,2018-03-15,10.0,9.476526
Ben Simmons,2018-03-16,8.0,9.718928
Ben Simmons,2018-03-19,12.0,9.390409
Ben Simmons,2018-03-21,7.0,9.422056
Ben Simmons,2018-03-22,11.0,8.85773
Ben Simmons,2018-03-26,13.0,9.524506
Blake Griffin,2018-03-13,2.0,5.2597456
Blake Griffin,2018-03-15,6.0,5.3906093
Blake Griffin,2018-03-17,6.0,7.294753
Blake Griffin,2018-03-19,9.0,6.882523
Blake Griffin,2018-03-20,9.0,6.4596996
Blake Griffin,2018-03-22,10.0,7.0283813
Blake Griffin,2018-03-24,4.0,5.1227093
Blake Griffin,2018-03-26,5.0,4.389255
Bradley Beal,2018-03-09,4.0,2.9288313
Bradley Beal,2018-03-10,3.0,3.2769117
Bradley Beal,2018-03-13,4.0,3.8161697
Bradley Beal,2018-03-14,7.0,4.7845025
Bradley Beal,2018-03-17,2.0,3.408191
Bradley Beal,2018-03-21,0.0,2.1512613
Bradley Beal,2018-03-23,4.0,2.3334308
Bradley Beal,2018-03-25,3.0,3.2338896
Bradley Beal,2018-03-27,3.0,3.78821
Chris Paul,2018-03-09,3.0,4.078094
Chris Paul,2018-03-11,5.0,5.352567
Chris Paul,2018-03-12,3.0,4.255122
Chris Paul,2018-03-15,4.0,4.6789446
Chris Paul,2018-03-17,9.0,7.483475
Chris Paul,2018-03-18,8.0,6.7866306
Chris Paul,2018-03-20,8.0,6.1613984
Chris Paul,2018-03-27,4.0,5.592731
Clint Capela,2018-03-18,12.0,9.2496
Clint Capela,2018-03-20,6.0,9.925148
Damian Lillard,2018-03-12,5.0,3.4833374
Damian Lillard,2018-03-15,3.0,2.0320494
Damian Lillard,2018-03-17,7.0,2.9887545
Damian Lillard,2018-03-18,0.0,2.7047958
Damian Lillard,2018-03-20,4.0,3.3470001
Damian Lillard,2018-03-23,3.0,2.932437
Damian Lillard,2018-03-25,7.0,3.4381986
Damian Lillard,2018-03-27,9.0,2.9839866
DeAndre Jordan,2018-03-10,18.0,15.272175
DeAndre Jordan,2018-03-13,18.0,17.114487
DeAndre Jordan,2018-03-15,18.0,16.532454
DeAndre Jordan,2018-03-16,21.0,17.301931
DeAndre Jordan,2018-03-18,16.0,15.858132
DeAndre Jordan,2018-03-20,12.0,14.27552
DeAndre Jordan,2018-03-21,22.0,16.029955
DeAndre Jordan,2018-03-23,11.0,14.769466
DeAndre Jordan,2018-03-25,14.0,14.809081
DeAndre Jordan,2018-03-27,16.0,17.427757
DeMar DeRozan,2018-03-07,4.0,3.6759353
DeMar DeRozan,2018-03-09,7.0,4.3859816
DeMar DeRozan,2018-03-13,7.0,5.167912
DeMar DeRozan,2018-03-15,4.0,4.9250245
DeMar DeRozan,2018-03-16,4.0,4.618384
DeMar DeRozan,2018-03-21,3.0,3.4858632
DeMar DeRozan,2018-03-23,2.0,4.2679462
DeMar DeRozan,2018-03-25,2.0,4.0009866
DeMar DeRozan,2018-03-27,1.0,3.666325
Devin Booker,2018-03-13,3.0,3.948905
Devin Booker,2018-03-15,5.0,5.0597925
Donovan Mitchell,2018-03-09,5.0,5.1136303
Donovan Mitchell,2018-03-11,3.0,3.4880905
Donovan Mitchell,2018-03-13,9.0,5.7792907
Donovan Mitchell,2018-03-15,6.0,6.286131
Donovan Mitchell,2018-03-17,2.0,4.866797
Donovan Mitchell,2018-03-20,6.0,5.3511405
Donovan Mitchell,2018-03-22,5.0,4.988526
Donovan Mitchell,2018-03-23,3.0,4.50557
Donovan Mitchell,2018-03-25,2.0,3.212383
Draymond Green,2018-03-09,12.0,8.237655
Draymond Green,2018-03-11,8.0,8.278847
Draymond Green,2018-03-16,10.0,7.8335056
Draymond Green,2018-03-17,11.0,7.0223107
Draymond Green,2018-03-19,3.0,6.645412
Dwight Howard,2018-03-15,12.0,14.1912775
Dwight Howard,2018-03-17,12.999999,11.807771
Dwight Howard,2018-03-19,4.0,14.20602
Dwight Howard,2018-03-21,30.000002,15.9049425
Dwight Howard,2018-03-24,23.0,17.567411
Dwight Howard,2018-03-26,12.999999,11.964994
Eric Bledsoe,2018-03-09,3.0,3.9231462
Eric Bledsoe,2018-03-12,6.0,3.4768538
Eric Bledsoe,2018-03-14,2.0,3.4079795
Eric Bledsoe,2018-03-19,3.0,3.9658527
Eric Bledsoe,2018-03-21,3.0,3.246779
Eric Bledsoe,2018-03-23,4.0,3.2696948
Eric Bledsoe,2018-03-25,3.0,3.5751595
Eric Bledsoe,2018-03-27,9.000001,3.602602
Giannis Antetokounmpo,2018-03-07,7.0,8.891621
Giannis Antetokounmpo,2018-03-09,10.0,9.40901
Giannis Antetokounmpo,2018-03-12,6.0,8.407475
Giannis Antetokounmpo,2018-03-14,10.0,9.401083
Giannis Antetokounmpo,2018-03-19,11.0,6.663352
Giannis Antetokounmpo,2018-03-21,2.0,6.669748
Giannis Antetokounmpo,2018-03-25,10.0,7.7816534
Giannis Antetokounmpo,2018-03-27,9.0,6.15138
James Harden,2018-03-09,2.0,4.999305
James Harden,2018-03-12,6.0,6.6798697
James Harden,2018-03-15,5.0,6.436269
James Harden,2018-03-17,11.0,7.2391586
James Harden,2018-03-18,4.0,6.186029
James Harden,2018-03-20,6.0,6.2640967
James Harden,2018-03-22,8.0,5.0311785
James Harden,2018-03-24,6.0,5.4694104
James Harden,2018-03-25,10.0,6.665649
Joel Embiid,2018-03-08,7.0,8.480466
Joel Embiid,2018-03-11,8.0,7.8983974
Joel Embiid,2018-03-13,12.0,10.759637
Joel Embiid,2018-03-15,10.0,11.701257
Joel Embiid,2018-03-16,19.0,13.014376
Joel Embiid,2018-03-19,20.0,13.273915
Joel Embiid,2018-03-21,7.0,12.255631
Joel Embiid,2018-03-22,9.0,8.660126
Joel Embiid,2018-03-26,13.0,12.478799
Jrue Holiday,2018-03-09,3.0,3.922798
Jrue Holiday,2018-03-11,6.0,5.1835437
Jrue Holiday,2018-03-13,6.0,4.9918447
Jrue Holiday,2018-03-15,8.0,4.789152
Jrue Holiday,2018-03-17,6.0,4.5009995
Jrue Holiday,2018-03-18,3.0,4.6022706
Jrue Holiday,2018-03-21,4.0,3.721877
Jrue Holiday,2018-03-22,3.0,4.6380386
Jrue Holiday,2018-03-24,4.0,4.6656694
Jrue Holiday,2018-03-27,11.0,5.3301473
Julius Randle,2018-03-09,6.0,8.759232
Julius Randle,2018-03-11,14.0,10.929159
Julius Randle,2018-03-13,13.0,11.010136
Julius Randle,2018-03-22,10.0,9.974397
Julius Randle,2018-03-24,11.0,10.154015
Julius Randle,2018-03-26,11.0,9.6961565
Karl-Anthony Towns,2018-03-13,10.0,8.393986
Karl-Anthony Towns,2018-03-17,9.0,10.339762
Karl-Anthony Towns,2018-03-18,18.0,10.865725
Karl-Anthony Towns,2018-03-20,9.0,7.9749804
Karl-Anthony Towns,2018-03-23,13.0,9.753461
Karl-Anthony Towns,2018-03-26,12.0,9.345992
Kemba Walker,2018-03-08,0.0,2.3088136
Kemba Walker,2018-03-13,3.0,3.080693
Kemba Walker,2018-03-15,4.0,3.2147853
Kemba Walker,2018-03-17,1.0,2.5331948
Kemba Walker,2018-03-19,8.0,4.5885506
Kemba Walker,2018-03-21,5.0,4.312894
Kemba Walker,2018-03-22,3.0,3.5905333
Kemba Walker,2018-03-24,2.0,2.6380649
Kemba Walker,2018-03-26,2.0,1.5893246
Kevin Durant,2018-03-09,6.0,6.1203933
Kevin Durant,2018-03-11,12.0,7.761482
Kevin Durant,2018-03-14,5.0,4.2381816
Khris Middleton,2018-03-23,3.0,3.9321535
Khris Middleton,2018-03-25,7.0,4.451188
Khris Middleton,2018-03-27,7.0,4.3653226
Kyle Lowry,2018-03-07,7.0,6.066806
Kyle Lowry,2018-03-09,3.0,5.404312
Kyle Lowry,2018-03-13,3.0,5.7383223
Kyle Lowry,2018-03-21,4.0,5.0641956
Kyle Lowry,2018-03-23,10.0,7.3501205
Kyle Lowry,2018-03-25,6.0,6.1292777
Kyle Lowry,2018-03-27,5.0,7.2194686
LaMarcus Aldridge,2018-03-15,7.0,8.340921
LaMarcus Aldridge,2018-03-17,10.0,8.914191
LaMarcus Aldridge,2018-03-19,12.0,9.731202
LaMarcus Aldridge,2018-03-21,9.0,8.10273
LaMarcus Aldridge,2018-03-23,9.0,7.379419
LaMarcus Aldridge,2018-03-25,7.0,6.863226
LaMarcus Aldridge,2018-03-27,4.0,7.83817
LeBron James,2018-03-09,10.0,9.198412
LeBron James,2018-03-11,10.0,11.001399
LeBron James,2018-03-13,12.0,12.368724
LeBron James,2018-03-15,14.0,12.051258
LeBron James,2018-03-17,13.0,10.828644
LeBron James,2018-03-19,12.0,9.628847
LeBron James,2018-03-21,7.0,8.752567
LeBron James,2018-03-23,6.0,8.297152
LeBron James,2018-03-27,6.0,9.974403
Lonzo Ball,2018-03-19,2.0,3.709404
Lonzo Ball,2018-03-24,8.0,6.4165955
Lonzo Ball,2018-03-26,8.0,5.4830275
Lou Williams,2018-03-10,2.0,1.8735969
Lou Williams,2018-03-13,3.0,2.0049376
Lou Williams,2018-03-27,5.0,2.1524158
Marc Gasol,2018-03-15,10.0,7.3218737
Marc Gasol,2018-03-17,5.0,6.189331
Marc Gasol,2018-03-21,6.0,6.6798463
Marc Gasol,2018-03-24,5.0,6.5272846
Marc Gasol,2018-03-26,10.0,7.8877897
Nikola Jokic,2018-03-09,6.0,9.787505
Nikola Jokic,2018-03-11,11.0,8.649332
Nikola Jokic,2018-03-13,9.0,7.9019966
Nikola Jokic,2018-03-15,12.0,10.2629795
Nikola Jokic,2018-03-17,13.0,11.375964
Nikola Jokic,2018-03-19,15.0,10.639581
Nikola Jokic,2018-03-21,7.0,8.442781
Nikola Jokic,2018-03-23,8.0,8.99133
Nikola Jokic,2018-03-26,7.0,9.4491
Nikola Jokic,2018-03-27,16.0,10.00407
Nikola Vucevic,2018-03-07,12.0,8.829269
Nikola Vucevic,2018-03-09,5.0,8.651506
Nikola Vucevic,2018-03-10,10.0,8.812018
Nikola Vucevic,2018-03-13,10.0,7.3979845
Nikola Vucevic,2018-03-14,9.0,7.578836
Nikola Vucevic,2018-03-16,4.0,6.4713116
Nikola Vucevic,2018-03-22,4.0,6.4161196
Nikola Vucevic,2018-03-24,11.0,7.9406176
Otto Porter Jr.,2018-03-23,6.0,6.2175474
Otto Porter Jr.,2018-03-25,10.0,8.446533
Paul George,2018-03-08,4.0,6.846935
Paul George,2018-03-10,9.0,7.279615
Paul George,2018-03-12,6.0,7.1869917
Paul George,2018-03-13,4.0,7.3270245
Paul George,2018-03-16,7.0,7.4687634
Paul George,2018-03-20,12.999999,6.999608
Paul George,2018-03-23,5.0,5.286664
Paul George,2018-03-25,2.0,6.2817526
Rudy Gobert,2018-03-09,10.0,10.08886
Rudy Gobert,2018-03-11,16.0,11.782385
Rudy Gobert,2018-03-13,12.0,10.714923
Rudy Gobert,2018-03-15,12.999999,10.761137
Rudy Gobert,2018-03-17,12.999999,10.300246
Rudy Gobert,2018-03-20,16.0,10.658456
Rudy Gobert,2018-03-22,7.0,10.317568
Rudy Gobert,2018-03-23,8.0,9.076818
Rudy Gobert,2018-03-25,15.0,11.697656
Russell Westbrook,2018-03-08,8.0,8.128895
Russell Westbrook,2018-03-10,12.0,8.530047
Russell Westbrook,2018-03-12,10.0,8.430798
Russell Westbrook,2018-03-13,12.0,8.239198
Russell Westbrook,2018-03-16,10.0,8.942288
Russell Westbrook,2018-03-20,8.0,8.307614
Russell Westbrook,2018-03-23,13.0,9.319416
Russell Westbrook,2018-03-25,8.0,7.6636314
Stephen Curry,2018-03-23,7.0,3.1795328
Tobias Harris,2018-03-10,9.0,5.583494
Tobias Harris,2018-03-13,3.0,5.351836
Tobias Harris,2018-03-15,8.0,5.378396
Tobias Harris,2018-03-16,5.0,6.7113214
Tobias Harris,2018-03-18,3.0,5.254101
Tobias Harris,2018-03-20,6.0,6.0712833
Tobias Harris,2018-03-21,7.0,5.995676
Tobias Harris,2018-03-23,3.0,5.431674
Tobias Harris,2018-03-25,5.0,6.55599
Victor Oladipo,2018-03-07,3.0,4.689233
