player_name,game_date,pts,pts_pred
Aaron Gordon,2017-11-05,18.0,19.521404
Aaron Gordon,2017-11-08,21.0,21.833624
Aaron Gordon,2017-11-10,22.0,19.852396
Aaron Gordon,2017-11-11,13.0,21.553448
Andre Drummond,2017-10-29,8.0,15.6024685
Andre Drummond,2017-10-31,10.0,16.584991
Andre Drummond,2017-11-03,24.0,16.574776
Andre Drummond,2017-11-04,16.0,16.310106
Andre Drummond,2017-11-08,14.0,16.056747
Andre Drummond,2017-11-10,16.0,13.234001
Andre Drummond,2017-11-12,8.0,12.335302
Andre Drummond,2017-11-15,13.0,13.206255
Andre Drummond,2017-11-17,11.0,13.93712
Anthony Davis,2017-11-03,30.000002,26.511421
Anthony Davis,2017-11-04,27.000002,25.026236
Anthony Davis,2017-11-07,37.0,28.93505
Anthony Davis,2017-11-09,18.0,26.973932
Anthony Davis,2017-11-11,25.0,21.614637
Anthony Davis,2017-11-13,13.0,16.216402
Anthony Davis,2017-11-15,19.0,21.505154
Anthony Davis,2017-11-17,17.0,19.185692
Ben Simmons,2017-11-03,14.0,15.736169
Ben Simmons,2017-11-07,16.0,17.008598
Ben Simmons,2017-11-09,18.0,18.368038
Ben Simmons,2017-11-11,12.999999,17.268406
Ben Simmons,2017-11-13,22.0,19.108978
Ben Simmons,2017-11-15,18.0,18.773468
Ben Simmons,2017-11-18,23.0,18.808659
Blake Griffin,2017-11-01,20.0,19.355389
Blake Griffin,2017-11-05,23.0,19.159168
Blake Griffin,2017-11-07,15.0,22.019983
Blake Griffin,2017-11-10,17.0,20.944302
Blake Griffin,2017-11-11,26.0,23.985443
Blake Griffin,2017-11-13,29.0,25.711292
Blake Griffin,2017-11-17,23.0,25.081566
Blake Griffin,2017-11-18,19.0,25.487774
Bradley Beal,2017-11-03,36.0,24.397346
Bradley Beal,2017-11-05,38.0,30.77489
Bradley Beal,2017-11-07,23.0,29.364962
Bradley Beal,2017-11-09,22.0,22.738409
Bradley Beal,2017-11-11,19.0,22.270035
Bradley Beal,2017-11-13,14.0,19.493013
Bradley Beal,2017-11-15,26.0,19.713959
Bradley Beal,2017-11-17,26.0,23.584522
CJ McCollum,2017-11-02,22.0,20.503515
CJ McCollum,2017-11-05,22.0,20.53265
Clint Capela,2017-11-14,11.0,10.303316
D'Angelo Russell,2017-11-06,23.0,23.139784
Damian Lillard,2017-10-30,36.0,30.279476
Damian Lillard,2017-11-01,33.0,29.553892
Damian Lillard,2017-11-02,31.999998,31.737549
Damian Lillard,2017-11-05,36.0,28.365767
Damian Lillard,2017-11-07,12.0,22.280724
Damian Lillard,2017-11-10,19.0,23.124176
Damian Lillard,2017-11-13,15.0,20.774488
Damian Lillard,2017-11-15,25.999998,24.395332
Damian Lillard,2017-11-17,28.999998,25.40306
Damian Lillard,2017-11-18,22.0,23.04786
DeAndre Jordan,2017-11-01,13.0,10.879387
DeAndre Jordan,2017-11-05,10.0,11.375147
DeAndre Jordan,2017-11-07,11.0,10.871459
DeAndre Jordan,2017-11-10,9.0,10.863741
DeAndre Jordan,2017-11-11,12.0,11.518278
DeMar DeRozan,2017-11-03,37.0,22.976028
DeMar DeRozan,2017-11-05,26.0,22.16351
DeMar DeRozan,2017-11-07,24.0,22.192598
DeMar DeRozan,2017-11-09,33.0,28.547667
DeMar DeRozan,2017-11-12,24.0,25.837353
DeMar DeRozan,2017-11-14,27.0,26.68948
DeMar DeRozan,2017-11-15,25.000002,25.144587
DeMar DeRozan,2017-11-17,22.0,24.875021
DeMarcus Cousins,2017-11-01,35.0,27.9005
DeMarcus Cousins,2017-11-03,20.0,23.233728
DeMarcus Cousins,2017-11-04,25.0,28.635256
DeMarcus Cousins,2017-11-07,32.0,29.946415
DeMarcus Cousins,2017-11-09,20.0,27.805023
DeMarcus Cousins,2017-11-11,35.0,30.661985
DeMarcus Cousins,2017-11-13,22.0,29.461727
DeMarcus Cousins,2017-11-15,25.0,28.193378
DeMarcus Cousins,2017-11-17,14.0,29.8218
Dennis Schroder,2017-11-03,16.0,17.916767
Dennis Schroder,2017-11-05,28.0,18.845362
Dennis Schroder,2017-11-06,23.0,18.159472
Dennis Schroder,2017-11-10,17.0,15.452528
Dennis Schroder,2017-11-11,7.0,15.345701
Devin Booker,2017-11-17,33.0,28.281435
Draymond Green,2017-10-30,16.0,14.76507
Draymond Green,2017-11-02,16.0,14.46992
Draymond Green,2017-11-04,15.0,15.530764
Draymond Green,2017-11-06,18.0,14.595248
Draymond Green,2017-11-08,7.0,11.96084
Draymond Green,2017-11-11,10.0,11.435713
Draymond Green,2017-11-13,20.0,13.001271
Draymond Green,2017-11-16,11.0,10.701479
Draymond Green,2017-11-18,8.0,10.100054
Dwight Howard,2017-11-05,13.000001,10.37958
Dwight Howard,2017-11-10,6.0,10.867072
Dwight Howard,2017-11-15,8.0,11.083885
Dwight Howard,2017-11-18,16.0,12.154247
Giannis Antetokounmpo,2017-10-31,28.0,27.566456
Giannis Antetokounmpo,2017-11-01,14.0,23.636309
Giannis Antetokounmpo,2017-11-03,29.0,27.324083
Giannis Antetokounmpo,2017-11-07,40.0,33.77572
Giannis Antetokounmpo,2017-11-10,28.0,28.19038
Giannis Antetokounmpo,2017-11-11,33.0,30.252935
Giannis Antetokounmpo,2017-11-13,27.0,31.958614
Giannis Antetokounmpo,2017-11-15,21.0,26.881302
Giannis Antetokounmpo,2017-11-18,24.0,26.896286
Hassan Whiteside,2017-11-10,8.0,14.118242
Hassan Whiteside,2017-11-12,20.0,17.390535
Hassan Whiteside,2017-11-15,14.0,14.6596575
Hassan Whiteside,2017-11-17,22.0,16.90689
James Harden,2017-10-30,29.0,37.177105
James Harden,2017-11-01,31.0,41.70976
James Harden,2017-11-03,29.0,43.559402
James Harden,2017-11-05,56.0,48.08959
James Harden,2017-11-09,35.0,41.25515
James Harden,2017-11-11,38.0,38.4883
James Harden,2017-11-12,26.0,37.110207
James Harden,2017-11-14,38.0,35.337452
James Harden,2017-11-16,48.0,38.64261
James Harden,2017-11-18,29.0,37.820667
Jimmy Butler,2017-11-04,4.0,12.790221
Jimmy Butler,2017-11-05,13.0,13.129964
Jimmy Butler,2017-11-08,11.000001,14.397159
Jimmy Butler,2017-11-15,6.0000005,13.454235
Jimmy Butler,2017-11-17,21.0,16.270351
Joel Embiid,2017-11-01,21.0,23.524986
Joel Embiid,2017-11-03,18.000002,20.752153
Joel Embiid,2017-11-09,22.0,17.788574
Joel Embiid,2017-11-11,12.0,23.10617
Joel Embiid,2017-11-13,32.0,27.813015
Joel Embiid,2017-11-15,46.0,30.245333
Joel Embiid,2017-11-18,21.0,28.643595
John Wall,2017-11-01,21.0,19.637732
John Wall,2017-11-03,13.0,16.826265
John Wall,2017-11-07,23.0,19.317022
John Wall,2017-11-09,23.0,20.020758
John Wall,2017-11-11,13.0,18.970638
John Wall,2017-11-13,21.0,19.033669
John Wall,2017-11-15,26.999998,18.65796
John Wall,2017-11-17,8.0,16.73318
Jusuf Nurkic,2017-11-07,6.0000005,15.3203745
Jusuf Nurkic,2017-11-10,21.0,14.260468
Jusuf Nurkic,2017-11-13,17.0,13.180035
Jusuf Nurkic,2017-11-15,11.000001,12.342326
Jusuf Nurkic,2017-11-17,4.0,11.185357
Jusuf Nurkic,2017-11-18,14.0,12.859397
Karl-Anthony Towns,2017-10-30,20.0,17.392794
Karl-Anthony Towns,2017-11-01,2.0,19.037209
Karl-Anthony Towns,2017-11-04,31.0,21.093016
Karl-Anthony Towns,2017-11-05,16.0,19.040113
Karl-Anthony Towns,2017-11-08,16.0,18.860794
Karl-Anthony Towns,2017-11-11,17.0,20.224255
Karl-Anthony Towns,2017-11-13,24.0,23.010317
Karl-Anthony Towns,2017-11-15,26.0,25.504742
Karl-Anthony Towns,2017-11-17,15.0,16.537607
Kemba Walker,2017-10-30,27.000002,27.705221
Kemba Walker,2017-11-01,26.0,27.89824
Kemba Walker,2017-11-03,13.0,18.313438
Kemba Walker,2017-11-05,9.0,20.295824
Kemba Walker,2017-11-10,20.0,23.300812
Kemba Walker,2017-11-15,20.0,25.673908
Kemba Walker,2017-11-17,47.0,38.181007
Kemba Walker,2017-11-18,26.0,31.381573
Kevin Durant,2017-10-30,19.0,23.363226
Kevin Durant,2017-11-02,24.0,23.62529
Kevin Durant,2017-11-04,25.0,22.499619
Kevin Durant,2017-11-06,21.0,24.457153
Kevin Durant,2017-11-11,29.0,25.259369
Kevin Durant,2017-11-13,21.0,26.725113
Kevin Durant,2017-11-16,24.0,25.279797
Kevin Durant,2017-11-18,27.0,27.033478
Kevin Love,2017-11-01,12.999999,14.758406
Kevin Love,2017-11-03,11.0,10.138715
Kevin Love,2017-11-05,4.0,10.947341
Kevin Love,2017-11-13,6.0,9.81547
Khris Middleton,2017-11-11,13.0,13.047807
Kristaps Porzingis,2017-11-01,19.0,28.453651
Kristaps Porzingis,2017-11-03,37.0,24.639416
Kristaps Porzingis,2017-11-05,40.0,30.140726
Kristaps Porzingis,2017-11-07,28.0,24.538168
Kristaps Porzingis,2017-11-11,34.0,27.926962
Kristaps Porzingis,2017-11-13,20.0,20.753307
Kristaps Porzingis,2017-11-15,22.0,22.822947
Kristaps Porzingis,2017-11-17,13.0,21.574314
Kyle Lowry,2017-11-09,18.0,17.025606
Kyle Lowry,2017-11-12,19.0,17.81481
Kyle Lowry,2017-11-14,19.0,17.197384
Kyle Lowry,2017-11-17,22.0,17.220055
Kyrie Irving,2017-11-01,22.0,19.04474
Kyrie Irving,2017-11-03,25.0,20.762087
Kyrie Irving,2017-11-05,11.0,20.598522
Kyrie Irving,2017-11-06,35.0,19.47482
Kyrie Irving,2017-11-08,19.0,15.1852865
Kyrie Irving,2017-11-10,0.0,14.79726
Kyrie Irving,2017-11-14,25.0,17.823334
Kyrie Irving,2017-11-16,16.0,18.386465
Kyrie Irving,2017-11-18,30.0,21.556318
LaMarcus Aldridge,2017-10-30,11.000001,19.60508
LaMarcus Aldridge,2017-11-02,24.000002,21.909964
LaMarcus Aldridge,2017-11-03,14.0,21.973427
LaMarcus Aldridge,2017-11-05,21.0,23.446632
LaMarcus Aldridge,2017-11-07,25.0,24.582125
LaMarcus Aldridge,2017-11-10,20.0,23.033684
LaMarcus Aldridge,2017-11-11,14.0,20.27268
LaMarcus Aldridge,2017-11-14,32.0,26.25337
LaMarcus Aldridge,2017-11-15,15.0,21.821283
LaMarcus Aldridge,2017-11-17,26.0,23.939812
LeBron James,2017-10-29,15.999999,34.735878
LeBron James,2017-11-01,33.0,36.10373
LeBron James,2017-11-03,57.0,38.461235
LeBron James,2017-11-05,26.0,38.82376
LeBron James,2017-11-07,30.0,36.617302
LeBron James,2017-11-09,33.0,36.37691
LeBron James,2017-11-11,19.0,32.928677
LeBron James,2017-11-13,23.0,35.04311
LeBron James,2017-11-15,31.0,35.454613
LeBron James,2017-11-17,39.0,37.38455
Marc Gasol,2017-10-30,10.0,15.1188345
Marc Gasol,2017-11-01,22.0,19.986725
Marc Gasol,2017-11-05,14.999999,19.126688
Marc Gasol,2017-11-07,16.0,19.641253
Marc Gasol,2017-11-11,14.999999,20.697382
Marc Gasol,2017-11-13,16.0,18.083206
Marc Gasol,2017-11-15,35.0,24.808704
Marc Gasol,2017-11-18,14.999999,25.505615
Myles Turner,2017-11-15,10.0,10.425158
Myles Turner,2017-11-17,7.0,10.03749
Nikola Jokic,2017-10-30,28.0,18.622776
Nikola Jokic,2017-11-01,7.9999995,14.941027
Nikola Jokic,2017-11-03,19.0,18.590132
Nikola Jokic,2017-11-04,7.9999995,19.993435
Nikola Jokic,2017-11-07,41.0,16.219803
Nikola Jokic,2017-11-09,15.0,12.697206
Nikola Jokic,2017-11-11,12.0,11.857361
Nikola Jokic,2017-11-13,6.0,11.925214
Nikola Jokic,2017-11-17,13.0,10.91216
Nikola Vucevic,2017-10-30,20.0,25.74307
Nikola Vucevic,2017-11-01,7.0,20.926273
Nikola Vucevic,2017-11-03,14.0,22.911194
Nikola Vucevic,2017-11-08,24.0,24.550085
Nikola Vucevic,2017-11-10,19.0,22.48951
Nikola Vucevic,2017-11-11,8.0,18.658384
Nikola Vucevic,2017-11-13,20.0,20.34285
Nikola Vucevic,2017-11-15,11.0,22.268167
Nikola Vucevic,2017-11-18,8.0,22.996025
Paul George,2017-10-31,20.0,25.98248
Paul George,2017-11-03,25.0,28.564938
Paul George,2017-11-05,27.0,28.934364
Paul George,2017-11-07,12.0,25.451332
Paul George,2017-11-09,13.0,24.620304
Paul George,2017-11-10,42.0,27.706295
Paul George,2017-11-12,37.0,27.256535
Paul George,2017-11-15,13.0,22.621254
Paul George,2017-11-17,18.0,24.404705
Ricky Rubio,2017-10-30,20.0,18.653435
Ricky Rubio,2017-11-01,30.000002,19.453865
Ricky Rubio,2017-11-03,12.999999,17.344007
Ricky Rubio,2017-11-05,10.0,14.675285
Ricky Rubio,2017-11-11,10.0,16.591831
Ricky Rubio,2017-11-13,3.0,14.107094
Rudy Gobert,2017-10-30,17.0,12.374857
Rudy Gobert,2017-11-01,16.0,13.867024
Rudy Gobert,2017-11-03,15.0,14.091991
Rudy Gobert,2017-11-05,12.999999,12.828686
Rudy Gobert,2017-11-07,16.0,13.233376
Rudy Gobert,2017-11-10,12.0,12.605191
Russell Westbrook,2017-10-31,12.0,14.685066
Russell Westbrook,2017-11-03,19.0,17.035742
Russell Westbrook,2017-11-05,25.0,20.396788
Russell Westbrook,2017-11-07,20.0,19.343733
Russell Westbrook,2017-11-09,13.0,22.395393
Russell Westbrook,2017-11-10,22.0,20.670662
Russell Westbrook,2017-11-12,26.999998,22.175371
Russell Westbrook,2017-11-15,21.0,21.279318
Russell Westbrook,2017-11-17,15.000001,18.0913
Stephen Curry,2017-10-30,30.999998,26.658329
Stephen Curry,2017-11-02,21.0,22.442081
Stephen Curry,2017-11-04,22.0,24.805843
Stephen Curry,2017-11-06,16.0,26.005182
Stephen Curry,2017-11-08,22.0,24.098587
Stephen Curry,2017-11-11,22.0,23.980574
Stephen Curry,2017-11-16,9.0,19.017933
Stephen Curry,2017-11-18,35.0,21.701263
Victor Oladipo,2017-11-05,17.0,22.226444
Victor Oladipo,2017-11-10,25.0,25.201857
Victor Oladipo,2017-11-12,28.0,28.43225
Victor Oladipo,2017-11-17,21.0,25.5731
Aaron Gordon,2017-11-03,11.0,22.93394
Aaron Gordon,2017-11-05,18.0,22.23128
Aaron Gordon,2017-11-08,21.0,22.45448
Aaron Gordon,2017-11-10,22.0,22.397617
Aaron Gordon,2017-11-11,13.0,20.080378
Andre Drummond,2017-10-31,10.0,15.3641
Andre Drummond,2017-11-03,24.0,14.996283
Andre Drummond,2017-11-04,16.0,15.353705
Andre Drummond,2017-11-08,14.0,13.148796
Andre Drummond,2017-11-10,16.0,13.729697
Andre Drummond,2017-11-12,8.0,12.092417
Andre Drummond,2017-11-15,13.0,12.2830715
Andre Drummond,2017-11-17,11.0,13.593116
Andre Drummond,2017-11-19,20.0,14.179102
Anthony Davis,2017-11-03,30.000002,21.085629
Anthony Davis,2017-11-04,27.000002,20.17273
Anthony Davis,2017-11-07,37.0,15.417561
Anthony Davis,2017-11-09,18.0,14.220952
Anthony Davis,2017-11-11,25.0,15.193283
Anthony Davis,2017-11-13,13.0,17.2283
Anthony Davis,2017-11-15,19.0,16.45271
Anthony Davis,2017-11-17,17.0,18.172964
Ben Simmons,2017-11-03,14.0,14.963707
Ben Simmons,2017-11-07,16.0,15.561337
Ben Simmons,2017-11-09,18.0,15.989176
Ben Simmons,2017-11-11,12.999999,15.479797
Ben Simmons,2017-11-13,22.0,17.763449
Ben Simmons,2017-11-15,18.0,18.203815
Ben Simmons,2017-11-18,23.0,17.54996
Blake Griffin,2017-11-01,20.0,19.774195
Blake Griffin,2017-11-05,23.0,20.511684
Blake Griffin,2017-11-07,15.0,20.37482
Blake Griffin,2017-11-10,17.0,20.388763
Blake Griffin,2017-11-11,26.0,20.858156
Blake Griffin,2017-11-13,29.0,22.933935
Blake Griffin,2017-11-17,23.0,22.434885
Blake Griffin,2017-11-18,19.0,20.640415
Bradley Beal,2017-11-05,38.0,23.190145
Bradley Beal,2017-11-07,23.0,21.960018
Bradley Beal,2017-11-09,22.0,18.186329
Bradley Beal,2017-11-11,19.0,13.862162
Bradley Beal,2017-11-13,14.0,19.394644
Bradley Beal,2017-11-15,26.0,19.390625
Bradley Beal,2017-11-17,26.0,20.160233
Bradley Beal,2017-11-19,27.0,18.47216
CJ McCollum,2017-11-02,22.0,19.843273
CJ McCollum,2017-11-05,22.0,18.891684
Clint Capela,2017-11-14,11.0,9.73867
Damian Lillard,2017-11-01,33.0,21.712313
Damian Lillard,2017-11-02,31.999998,23.301561
Damian Lillard,2017-11-05,36.0,21.151537
Damian Lillard,2017-11-07,12.0,18.110096
Damian Lillard,2017-11-10,19.0,20.113739
Damian Lillard,2017-11-13,15.0,18.527328
Damian Lillard,2017-11-15,25.999998,20.770142
Damian Lillard,2017-11-17,28.999998,24.051365
Damian Lillard,2017-11-18,22.0,23.241098
DeAndre Jordan,2017-11-01,13.0,9.187576
DeAndre Jordan,2017-11-05,10.0,9.356271
DeAndre Jordan,2017-11-07,11.0,8.761837
DeAndre Jordan,2017-11-10,9.0,8.913497
DeAndre Jordan,2017-11-11,12.0,9.228032
DeMar DeRozan,2017-11-03,37.0,22.847633
DeMar DeRozan,2017-11-05,26.0,20.82346
DeMar DeRozan,2017-11-07,24.0,18.722137
DeMar DeRozan,2017-11-09,33.0,22.500984
DeMar DeRozan,2017-11-12,24.0,22.820621
DeMar DeRozan,2017-11-14,27.0,22.16366
DeMar DeRozan,2017-11-15,25.000002,21.244047
DeMar DeRozan,2017-11-17,22.0,20.99496
DeMar DeRozan,2017-11-19,33.0,22.798456
DeMarcus Cousins,2017-11-01,35.0,25.256302
DeMarcus Cousins,2017-11-03,20.0,21.828802
DeMarcus Cousins,2017-11-04,25.0,22.579945
DeMarcus Cousins,2017-11-07,32.0,25.233778
DeMarcus Cousins,2017-11-09,20.0,23.166033
DeMarcus Cousins,2017-11-11,35.0,23.507763
DeMarcus Cousins,2017-11-13,22.0,22.852287
DeMarcus Cousins,2017-11-15,25.0,20.997978
DeMarcus Cousins,2017-11-17,14.0,21.54646
Dennis Schroder,2017-11-05,28.0,19.84662
Dennis Schroder,2017-11-06,23.0,17.483131
Dennis Schroder,2017-11-10,17.0,14.172017
Dennis Schroder,2017-11-11,7.0,14.816004
Devin Booker,2017-11-17,33.0,25.67653
Devin Booker,2017-11-19,15.000001,18.691689
Draymond Green,2017-10-30,16.0,11.927058
Draymond Green,2017-11-02,16.0,11.863498
Draymond Green,2017-11-04,15.0,11.099491
Draymond Green,2017-11-06,18.0,10.021721
Draymond Green,2017-11-08,7.0,9.090002
Draymond Green,2017-11-11,10.0,9.250023
Draymond Green,2017-11-13,20.0,11.245359
Draymond Green,2017-11-16,11.0,9.876732
Draymond Green,2017-11-18,8.0,7.3069053
Draymond Green,2017-11-19,5.0,7.5967803
Dwight Howard,2017-11-05,13.000001,9.115646
Dwight Howard,2017-11-10,6.0,8.987387
Dwight Howard,2017-11-15,8.0,8.069551
Dwight Howard,2017-11-18,16.0,9.889166
Giannis Antetokounmpo,2017-11-01,14.0,21.382818
Giannis Antetokounmpo,2017-11-03,29.0,23.272793
Giannis Antetokounmpo,2017-11-07,40.0,27.90709
Giannis Antetokounmpo,2017-11-10,28.0,25.976357
Giannis Antetokounmpo,2017-11-11,33.0,26.306004
Giannis Antetokounmpo,2017-11-13,27.0,26.192598
Giannis Antetokounmpo,2017-11-15,21.0,25.178751
Giannis Antetokounmpo,2017-11-18,24.0,25.055473
Hassan Whiteside,2017-11-10,8.0,11.542865
Hassan Whiteside,2017-11-12,20.0,13.154217
Hassan Whiteside,2017-11-15,14.0,13.211404
Hassan Whiteside,2017-11-17,22.0,13.421049
Hassan Whiteside,2017-11-19,15.0,10.486012
James Harden,2017-10-30,29.0,34.525658
James Harden,2017-11-01,31.0,35.74878
James Harden,2017-11-03,29.0,36.507095
James Harden,2017-11-05,56.0,39.72226
James Harden,2017-11-09,35.0,40.45439
James Harden,2017-11-11,38.0,34.17133
James Harden,2017-11-12,26.0,31.69689
James Harden,2017-11-14,38.0,32.424236
James Harden,2017-11-16,48.0,33.300793
James Harden,2017-11-18,29.0,28.857086
Jimmy Butler,2017-11-05,13.0,9.605161
Jimmy Butler,2017-11-08,11.000001,12.614525
Jimmy Butler,2017-11-15,6.0000005,11.903804
Jimmy Butler,2017-11-17,21.0,13.531408
Jimmy Butler,2017-11-19,26.0,13.07864
Joel Embiid,2017-11-03,18.000002,20.28771
Joel Embiid,2017-11-09,22.0,24.875652
Joel Embiid,2017-11-11,12.0,25.58572
Joel Embiid,2017-11-13,32.0,27.496262
Joel Embiid,2017-11-15,46.0,30.175404
Joel Embiid,2017-11-18,21.0,28.064714
John Wall,2017-11-03,13.0,17.412424
John Wall,2017-11-07,23.0,18.421673
John Wall,2017-11-09,23.0,17.486864
John Wall,2017-11-11,13.0,14.725842
John Wall,2017-11-13,21.0,16.189373
John Wall,2017-11-15,26.999998,18.376215
John Wall,2017-11-17,8.0,17.87828
Jusuf Nurkic,2017-11-10,21.0,15.276414
Jusuf Nurkic,2017-11-13,17.0,13.607856
Jusuf Nurkic,2017-11-15,11.000001,13.602917
Jusuf Nurkic,2017-11-17,4.0,12.943077
Jusuf Nurkic,2017-11-18,14.0,13.216119
Karl-Anthony Towns,2017-11-01,2.0,12.263874
Karl-Anthony Towns,2017-11-04,31.0,16.793808
Karl-Anthony Towns,2017-11-05,16.0,17.321566
Karl-Anthony Towns,2017-11-08,16.0,13.307372
Karl-Anthony Towns,2017-11-11,17.0,14.085922
Karl-Anthony Towns,2017-11-13,24.0,14.786
Karl-Anthony Towns,2017-11-15,26.0,15.244996
Karl-Anthony Towns,2017-11-17,15.0,13.30765
Karl-Anthony Towns,2017-11-19,16.0,11.0590725
Kemba Walker,2017-11-01,26.0,25.31163
Kemba Walker,2017-11-03,13.0,21.450436
Kemba Walker,2017-11-05,9.0,20.035864
Kemba Walker,2017-11-10,20.0,23.306274
Kemba Walker,2017-11-15,20.0,24.524336
Kemba Walker,2017-11-17,47.0,30.201181
Kemba Walker,2017-11-18,26.0,22.682817
Kevin Durant,2017-10-30,19.0,21.95
Kevin Durant,2017-11-02,24.0,23.623703
Kevin Durant,2017-11-04,25.0,23.6083
Kevin Durant,2017-11-06,21.0,22.937984
Kevin Durant,2017-11-11,29.0,23.441328
Kevin Durant,2017-11-13,21.0,23.237276
Kevin Durant,2017-11-16,24.0,23.385666
Kevin Durant,2017-11-18,27.0,24.129839
Kevin Love,2017-11-01,12.999999,13.311033
Kevin Love,2017-11-03,11.0,12.266969
Kevin Love,2017-11-05,4.0,12.519846
Kevin Love,2017-11-13,6.0,12.392466
Kristaps Porzingis,2017-11-01,19.0,24.15477
Kristaps Porzingis,2017-11-03,37.0,25.08337
Kristaps Porzingis,2017-11-05,40.0,26.001049
Kristaps Porzingis,2017-11-07,28.0,25.264828
Kristaps Porzingis,2017-11-11,34.0,22.726788
Kristaps Porzingis,2017-11-13,20.0,20.4701
Kristaps Porzingis,2017-11-15,22.0,22.444468
Kristaps Porzingis,2017-11-17,13.0,23.09711
Kyle Lowry,2017-11-09,18.0,15.59524
Kyle Lowry,2017-11-12,19.0,15.348774
Kyle Lowry,2017-11-14,19.0,16.018276
Kyle Lowry,2017-11-17,22.0,15.250155
Kyle Lowry,2017-11-19,10.0,13.228606
Kyrie Irving,2017-11-03,25.0,17.066568
Kyrie Irving,2017-11-05,11.0,16.241291
Kyrie Irving,2017-11-06,35.0,15.420067
Kyrie Irving,2017-11-08,19.0,8.068388
Kyrie Irving,2017-11-10,0.0,7.5325394
Kyrie Irving,2017-11-14,25.0,15.296515
Kyrie Irving,2017-11-16,16.0,15.198574
Kyrie Irving,2017-11-18,30.0,19.600767
LaMarcus Aldridge,2017-10-30,11.000001,16.870657
LaMarcus Aldridge,2017-11-02,24.000002,18.3518
LaMarcus Aldridge,2017-11-03,14.0,19.527817
LaMarcus Aldridge,2017-11-05,21.0,19.77913
LaMarcus Aldridge,2017-11-07,25.0,21.286211
LaMarcus Aldridge,2017-11-10,20.0,19.25806
LaMarcus Aldridge,2017-11-11,14.0,16.91817
LaMarcus Aldridge,2017-11-14,32.0,18.218575
LaMarcus Aldridge,2017-11-15,15.0,17.13764
LaMarcus Aldridge,2017-11-17,26.0,18.886871
LeBron James,2017-11-01,33.0,29.17602
LeBron James,2017-11-03,57.0,29.93038
LeBron James,2017-11-05,26.0,30.709623
LeBron James,2017-11-07,30.0,33.036903
LeBron James,2017-11-09,33.0,28.915691
LeBron James,2017-11-11,19.0,29.070564
LeBron James,2017-11-13,23.0,27.675661
LeBron James,2017-11-15,31.0,30.72609
LeBron James,2017-11-17,39.0,31.053614
Marc Gasol,2017-10-30,10.0,11.928406
Marc Gasol,2017-11-01,22.0,17.890177
Marc Gasol,2017-11-05,14.999999,18.430624
Marc Gasol,2017-11-07,16.0,15.977726
Marc Gasol,2017-11-11,14.999999,13.428671
Marc Gasol,2017-11-13,16.0,16.207985
Marc Gasol,2017-11-15,35.0,20.830067
Marc Gasol,2017-11-18,14.999999,17.881996
Myles Turner,2017-11-15,10.0,10.235379
Myles Turner,2017-11-17,7.0,9.302394
Myles Turner,2017-11-19,25.0,10.469278
Nikola Jokic,2017-10-30,28.0,16.485199
Nikola Jokic,2017-11-01,7.9999995,16.24426
Nikola Jokic,2017-11-03,19.0,13.297114
Nikola Jokic,2017-11-04,7.9999995,16.744776
Nikola Jokic,2017-11-07,41.0,17.568062
Nikola Jokic,2017-11-09,15.0,19.640734
Nikola Jokic,2017-11-11,12.0,19.238684
Nikola Jokic,2017-11-13,6.0,17.976126
Nikola Jokic,2017-11-17,13.0,16.238455
Nikola Jokic,2017-11-19,6.0,17.83608
Nikola Vucevic,2017-11-01,7.0,16.14979
Nikola Vucevic,2017-11-03,14.0,18.819025
Nikola Vucevic,2017-11-08,24.0,20.625196
Nikola Vucevic,2017-11-10,19.0,19.282883
Nikola Vucevic,2017-11-11,8.0,16.020018
Nikola Vucevic,2017-11-13,20.0,16.476633
Nikola Vucevic,2017-11-15,11.0,17.277262
Nikola Vucevic,2017-11-18,8.0,16.249828
Paul George,2017-10-31,20.0,24.13345
Paul George,2017-11-03,25.0,26.175325
Paul George,2017-11-05,27.0,24.125257
Paul George,2017-11-07,12.0,23.239168
Paul George,2017-11-09,13.0,22.169277
Paul George,2017-11-10,42.0,27.586035
Paul George,2017-11-12,37.0,27.465284
Paul George,2017-11-15,13.0,26.567438
Paul George,2017-11-17,18.0,25.206434
Ricky Rubio,2017-11-01,30.000002,15.394931
Ricky Rubio,2017-11-03,12.999999,13.605914
Ricky Rubio,2017-11-05,10.0,11.024559
Ricky Rubio,2017-11-11,10.0,12.946836
Ricky Rubio,2017-11-13,3.0,11.810123
Rudy Gobert,2017-11-01,16.0,11.680832
Rudy Gobert,2017-11-03,15.0,11.213851
