player_name,game_date,blk,blk_pred
Stephen Curry,2018-02-28,0.0,0.31893706
Victor Oladipo,2018-02-14,0.0,0.31004518
Victor Oladipo,2018-02-23,1.0,0.47928363
Victor Oladipo,2018-02-26,1.0,0.38839638
Victor Oladipo,2018-02-28,1.0,0.42654717
Andre Drummond,2018-02-11,3.0,2.0446284
Andre Drummond,2018-02-12,1.0,2.3187637
Andre Drummond,2018-02-14,3.0,2.375441
Andre Drummond,2018-02-23,3.0,2.286808
Andre Drummond,2018-02-26,3.0,1.527303
Andre Drummond,2018-02-28,0.0,0.31852764
Andre Drummond,2018-03-02,0.0,2.3440049
Anthony Davis,2018-02-14,2.0,1.9796381
Anthony Davis,2018-02-23,5.0,3.2308009
Anthony Davis,2018-02-25,2.0,1.290625
Anthony Davis,2018-02-26,5.0,1.8892182
Anthony Davis,2018-02-28,0.0,2.2787251
Ben Simmons,2018-02-12,3.0,1.7474971
Ben Simmons,2018-02-14,0.0,0.9220127
Ben Simmons,2018-02-22,1.0,0.47815067
Ben Simmons,2018-02-25,1.0,0.9921164
Ben Simmons,2018-02-27,1.0,0.8747269
Ben Simmons,2018-03-01,1.0,0.09301568
Ben Simmons,2018-03-02,1.0,0.4599005
Blake Griffin,2018-02-11,0.0,0.4422056
Blake Griffin,2018-02-12,0.0,0.5132135
Blake Griffin,2018-02-14,1.0,0.605774
Blake Griffin,2018-02-23,0.0,0.32978046
Blake Griffin,2018-02-26,0.0,0.3778482
Blake Griffin,2018-02-28,0.0,0.36127132
Bradley Beal,2018-02-10,0.0,0.23270106
Bradley Beal,2018-02-14,2.0,0.8482907
Bradley Beal,2018-02-22,2.0,0.909182
Bradley Beal,2018-02-23,0.0,0.17995073
Bradley Beal,2018-02-25,0.0,0.22192442
Bradley Beal,2018-02-27,1.0,0.18090709
Bradley Beal,2018-02-28,0.0,0.3234035
Bradley Beal,2018-03-02,0.0,0.017117694
Chris Paul,2018-02-11,0.0,0.36586672
Chris Paul,2018-02-13,1.0,0.4205501
Chris Paul,2018-02-14,0.0,0.074944705
Chris Paul,2018-02-23,0.0,0.16657689
Chris Paul,2018-02-25,0.0,0.2117467
Chris Paul,2018-02-26,0.0,0.036465578
Chris Paul,2018-02-28,1.0,0.41494134
Clint Capela,2018-02-13,1.0,0.8337642
Clint Capela,2018-02-14,2.0,1.5433908
Clint Capela,2018-02-23,1.0,0.88887537
Clint Capela,2018-02-25,2.0,0.77582777
Clint Capela,2018-02-28,0.0,0.13925356
Damian Lillard,2018-02-11,1.0,0.26915932
Damian Lillard,2018-02-14,0.0,0.084964946
Damian Lillard,2018-02-23,0.0,0.24753156
Damian Lillard,2018-02-24,0.0,-0.038657643
Damian Lillard,2018-03-01,0.0,0.07689281
DeAndre Jordan,2018-02-28,1.0,0.8728732
DeAndre Jordan,2018-03-02,2.0,0.7241498
DeMar DeRozan,2018-02-13,0.0,0.46951282
DeMar DeRozan,2018-02-14,0.0,0.4075411
DeMar DeRozan,2018-02-23,0.0,0.15930666
DeMar DeRozan,2018-02-26,1.0,0.7957773
DeMar DeRozan,2018-02-28,0.0,0.10099554
DeMar DeRozan,2018-03-02,0.0,0.3156246
Devin Booker,2018-02-28,0.0,0.52211833
Devin Booker,2018-03-02,1.0,0.38493228
Donovan Mitchell,2018-02-12,0.0,-0.07168736
Donovan Mitchell,2018-02-14,0.0,-0.15022507
Donovan Mitchell,2018-02-23,0.0,0.22522232
Donovan Mitchell,2018-02-24,0.0,0.14474975
Donovan Mitchell,2018-02-26,0.0,0.20352447
Donovan Mitchell,2018-03-02,0.0,0.1692011
Draymond Green,2018-02-22,1.0,1.6613715
Draymond Green,2018-02-24,1.0,1.4638741
Draymond Green,2018-02-26,2.0,1.6031952
Draymond Green,2018-02-28,2.0,2.1612062
Draymond Green,2018-03-02,-2.9802322e-08,1.7208576
Dwight Howard,2018-02-14,2.0,3.5103984
Dwight Howard,2018-02-22,1.0,1.94926
Dwight Howard,2018-02-23,2.0,1.9104826
Dwight Howard,2018-02-27,5.0,3.1363568
Dwight Howard,2018-02-28,1.0,2.8614674
Dwight Howard,2018-03-02,0.0,2.3883986
Eric Bledsoe,2018-02-25,0.0,0.10701869
Eric Bledsoe,2018-02-27,0.0,0.27427226
Eric Bledsoe,2018-02-28,0.0,-0.07038955
Eric Bledsoe,2018-03-02,2.0,1.0772672
Giannis Antetokounmpo,2018-02-10,2.0,3.1967876
Giannis Antetokounmpo,2018-02-13,2.0,2.4089978
Giannis Antetokounmpo,2018-02-15,3.0,1.6834326
Giannis Antetokounmpo,2018-02-23,1.0,1.2182447
Giannis Antetokounmpo,2018-02-25,0.0,-0.17836283
Giannis Antetokounmpo,2018-02-27,6.0,2.3629327
Giannis Antetokounmpo,2018-02-28,0.0,0.009049371
Giannis Antetokounmpo,2018-03-02,3.0,-0.34417093
Hassan Whiteside,2018-02-14,3.0,1.7870066
Hassan Whiteside,2018-02-23,1.0,0.8419777
Hassan Whiteside,2018-02-24,3.0,1.9043058
Hassan Whiteside,2018-03-01,0.0,0.9234389
James Harden,2018-02-11,1.0,0.6791237
James Harden,2018-02-13,1.0,0.7340776
James Harden,2018-02-14,1.0,0.54698414
James Harden,2018-02-23,0.0,0.15229489
James Harden,2018-02-25,0.0,0.23668173
James Harden,2018-02-26,0.0,0.26633745
James Harden,2018-02-28,1.0,0.66913056
Jimmy Butler,2018-02-13,0.0,0.8488295
Jimmy Butler,2018-02-15,3.0,1.4762244
Jimmy Butler,2018-02-23,0.0,0.40886772
Joel Embiid,2018-02-12,0.0,1.1133022
Joel Embiid,2018-02-22,4.0,1.9326301
Joel Embiid,2018-02-25,1.0,2.402881
Joel Embiid,2018-02-27,0.0,1.9063221
Joel Embiid,2018-03-01,1.0,0.83650255
Joel Embiid,2018-03-02,3.0,-0.375357
Jrue Holiday,2018-02-23,0.0,0.2863716
Jrue Holiday,2018-02-25,1.0,0.4749129
Jrue Holiday,2018-02-26,1.0,0.6842875
Jrue Holiday,2018-02-28,1.0,0.69233334
Karl-Anthony Towns,2018-02-13,3.0,1.8470137
Karl-Anthony Towns,2018-02-15,2.0,1.2980944
Karl-Anthony Towns,2018-02-23,1.0,0.7589233
Karl-Anthony Towns,2018-02-24,1.0,0.94513154
Karl-Anthony Towns,2018-02-26,2.0,0.8376882
Karl-Anthony Towns,2018-03-01,3.0,1.2872081
Karl-Anthony Towns,2018-03-02,0.0,0.50126106
Kemba Walker,2018-02-14,1.0,0.38152602
Kemba Walker,2018-02-22,0.0,0.22936258
Kemba Walker,2018-02-23,0.0,0.1575293
Kemba Walker,2018-02-27,0.0,-0.17805356
Kemba Walker,2018-02-28,0.0,0.014055841
Kemba Walker,2018-03-02,0.0,0.057913013
Kevin Durant,2018-02-12,2.0,1.4380999
Kevin Durant,2018-02-14,2.0,0.91081905
Kevin Durant,2018-02-22,2.0,1.270634
Kevin Durant,2018-02-24,1.0,0.60737467
Kevin Durant,2018-02-26,1.0,0.2540146
Kevin Durant,2018-02-28,0.0,0.6040476
Kevin Durant,2018-03-02,2.0,0.7639743
Khris Middleton,2018-02-15,1.0,0.29446062
Khris Middleton,2018-02-23,0.0,0.052392103
Khris Middleton,2018-02-25,0.0,0.1869781
Khris Middleton,2018-02-27,0.0,0.07667342
Khris Middleton,2018-02-28,0.0,0.039783537
Khris Middleton,2018-03-02,1.0,0.123780414
Kyle Lowry,2018-02-28,1.0,0.42423856
Kyle Lowry,2018-03-02,0.0,0.204339
Kyrie Irving,2018-02-23,0.0,0.12307661
Kyrie Irving,2018-02-24,0.0,0.18942806
Kyrie Irving,2018-02-26,0.0,0.13525245
Kyrie Irving,2018-02-28,0.0,0.19990826
LaMarcus Aldridge,2018-02-25,1.0,0.58162916
LaMarcus Aldridge,2018-02-28,0.0,0.4563086
LeBron James,2018-02-13,1.0,0.58956075
LeBron James,2018-02-22,0.0,0.23848239
LeBron James,2018-02-23,0.0,0.22254384
LeBron James,2018-02-25,0.0,0.25439057
LeBron James,2018-02-27,0.0,0.08618676
LeBron James,2018-03-01,0.0,-0.02797202
Marc Gasol,2018-02-14,0.0,0.16770345
Marc Gasol,2018-02-23,1.0,0.5903902
Marc Gasol,2018-03-02,0.0,0.138427
Nikola Jokic,2018-02-13,1.0,0.8158525
Nikola Jokic,2018-02-15,2.0,0.9392616
Nikola Jokic,2018-02-23,0.0,0.20061725
Nikola Jokic,2018-02-25,1.0,0.71429795
Nikola Jokic,2018-02-27,1.0,0.47576094
Nikola Jokic,2018-03-02,0.0,0.50552976
Paul George,2018-02-11,1.0,0.45467174
Paul George,2018-02-13,0.0,0.26699722
Paul George,2018-02-14,0.0,0.26446393
Paul George,2018-02-22,0.0,0.09324941
Paul George,2018-02-24,0.0,-0.043912254
Paul George,2018-02-26,0.0,0.0105973855
Paul George,2018-02-28,0.0,-0.09009028
Paul George,2018-03-02,2.0,-0.06240893
Rudy Gobert,2018-02-14,0.0,1.5087774
Rudy Gobert,2018-02-23,4.0,1.8020251
Rudy Gobert,2018-02-24,0.0,0.71311295
Rudy Gobert,2018-02-26,2.0,2.453331
Rudy Gobert,2018-03-02,4.0,1.0552416
Russell Westbrook,2018-02-14,2.0,0.95225596
Russell Westbrook,2018-02-22,0.0,0.6532994
Russell Westbrook,2018-02-24,0.0,0.740795
Russell Westbrook,2018-02-26,0.0,0.5027487
Russell Westbrook,2018-02-28,1.0,0.60467327
Russell Westbrook,2018-03-02,1.0,0.81642115
Stephen Curry,2018-02-12,1.0,0.547529
Stephen Curry,2018-02-14,0.0,0.32485175
Stephen Curry,2018-02-22,0.0,0.24830496
Stephen Curry,2018-02-24,0.0,0.32981855
Stephen Curry,2018-02-26,0.0,0.028416961
Stephen Curry,2018-02-28,0.0,0.04973996
Stephen Curry,2018-03-02,0.0,0.05038806
Victor Oladipo,2018-02-23,1.0,0.58481455
Victor Oladipo,2018-02-26,1.0,0.5298318
Victor Oladipo,2018-02-28,1.0,0.66378784
Victor Oladipo,2018-03-02,1.0,0.15257967
Will Barton,2018-03-02,0.0,0.8861472
Andre Drummond,2018-02-12,1.0,2.483291
Andre Drummond,2018-02-14,3.0,2.1856618
Andre Drummond,2018-02-23,3.0,2.243273
Andre Drummond,2018-02-26,3.0,1.8891714
Andre Drummond,2018-02-28,0.0,1.3430405
Andre Drummond,2018-03-02,0.0,1.8080864
Andre Drummond,2018-03-03,2.0,1.9708717
Anthony Davis,2018-02-14,2.0,3.679047
Anthony Davis,2018-02-23,5.0,3.8501008
Anthony Davis,2018-02-25,2.0,2.9905603
Anthony Davis,2018-02-26,5.0,2.4582028
Anthony Davis,2018-02-28,0.0,2.6122036
Ben Simmons,2018-02-12,3.0,1.8434469
Ben Simmons,2018-02-14,0.0,1.4393973
Ben Simmons,2018-02-22,1.0,1.1252378
Ben Simmons,2018-02-25,1.0,0.72500896
Ben Simmons,2018-02-27,1.0,1.0495193
Ben Simmons,2018-03-01,1.0,1.1216624
Ben Simmons,2018-03-02,1.0,1.4193345
Blake Griffin,2018-02-12,0.0,0.58060855
Blake Griffin,2018-02-14,1.0,0.68447804
Blake Griffin,2018-02-23,0.0,0.6905398
Blake Griffin,2018-02-26,0.0,0.4573826
Blake Griffin,2018-02-28,0.0,0.5679739
Bradley Beal,2018-02-14,2.0,0.9468103
Bradley Beal,2018-02-22,2.0,1.2285593
Bradley Beal,2018-02-23,0.0,0.75619084
Bradley Beal,2018-02-25,0.0,0.5285532
Bradley Beal,2018-02-27,1.0,0.33531678
Bradley Beal,2018-02-28,0.0,0.20508702
Bradley Beal,2018-03-02,0.0,0.5347486
Chris Paul,2018-02-13,1.0,0.47987038
Chris Paul,2018-02-14,0.0,0.31979558
Chris Paul,2018-02-23,0.0,0.13599436
Chris Paul,2018-02-25,0.0,0.34494618
Chris Paul,2018-02-26,0.0,0.31543735
Chris Paul,2018-02-28,1.0,0.50827265
Chris Paul,2018-03-03,0.0,0.5750062
Clint Capela,2018-02-13,1.0,1.6792698
Clint Capela,2018-02-14,2.0,2.5151927
Clint Capela,2018-02-23,1.0,2.0161476
Clint Capela,2018-02-25,2.0,1.5020934
Clint Capela,2018-02-28,0.0,1.5201533
Clint Capela,2018-03-03,1.0,2.0848784
Damian Lillard,2018-02-11,1.0,0.5568395
Damian Lillard,2018-02-14,0.0,0.25543898
Damian Lillard,2018-02-23,0.0,0.34055573
Damian Lillard,2018-02-24,0.0,0.12857643
Damian Lillard,2018-03-01,0.0,0.07332794
Damian Lillard,2018-03-03,1.0,0.15398535
DeAndre Jordan,2018-02-28,1.0,1.3408871
DeAndre Jordan,2018-03-02,2.0,1.608346
DeMar DeRozan,2018-02-14,0.0,0.59247386
DeMar DeRozan,2018-02-23,0.0,0.8988175
DeMar DeRozan,2018-02-26,1.0,0.8402158
DeMar DeRozan,2018-02-28,0.0,0.5445355
DeMar DeRozan,2018-03-02,0.0,0.7939421
Devin Booker,2018-02-28,0.0,0.8669847
Devin Booker,2018-03-02,1.0,0.8711021
Donovan Mitchell,2018-02-12,0.0,0.31019896
Donovan Mitchell,2018-02-14,0.0,0.33793926
Donovan Mitchell,2018-02-23,0.0,0.5360451
Donovan Mitchell,2018-02-24,0.0,0.32606328
Donovan Mitchell,2018-02-26,0.0,0.2757013
Donovan Mitchell,2018-03-02,0.0,0.30894807
Donovan Mitchell,2018-03-03,0.0,0.30144033
Draymond Green,2018-02-22,1.0,2.0377195
Draymond Green,2018-02-24,1.0,1.807248
Draymond Green,2018-02-26,2.0,2.0845046
Draymond Green,2018-02-28,2.0,2.034622
Draymond Green,2018-03-02,0.0,1.8167692
Dwight Howard,2018-02-14,2.0,4.6859984
Dwight Howard,2018-02-22,1.0,4.2795386
Dwight Howard,2018-02-23,2.0,3.5647469
Dwight Howard,2018-02-27,5.0,3.632924
Dwight Howard,2018-02-28,1.0,2.565679
Dwight Howard,2018-03-02,0.0,0.7370715
Eric Bledsoe,2018-02-25,0.0,1.6795281
Eric Bledsoe,2018-02-27,0.0,1.4611354
Eric Bledsoe,2018-02-28,0.0,0.91814893
Eric Bledsoe,2018-03-02,2.0,1.9267756
Giannis Antetokounmpo,2018-02-13,2.0,2.92938
Giannis Antetokounmpo,2018-02-15,3.0,3.312998
Giannis Antetokounmpo,2018-02-23,1.0,2.5981212
Giannis Antetokounmpo,2018-02-25,0.0,1.6588454
Giannis Antetokounmpo,2018-02-27,6.0,3.6430821
Giannis Antetokounmpo,2018-02-28,0.0,3.1209307
Giannis Antetokounmpo,2018-03-02,3.0,2.8221753
Hassan Whiteside,2018-02-14,3.0,1.9449439
Hassan Whiteside,2018-02-23,1.0,2.0781407
Hassan Whiteside,2018-02-24,3.0,1.8343302
Hassan Whiteside,2018-03-01,0.0,1.5142815
James Harden,2018-02-13,1.0,1.1622099
James Harden,2018-02-14,1.0,1.1249565
James Harden,2018-02-23,0.0,0.6552048
James Harden,2018-02-25,0.0,0.96450484
James Harden,2018-02-26,0.0,0.8146651
James Harden,2018-02-28,1.0,0.9734366
James Harden,2018-03-03,1.0,0.82996637
Jimmy Butler,2018-02-15,3.0,1.8222177
Jimmy Butler,2018-02-23,0.0,1.0889943
Joel Embiid,2018-02-12,0.0,2.051625
Joel Embiid,2018-02-22,4.0,2.486886
Joel Embiid,2018-02-25,1.0,1.8447655
Joel Embiid,2018-02-27,0.0,1.2280223
Joel Embiid,2018-03-01,1.0,1.2670443
Joel Embiid,2018-03-02,3.0,1.5241662
Jrue Holiday,2018-02-23,0.0,0.969381
Jrue Holiday,2018-02-25,1.0,1.3954878
Jrue Holiday,2018-02-26,1.0,1.3208954
Jrue Holiday,2018-02-28,1.0,1.279337
Karl-Anthony Towns,2018-02-15,2.0,1.241739
Karl-Anthony Towns,2018-02-23,1.0,1.2554353
Karl-Anthony Towns,2018-02-24,1.0,1.3515227
Karl-Anthony Towns,2018-02-26,2.0,1.3989981
Karl-Anthony Towns,2018-03-01,3.0,1.6119685
Karl-Anthony Towns,2018-03-02,0.0,1.1196659
Kemba Walker,2018-02-14,1.0,0.57257664
Kemba Walker,2018-02-22,0.0,0.4769325
Kemba Walker,2018-02-23,0.0,0.4698631
Kemba Walker,2018-02-27,0.0,0.33764163
Kemba Walker,2018-02-28,0.0,0.28493765
Kemba Walker,2018-03-02,0.0,0.4196155
Kevin Durant,2018-02-12,2.0,1.4004787
Kevin Durant,2018-02-14,2.0,1.1321566
Kevin Durant,2018-02-22,2.0,1.2225132
Kevin Durant,2018-02-24,1.0,1.0408559
Kevin Durant,2018-02-26,1.0,0.9084605
Kevin Durant,2018-02-28,0.0,0.9313389
Kevin Durant,2018-03-02,2.0,1.0588744
Khris Middleton,2018-02-23,0.0,0.36675286
Khris Middleton,2018-02-25,0.0,0.45763594
Khris Middleton,2018-02-27,0.0,0.4300161
Khris Middleton,2018-02-28,0.0,0.46562153
Khris Middleton,2018-03-02,1.0,0.5494271
Kyle Lowry,2018-02-28,1.0,0.48802775
Kyle Lowry,2018-03-02,0.0,0.3336933
Kyrie Irving,2018-02-23,0.0,0.41169816
Kyrie Irving,2018-02-24,0.0,0.4540005
Kyrie Irving,2018-02-26,0.0,0.49063122
Kyrie Irving,2018-02-28,0.0,0.48818326
Kyrie Irving,2018-03-03,0.0,0.6220436
LaMarcus Aldridge,2018-02-28,0.0,0.90424794
LeBron James,2018-02-13,1.0,0.67519134
LeBron James,2018-02-22,0.0,0.44963986
LeBron James,2018-02-23,0.0,0.32619154
LeBron James,2018-02-25,0.0,0.30004978
LeBron James,2018-02-27,0.0,0.27503017
LeBron James,2018-03-01,0.0,0.26772913
LeBron James,2018-03-03,0.0,0.42352653
Marc Gasol,2018-02-23,1.0,1.8864253
Marc Gasol,2018-03-02,0.0,1.1444032
Nikola Jokic,2018-02-15,2.0,1.1837647
Nikola Jokic,2018-02-23,0.0,0.77969784
Nikola Jokic,2018-02-25,1.0,0.89363766
Nikola Jokic,2018-02-27,1.0,0.84523606
Nikola Jokic,2018-03-02,0.0,0.42933264
Nikola Jokic,2018-03-03,1.0,0.9363061
Paul George,2018-02-13,0.0,0.698737
Paul George,2018-02-14,0.0,0.4860579
Paul George,2018-02-22,0.0,0.18728271
Paul George,2018-02-24,0.0,0.18444073
Paul George,2018-02-26,0.0,0.6525096
Paul George,2018-02-28,0.0,0.7206717
Paul George,2018-03-02,2.0,0.9120711
Paul George,2018-03-03,1.0,0.6438936
Rudy Gobert,2018-02-14,0.0,2.7661502
Rudy Gobert,2018-02-23,4.0,2.1207638
Rudy Gobert,2018-02-24,0.0,1.7128155
Rudy Gobert,2018-02-26,2.0,2.7084615
Rudy Gobert,2018-03-02,4.0,2.8420205
Rudy Gobert,2018-03-03,3.0,2.4838755
Russell Westbrook,2018-02-22,0.0,1.0389936
Russell Westbrook,2018-02-24,0.0,1.019618
Russell Westbrook,2018-02-26,0.0,0.8794331
Russell Westbrook,2018-02-28,1.0,1.062895
Russell Westbrook,2018-03-02,1.0,1.1141851
Russell Westbrook,2018-03-03,1.0,0.944248
Stephen Curry,2018-02-12,1.0,0.64414424
Stephen Curry,2018-02-14,0.0,0.37472212
Stephen Curry,2018-02-22,0.0,0.19813071
Stephen Curry,2018-02-24,0.0,0.3662257
Stephen Curry,2018-02-26,0.0,0.3607226
Stephen Curry,2018-02-28,0.0,0.39130586
Stephen Curry,2018-03-02,0.0,0.42231536
Victor Oladipo,2018-02-23,1.0,0.589818
Victor Oladipo,2018-02-26,1.0,0.6867143
Victor Oladipo,2018-02-28,1.0,0.84033185
Victor Oladipo,2018-03-02,1.0,0.6905003
Will Barton,2018-03-02,0.0,0.69801915
Will Barton,2018-03-03,0.0,0.8353497
Andre Drummond,2018-02-12,1.0,2.8025713
Andre Drummond,2018-02-14,3.0,3.0285025
Andre Drummond,2018-02-23,3.0,2.1533575
Andre Drummond,2018-02-26,3.0,1.7802278
Andre Drummond,2018-02-28,0.0,1.0097175
Andre Drummond,2018-03-02,0.0,1.6781183
Andre Drummond,2018-03-03,2.0,2.0923877
Anthony Davis,2018-02-23,5.0,2.7397618
Anthony Davis,2018-02-25,2.0,1.0537076
Anthony Davis,2018-02-26,5.0,1.9678828
Anthony Davis,2018-02-28,0.0,1.79077
Anthony Davis,2018-03-04,3.0,2.7858918
Ben Simmons,2018-02-14,0.0,0.72994214
Ben Simmons,2018-02-22,1.0,0.32767218
Ben Simmons,2018-02-25,1.0,0.73608494
Ben Simmons,2018-02-27,1.0,0.5942995
Ben Simmons,2018-03-01,1.0,0.47810972
Ben Simmons,2018-03-02,1.0,1.3078661
Ben Simmons,2018-03-04,2.0,0.44555867
Blake Griffin,2018-02-12,0.0,0.16432196
Blake Griffin,2018-02-14,1.0,0.6908141
Blake Griffin,2018-02-23,0.0,0.34382007
Blake Griffin,2018-02-26,0.0,0.17457785
Blake Griffin,2018-02-28,0.0,0.35535708
Bradley Beal,2018-02-14,2.0,0.9616342
Bradley Beal,2018-02-22,2.0,0.8798191
Bradley Beal,2018-02-23,0.0,0.2924555
Bradley Beal,2018-02-25,0.0,0.59321517
Bradley Beal,2018-02-27,1.0,0.44561386
Bradley Beal,2018-02-28,0.0,0.5157274
Bradley Beal,2018-03-02,0.0,0.15442976
Bradley Beal,2018-03-04,1.0,0.788597
Chris Paul,2018-02-13,1.0,0.48380536
Chris Paul,2018-02-14,0.0,0.22395137
Chris Paul,2018-02-23,0.0,0.29925758
Chris Paul,2018-02-25,0.0,0.26592967
Chris Paul,2018-02-26,0.0,0.05653626
Chris Paul,2018-02-28,1.0,0.3165471
Chris Paul,2018-03-03,0.0,0.26098558
Clint Capela,2018-02-13,1.0,1.8896359
Clint Capela,2018-02-14,2.0,2.5165498
Clint Capela,2018-02-23,1.0,2.1953602
Clint Capela,2018-02-25,2.0,1.4089661
Clint Capela,2018-02-28,0.0,1.3980325
Clint Capela,2018-03-03,1.0,1.5561117
Damian Lillard,2018-02-14,0.0,0.17663278
Damian Lillard,2018-02-23,0.0,0.12820224
Damian Lillard,2018-02-24,0.0,0.0650455
Damian Lillard,2018-03-01,0.0,0.12422302
Damian Lillard,2018-03-03,1.0,0.35202625
DeAndre Jordan,2018-02-28,1.0,0.938966
DeAndre Jordan,2018-03-02,2.0,1.3456781
DeAndre Jordan,2018-03-04,1.0,0.8313348
DeMar DeRozan,2018-02-23,0.0,0.62861794
DeMar DeRozan,2018-02-26,1.0,0.584727
DeMar DeRozan,2018-02-28,0.0,0.4477137
DeMar DeRozan,2018-03-02,0.0,0.52360487
DeMar DeRozan,2018-03-04,0.0,0.52637655
Devin Booker,2018-03-02,1.0,0.70010155
Donovan Mitchell,2018-02-14,0.0,0.2206007
Donovan Mitchell,2018-02-23,0.0,0.3602928
Donovan Mitchell,2018-02-24,0.0,0.23777063
Donovan Mitchell,2018-02-26,0.0,0.25973377
Donovan Mitchell,2018-03-02,0.0,0.07761628
Donovan Mitchell,2018-03-03,0.0,0.27289265
Draymond Green,2018-02-24,1.0,1.2692589
Draymond Green,2018-02-26,2.0,1.277121
Draymond Green,2018-02-28,2.0,1.1713302
Draymond Green,2018-03-02,0.0,1.4271663
Dwight Howard,2018-02-22,1.0,2.0825822
Dwight Howard,2018-02-23,2.0,1.5125669
Dwight Howard,2018-02-27,5.0,2.3047547
Dwight Howard,2018-02-28,1.0,1.8461745
Dwight Howard,2018-03-02,0.0,1.0196145
Eric Bledsoe,2018-02-25,0.0,0.65168726
Eric Bledsoe,2018-02-27,0.0,0.41363215
Eric Bledsoe,2018-02-28,0.0,0.7740259
Eric Bledsoe,2018-03-02,2.0,1.7442405
Eric Bledsoe,2018-03-04,0.0,1.0900172
Giannis Antetokounmpo,2018-02-15,3.0,2.06684
Giannis Antetokounmpo,2018-02-23,1.0,1.5253983
Giannis Antetokounmpo,2018-02-25,0.0,0.9682541
Giannis Antetokounmpo,2018-02-27,6.0,2.268056
Giannis Antetokounmpo,2018-02-28,0.0,0.65391344
Giannis Antetokounmpo,2018-03-02,3.0,1.4566538
Giannis Antetokounmpo,2018-03-04,1.0,1.3624829
Hassan Whiteside,2018-02-23,1.0,0.9723451
Hassan Whiteside,2018-02-24,3.0,1.7407517
Hassan Whiteside,2018-03-01,0.0,1.0475489
James Harden,2018-02-13,1.0,0.75840884
James Harden,2018-02-14,1.0,0.7281956
James Harden,2018-02-23,0.0,0.50219244
James Harden,2018-02-25,0.0,0.5962848
James Harden,2018-02-26,0.0,0.7429043
James Harden,2018-02-28,1.0,0.9099742
James Harden,2018-03-03,1.0,1.0465686
Jimmy Butler,2018-02-15,3.0,1.2933692
Jimmy Butler,2018-02-23,0.0,1.1012797
Joel Embiid,2018-02-22,4.0,2.0534625
Joel Embiid,2018-02-25,1.0,1.7206012
Joel Embiid,2018-02-27,0.0,1.0934618
Joel Embiid,2018-03-01,1.0,1.4184431
Joel Embiid,2018-03-02,3.0,0.9451931
Joel Embiid,2018-03-04,2.0,0.9205163
Jrue Holiday,2018-02-25,1.0,0.47146118
Jrue Holiday,2018-02-26,1.0,1.2261161
Jrue Holiday,2018-02-28,1.0,1.2565767
Jrue Holiday,2018-03-04,0.0,1.4645786
Karl-Anthony Towns,2018-02-15,2.0,1.7244551
Karl-Anthony Towns,2018-02-23,1.0,1.1332946
Karl-Anthony Towns,2018-02-24,1.0,1.0554417
Karl-Anthony Towns,2018-02-26,2.0,1.4312382
Karl-Anthony Towns,2018-03-01,3.0,1.7224485
Karl-Anthony Towns,2018-03-02,0.0,0.5895003
Kemba Walker,2018-02-22,0.0,0.44056776
Kemba Walker,2018-02-23,0.0,0.35920456
Kemba Walker,2018-02-27,0.0,0.2322664
Kemba Walker,2018-02-28,0.0,0.27657282
Kemba Walker,2018-03-02,0.0,0.25515348
Kemba Walker,2018-03-04,0.0,0.07574033
Kevin Durant,2018-02-14,2.0,1.6135986
Kevin Durant,2018-02-22,2.0,1.0703094
Kevin Durant,2018-02-24,1.0,1.0150284
Kevin Durant,2018-02-26,1.0,0.8528294
Kevin Durant,2018-02-28,0.0,0.87829286
Kevin Durant,2018-03-02,2.0,1.0232164
Khris Middleton,2018-02-25,0.0,0.25386953
Khris Middleton,2018-02-27,0.0,0.33178315
Khris Middleton,2018-02-28,0.0,0.36209482
Khris Middleton,2018-03-02,1.0,0.5817435
Khris Middleton,2018-03-04,0.0,0.462002
Kyle Lowry,2018-02-28,1.0,0.43437773
Kyle Lowry,2018-03-02,0.0,0.15212505
Kyle Lowry,2018-03-04,0.0,0.2428234
Kyrie Irving,2018-02-23,0.0,0.12958992
Kyrie Irving,2018-02-24,0.0,0.13153338
Kyrie Irving,2018-02-26,0.0,0.18478051
Kyrie Irving,2018-02-28,0.0,0.2366411
Kyrie Irving,2018-03-03,0.0,0.35576984
LaMarcus Aldridge,2018-02-28,0.0,0.24821289
LeBron James,2018-02-13,1.0,0.6757053
LeBron James,2018-02-22,0.0,0.36470512
LeBron James,2018-02-23,0.0,0.18447344
LeBron James,2018-02-25,0.0,0.15331537
LeBron James,2018-02-27,0.0,0.12979582
LeBron James,2018-03-01,0.0,0.15868045
LeBron James,2018-03-03,0.0,0.26205334
Marc Gasol,2018-02-23,1.0,0.725408
Marc Gasol,2018-03-02,0.0,0.42329824
Nikola Jokic,2018-02-15,2.0,0.924723
Nikola Jokic,2018-02-23,0.0,0.6814219
Nikola Jokic,2018-02-25,1.0,0.835191
Nikola Jokic,2018-02-27,1.0,0.99021983
Nikola Jokic,2018-03-02,0.0,0.31275138
Nikola Jokic,2018-03-03,1.0,0.4997135
Otto Porter Jr.,2018-03-04,0.0,0.26139566
Paul George,2018-02-14,0.0,0.69566333
Paul George,2018-02-22,0.0,0.22095929
Paul George,2018-02-24,0.0,0.1355923
Paul George,2018-02-26,0.0,0.33636686
Paul George,2018-02-28,0.0,0.98489934
Paul George,2018-03-02,2.0,0.8162022
Paul George,2018-03-03,1.0,0.67992306
