player_name,game_date,ast,ast_pred
Anthony Davis,2018-03-06,2.0,2.1198988
Anthony Davis,2018-03-07,1.0,1.8086212
Anthony Davis,2018-03-11,3.0,1.820646
Anthony Davis,2018-03-13,3.0,2.2558472
Anthony Davis,2018-03-15,2.0,1.8078358
Anthony Davis,2018-03-17,1.0,1.6632309
Anthony Davis,2018-03-18,3.0,2.0919647
Anthony Davis,2018-03-20,2.0,1.8572814
Anthony Davis,2018-03-21,1.0,1.6504272
Anthony Davis,2018-03-22,1.0,1.5493774
Ben Simmons,2018-03-04,15.0,11.162521
Ben Simmons,2018-03-06,13.0,10.561066
Ben Simmons,2018-03-08,8.0,8.8701315
Ben Simmons,2018-03-11,6.0,9.702204
Ben Simmons,2018-03-13,10.0,8.138305
Ben Simmons,2018-03-15,12.0,11.451319
Ben Simmons,2018-03-16,12.0,9.573402
Ben Simmons,2018-03-19,15.0,9.59442
Ben Simmons,2018-03-21,9.0,9.869311
Ben Simmons,2018-03-22,10.0,9.41171
Blake Griffin,2018-03-09,8.0,4.091543
Blake Griffin,2018-03-13,2.0,4.961169
Blake Griffin,2018-03-15,9.0,6.113457
Blake Griffin,2018-03-17,7.0,4.515565
Blake Griffin,2018-03-19,7.0,5.2551656
Blake Griffin,2018-03-20,10.0,6.125951
Blake Griffin,2018-03-22,10.0,3.4356666
Bradley Beal,2018-03-02,6.0,5.1934986
Bradley Beal,2018-03-04,11.0,7.5065827
Bradley Beal,2018-03-06,7.0000005,6.5877647
Bradley Beal,2018-03-09,7.0000005,4.519785
Bradley Beal,2018-03-10,1.0,4.3821106
Bradley Beal,2018-03-13,5.0,6.1940837
Bradley Beal,2018-03-14,9.0,5.9893284
Bradley Beal,2018-03-17,6.0,5.91792
Bradley Beal,2018-03-21,1.0,3.3500373
Chris Paul,2018-03-06,5.0,6.4561768
Chris Paul,2018-03-07,11.0,6.7827826
Chris Paul,2018-03-09,3.0,6.310949
Chris Paul,2018-03-11,12.0,7.885557
Chris Paul,2018-03-12,9.0,6.8970246
Chris Paul,2018-03-15,3.0,6.774391
Chris Paul,2018-03-17,5.0,7.1659346
Chris Paul,2018-03-18,9.0,8.480326
Chris Paul,2018-03-20,6.0,6.403294
Clint Capela,2018-03-07,0.0,0.6653259
Clint Capela,2018-03-17,0.0,0.67662495
Clint Capela,2018-03-18,2.0,0.99391323
Clint Capela,2018-03-20,1.0,0.5884101
Damian Lillard,2018-03-06,1.0,6.5146165
Damian Lillard,2018-03-09,8.0,4.84725
Damian Lillard,2018-03-12,10.0,7.1237
Damian Lillard,2018-03-15,9.0,5.61881
Damian Lillard,2018-03-17,8.0,5.070717
Damian Lillard,2018-03-18,2.0,4.6842856
Damian Lillard,2018-03-20,6.0,5.4858246
DeAndre Jordan,2018-03-06,1.0,1.6065227
DeAndre Jordan,2018-03-09,0.0,2.2120757
DeAndre Jordan,2018-03-10,1.0,1.7549651
DeAndre Jordan,2018-03-13,5.0,2.3685865
DeAndre Jordan,2018-03-15,2.0,2.2949002
DeAndre Jordan,2018-03-16,2.0,2.0874546
DeAndre Jordan,2018-03-18,2.0,2.1384826
DeAndre Jordan,2018-03-20,3.0,2.3113782
DeAndre Jordan,2018-03-21,4.0,2.8623617
DeMar DeRozan,2018-03-06,4.0,3.5144057
DeMar DeRozan,2018-03-07,6.0,4.9334946
DeMar DeRozan,2018-03-09,2.0,4.4291506
DeMar DeRozan,2018-03-13,2.0,4.166119
DeMar DeRozan,2018-03-15,7.0,5.2311335
DeMar DeRozan,2018-03-16,6.0,4.676207
DeMar DeRozan,2018-03-21,5.0,5.2220907
Devin Booker,2018-03-05,5.0,3.534163
Devin Booker,2018-03-08,1.0,2.9173384
Devin Booker,2018-03-13,6.0,4.2270503
Devin Booker,2018-03-15,2.0,3.8825498
Donovan Mitchell,2018-03-05,4.0,3.542141
Donovan Mitchell,2018-03-07,6.0,2.7621188
Donovan Mitchell,2018-03-09,6.0,4.732444
Donovan Mitchell,2018-03-11,4.0,3.5028567
Donovan Mitchell,2018-03-13,3.0,3.4199357
Donovan Mitchell,2018-03-15,4.0,3.3772569
Donovan Mitchell,2018-03-17,3.0,3.25775
Donovan Mitchell,2018-03-20,4.0,3.7951279
Donovan Mitchell,2018-03-22,4.0,2.9842854
Draymond Green,2018-03-06,9.0,4.675365
Draymond Green,2018-03-08,10.0,5.6596413
Draymond Green,2018-03-09,6.0,5.908922
Draymond Green,2018-03-11,7.0,6.308926
Draymond Green,2018-03-16,7.0,3.9967775
Draymond Green,2018-03-17,8.0,5.158235
Draymond Green,2018-03-19,0.0,3.0980468
Dwight Howard,2018-03-08,0.0,0.61978424
Dwight Howard,2018-03-13,2.0,1.1998245
Dwight Howard,2018-03-15,1.0,0.59130234
Dwight Howard,2018-03-17,0.0,0.5583422
Dwight Howard,2018-03-19,1.0,0.95659727
Dwight Howard,2018-03-21,1.0,1.0103604
Eric Bledsoe,2018-03-04,7.0,5.9179945
Eric Bledsoe,2018-03-07,3.0,4.759969
Eric Bledsoe,2018-03-09,8.0,5.6068463
Eric Bledsoe,2018-03-12,5.0,5.4553776
Eric Bledsoe,2018-03-14,8.0,5.9938393
Eric Bledsoe,2018-03-19,8.0,5.621792
Eric Bledsoe,2018-03-21,8.0,4.8821487
Giannis Antetokounmpo,2018-03-04,7.0,5.1150846
Giannis Antetokounmpo,2018-03-05,2.0,5.5163183
Giannis Antetokounmpo,2018-03-07,1.0,5.8447485
Giannis Antetokounmpo,2018-03-09,5.0,7.005328
Giannis Antetokounmpo,2018-03-12,4.0,5.07024
Giannis Antetokounmpo,2018-03-14,7.0,6.735542
Giannis Antetokounmpo,2018-03-19,5.0,6.3717384
Giannis Antetokounmpo,2018-03-21,2.0,5.886957
James Harden,2018-03-06,11.0,8.329514
James Harden,2018-03-07,6.0,7.048402
James Harden,2018-03-09,4.0,6.35219
James Harden,2018-03-12,6.0,7.599127
James Harden,2018-03-15,7.0,7.5636363
James Harden,2018-03-17,8.0,7.07998
James Harden,2018-03-18,12.0,9.148615
James Harden,2018-03-20,7.0,5.5241427
James Harden,2018-03-22,5.0,6.460495
Joel Embiid,2018-03-04,2.0,4.03656
Joel Embiid,2018-03-06,4.0,3.9619174
Joel Embiid,2018-03-08,3.0,3.283565
Joel Embiid,2018-03-11,3.0,4.018263
Joel Embiid,2018-03-13,4.0,3.5050201
Joel Embiid,2018-03-15,4.0,3.8311706
Joel Embiid,2018-03-16,4.0,3.5254025
Joel Embiid,2018-03-19,2.0,3.3989704
Joel Embiid,2018-03-21,4.0,3.719092
Joel Embiid,2018-03-22,3.0,3.7703872
Jrue Holiday,2018-03-06,17.0,12.087179
Jrue Holiday,2018-03-07,8.0,7.6232786
Jrue Holiday,2018-03-09,2.0,7.2569685
Jrue Holiday,2018-03-11,10.0,8.379394
Jrue Holiday,2018-03-13,9.0,9.757457
Jrue Holiday,2018-03-15,7.0,9.051373
Jrue Holiday,2018-03-17,8.0,6.8489375
Jrue Holiday,2018-03-18,4.0,6.823273
Jrue Holiday,2018-03-21,5.0,6.7795544
Jrue Holiday,2018-03-22,6.0,7.908278
Julius Randle,2018-03-09,4.0,3.1488502
Julius Randle,2018-03-11,7.0,5.2559557
Julius Randle,2018-03-13,2.0,3.4353826
Julius Randle,2018-03-22,2.0,3.8558235
Karl-Anthony Towns,2018-03-08,3.0,2.1102443
Karl-Anthony Towns,2018-03-11,2.0,1.4409312
Karl-Anthony Towns,2018-03-13,3.0,2.2990062
Karl-Anthony Towns,2018-03-17,2.0,1.2281835
Karl-Anthony Towns,2018-03-18,1.0,1.9678658
Karl-Anthony Towns,2018-03-20,3.0,1.9016072
Kemba Walker,2018-03-04,4.0,3.964645
Kemba Walker,2018-03-06,7.0,5.2979755
Kemba Walker,2018-03-08,6.0,4.598638
Kemba Walker,2018-03-13,7.0,5.0831347
Kemba Walker,2018-03-15,8.0,5.201979
Kemba Walker,2018-03-17,2.0,3.7581453
Kemba Walker,2018-03-19,6.0,5.1887846
Kemba Walker,2018-03-21,6.0,4.483713
Kemba Walker,2018-03-22,4.0,3.6447694
Kevin Durant,2018-03-06,3.0,4.803866
Kevin Durant,2018-03-08,4.0,4.0515013
Kevin Durant,2018-03-09,6.0,5.410076
Kevin Durant,2018-03-11,4.0,5.2613773
Kevin Durant,2018-03-14,6.0,4.5047836
Khris Middleton,2018-03-04,5.0,3.2842977
Khris Middleton,2018-03-21,6.0,2.8671072
Kyle Lowry,2018-03-06,7.0,8.624541
Kyle Lowry,2018-03-07,15.0,10.231371
Kyle Lowry,2018-03-09,6.0,8.516573
Kyle Lowry,2018-03-13,11.0,9.150003
Kyle Lowry,2018-03-21,7.0,7.652833
Kyrie Irving,2018-03-08,8.0,5.4366198
Kyrie Irving,2018-03-11,1.0,3.221717
LaMarcus Aldridge,2018-03-10,1.0,2.1816761
LaMarcus Aldridge,2018-03-13,2.0,1.4149773
LaMarcus Aldridge,2018-03-15,3.0,1.5740864
LaMarcus Aldridge,2018-03-17,2.0,2.4611213
LaMarcus Aldridge,2018-03-19,1.0,1.3392228
LaMarcus Aldridge,2018-03-21,4.0,2.1566417
LeBron James,2018-03-03,15.0,11.369991
LeBron James,2018-03-05,7.0,8.879817
LeBron James,2018-03-07,10.0,9.964639
LeBron James,2018-03-09,6.0,10.430405
LeBron James,2018-03-11,7.0,9.764875
LeBron James,2018-03-13,11.0,10.520955
LeBron James,2018-03-15,6.0,9.571274
LeBron James,2018-03-17,12.0,10.634256
LeBron James,2018-03-19,10.0,10.627243
LeBron James,2018-03-21,17.0,10.628443
Lonzo Ball,2018-03-19,8.0,7.009218
Lou Williams,2018-03-10,0.0,2.3074324
Lou Williams,2018-03-13,5.0,3.258687
Marc Gasol,2018-03-12,3.0,4.969707
Marc Gasol,2018-03-15,7.9999995,5.9974895
Marc Gasol,2018-03-17,5.0,6.415728
Marc Gasol,2018-03-21,4.0,5.857437
Nikola Jokic,2018-03-06,5.0,7.276932
Nikola Jokic,2018-03-07,6.0,7.6116433
Nikola Jokic,2018-03-09,6.0,8.578786
Nikola Jokic,2018-03-11,10.0,6.865304
Nikola Jokic,2018-03-13,5.0,7.5181756
Nikola Jokic,2018-03-15,10.0,8.336133
Nikola Jokic,2018-03-17,2.0,7.186143
Nikola Jokic,2018-03-19,3.0,7.3363647
Nikola Jokic,2018-03-21,5.0,9.270524
Nikola Vucevic,2018-03-05,3.0,4.2572517
Nikola Vucevic,2018-03-07,6.0,4.9410095
Nikola Vucevic,2018-03-09,3.0,3.8401186
Nikola Vucevic,2018-03-10,2.0,4.0340724
Nikola Vucevic,2018-03-13,1.0,3.8627846
Nikola Vucevic,2018-03-14,9.0,5.618777
Nikola Vucevic,2018-03-16,2.0,2.7399125
Nikola Vucevic,2018-03-22,1.0,5.3356214
Otto Porter Jr.,2018-03-06,5.0,2.4344046
Otto Porter Jr.,2018-03-09,1.0,1.5672462
Otto Porter Jr.,2018-03-17,1.0,2.1649215
Paul George,2018-03-03,4.0,4.410401
Paul George,2018-03-06,5.0,3.923451
Paul George,2018-03-08,3.0,3.493285
Paul George,2018-03-10,5.0,4.2460337
Paul George,2018-03-12,5.0,4.465431
Paul George,2018-03-13,3.0,2.9174867
Paul George,2018-03-16,7.0,4.861449
Paul George,2018-03-20,1.0,3.2049456
Rudy Gobert,2018-03-05,0.0,0.6986503
Rudy Gobert,2018-03-07,0.0,0.97015476
Rudy Gobert,2018-03-09,1.0,1.3373116
Rudy Gobert,2018-03-11,3.0,1.4607637
Rudy Gobert,2018-03-13,1.0,1.3524576
Rudy Gobert,2018-03-15,2.0,1.4806471
Rudy Gobert,2018-03-17,0.0,0.9430578
Rudy Gobert,2018-03-20,0.0,1.1310451
Rudy Gobert,2018-03-22,2.0,1.623838
Russell Westbrook,2018-03-03,6.0,8.487328
Russell Westbrook,2018-03-06,7.0,9.878729
Russell Westbrook,2018-03-08,9.0,10.292511
Russell Westbrook,2018-03-10,10.0,8.974705
Russell Westbrook,2018-03-12,11.0,9.852558
Russell Westbrook,2018-03-13,12.0,10.460901
Russell Westbrook,2018-03-16,11.0,11.149674
Russell Westbrook,2018-03-20,7.0,9.307805
Stephen Curry,2018-03-06,4.0,4.339948
Stephen Curry,2018-03-08,0.0,3.1859531
Tobias Harris,2018-03-10,2.0,2.5943363
Tobias Harris,2018-03-13,2.0,3.3485997
Tobias Harris,2018-03-15,3.0,3.591865
Tobias Harris,2018-03-16,6.0,4.4773493
Tobias Harris,2018-03-18,2.0,2.3333635
Tobias Harris,2018-03-20,1.0,2.719997
Tobias Harris,2018-03-21,4.0,3.975685
Victor Oladipo,2018-03-05,5.0,3.4306996
Victor Oladipo,2018-03-07,7.0,4.2812386
Victor Oladipo,2018-03-09,5.0,3.0173743
Victor Oladipo,2018-03-11,4.0,3.8725684
Victor Oladipo,2018-03-13,3.0,3.5334823
Victor Oladipo,2018-03-15,1.0,2.5310807
Victor Oladipo,2018-03-17,4.0,4.306023
Victor Oladipo,2018-03-19,0.0,2.3165815
Victor Oladipo,2018-03-21,3.0,2.5693526
Will Barton,2018-03-07,3.0,4.002767
Will Barton,2018-03-21,5.0,3.9146461
Aaron Gordon,2018-03-07,2.0,2.7359881
Aaron Gordon,2018-03-22,2.0,2.615143
Andre Drummond,2018-03-05,1.0,0.9209275
Andre Drummond,2018-03-07,2.0,1.0151986
Andre Drummond,2018-03-09,1.0,0.93642795
Andre Drummond,2018-03-13,1.0,1.0298516
Andre Drummond,2018-03-15,2.0,1.1274475
Andre Drummond,2018-03-17,0.0,0.62118596
Andre Drummond,2018-03-19,2.0,0.9025651
Andre Drummond,2018-03-20,0.0,0.87800753
Andre Drummond,2018-03-22,1.0,0.8488985
Anthony Davis,2018-03-06,2.0,1.9944619
Anthony Davis,2018-03-07,1.0,2.0558496
Anthony Davis,2018-03-11,3.0,1.9558667
Anthony Davis,2018-03-13,3.0,1.9775783
Anthony Davis,2018-03-15,2.0,1.8472278
Anthony Davis,2018-03-17,1.0,1.8646343
Anthony Davis,2018-03-18,3.0,2.052486
Anthony Davis,2018-03-20,2.0,1.9983686
Anthony Davis,2018-03-21,1.0,1.6635046
Anthony Davis,2018-03-22,1.0,1.6393533
Ben Simmons,2018-03-04,15.0,10.4507
Ben Simmons,2018-03-06,13.0,10.050087
Ben Simmons,2018-03-08,8.0,8.383417
Ben Simmons,2018-03-11,6.0,9.239294
Ben Simmons,2018-03-13,10.0,9.254923
Ben Simmons,2018-03-15,12.0,10.538496
Ben Simmons,2018-03-16,12.0,9.670387
Ben Simmons,2018-03-19,15.0,10.575682
Ben Simmons,2018-03-21,9.0,9.067885
Ben Simmons,2018-03-22,10.0,9.645703
Blake Griffin,2018-03-09,8.0,4.593513
Blake Griffin,2018-03-13,2.0,5.497814
Blake Griffin,2018-03-15,9.0,5.527901
Blake Griffin,2018-03-17,7.0,5.779156
Blake Griffin,2018-03-19,7.0,5.5002637
Blake Griffin,2018-03-20,10.0,5.362654
Blake Griffin,2018-03-22,10.0,4.897693
Bradley Beal,2018-03-02,6.0,4.352793
Bradley Beal,2018-03-04,11.0,5.4993086
Bradley Beal,2018-03-06,7.0000005,5.6393676
Bradley Beal,2018-03-09,7.0000005,5.296137
Bradley Beal,2018-03-10,1.0,5.261346
Bradley Beal,2018-03-13,5.0,5.2695656
Bradley Beal,2018-03-14,9.0,5.5800242
Bradley Beal,2018-03-17,6.0,5.460478
Bradley Beal,2018-03-21,1.0,4.3834343
Bradley Beal,2018-03-23,5.0,5.0305157
Chris Paul,2018-03-06,5.0,8.118724
Chris Paul,2018-03-07,11.0,7.599961
Chris Paul,2018-03-09,3.0,6.692185
Chris Paul,2018-03-11,12.0,6.8025293
Chris Paul,2018-03-12,9.0,6.910444
Chris Paul,2018-03-15,3.0,5.583043
Chris Paul,2018-03-17,5.0,5.152777
Chris Paul,2018-03-18,9.0,7.2278843
Chris Paul,2018-03-20,6.0,5.9545856
Clint Capela,2018-03-07,0.0,0.77669805
Clint Capela,2018-03-17,0.0,0.8944509
Clint Capela,2018-03-18,2.0,1.0752193
Clint Capela,2018-03-20,1.0,0.6755619
Damian Lillard,2018-03-06,1.0,5.6068892
Damian Lillard,2018-03-09,8.0,6.0530567
Damian Lillard,2018-03-12,10.0,5.890974
Damian Lillard,2018-03-15,9.0,5.658075
Damian Lillard,2018-03-17,8.0,4.5989656
Damian Lillard,2018-03-18,2.0,3.2814016
Damian Lillard,2018-03-20,6.0,4.9713435
Damian Lillard,2018-03-23,8.0,3.9319081
DeAndre Jordan,2018-03-06,1.0,1.8637109
DeAndre Jordan,2018-03-09,0.0,1.8115773
DeAndre Jordan,2018-03-10,1.0,1.7533107
DeAndre Jordan,2018-03-13,5.0,2.4337187
DeAndre Jordan,2018-03-15,2.0,1.911766
DeAndre Jordan,2018-03-16,2.0,2.6353426
DeAndre Jordan,2018-03-18,2.0,2.2929268
DeAndre Jordan,2018-03-20,3.0,2.6894758
DeAndre Jordan,2018-03-21,4.0,2.6822457
DeAndre Jordan,2018-03-23,1.0,2.1363883
DeMar DeRozan,2018-03-06,4.0,4.0242987
DeMar DeRozan,2018-03-07,6.0,4.3729887
DeMar DeRozan,2018-03-09,2.0,3.6067986
DeMar DeRozan,2018-03-13,2.0,4.4943285
DeMar DeRozan,2018-03-15,7.0,4.845366
DeMar DeRozan,2018-03-16,6.0,4.7856402
DeMar DeRozan,2018-03-21,5.0,4.9459057
DeMar DeRozan,2018-03-23,3.0,5.4329715
Devin Booker,2018-03-05,5.0,3.9514947
Devin Booker,2018-03-08,1.0,3.3385978
Devin Booker,2018-03-13,6.0,4.0921392
Devin Booker,2018-03-15,2.0,3.582039
Donovan Mitchell,2018-03-05,4.0,3.911803
Donovan Mitchell,2018-03-07,6.0,3.4387546
Donovan Mitchell,2018-03-09,6.0,3.6541657
Donovan Mitchell,2018-03-11,4.0,3.317281
Donovan Mitchell,2018-03-13,3.0,2.9432373
Donovan Mitchell,2018-03-15,4.0,3.0521991
Donovan Mitchell,2018-03-17,3.0,2.8440676
Donovan Mitchell,2018-03-20,4.0,2.7788048
Donovan Mitchell,2018-03-22,4.0,3.0909836
Donovan Mitchell,2018-03-23,3.0,2.893531
Draymond Green,2018-03-06,9.0,4.670128
Draymond Green,2018-03-08,10.0,5.834557
Draymond Green,2018-03-09,6.0,4.9567833
Draymond Green,2018-03-11,7.0,3.8146868
Draymond Green,2018-03-16,7.0,4.005943
Draymond Green,2018-03-17,8.0,4.132674
Draymond Green,2018-03-19,0.0,2.6764772
Dwight Howard,2018-03-08,0.0,0.59593046
Dwight Howard,2018-03-13,2.0,0.9273273
Dwight Howard,2018-03-15,1.0,0.7752067
Dwight Howard,2018-03-17,0.0,0.5879227
Dwight Howard,2018-03-19,1.0,0.9396001
Dwight Howard,2018-03-21,1.0,0.9416152
Eric Bledsoe,2018-03-04,7.0,4.846919
Eric Bledsoe,2018-03-07,3.0,5.173085
Eric Bledsoe,2018-03-09,8.0,5.582117
Eric Bledsoe,2018-03-12,5.0,5.4617047
Eric Bledsoe,2018-03-14,8.0,5.6830015
Eric Bledsoe,2018-03-19,8.0,5.1684813
Eric Bledsoe,2018-03-21,8.0,5.1356096
Eric Bledsoe,2018-03-23,4.0,5.655364
Giannis Antetokounmpo,2018-03-04,7.0,5.698941
Giannis Antetokounmpo,2018-03-05,2.0,5.825574
Giannis Antetokounmpo,2018-03-07,1.0,4.3877015
Giannis Antetokounmpo,2018-03-09,5.0,5.651973
Giannis Antetokounmpo,2018-03-12,4.0,5.0083346
Giannis Antetokounmpo,2018-03-14,7.0,5.0260744
Giannis Antetokounmpo,2018-03-19,5.0,5.778347
Giannis Antetokounmpo,2018-03-21,2.0,4.9349027
James Harden,2018-03-06,11.0,7.866592
James Harden,2018-03-07,6.0,6.7169676
James Harden,2018-03-09,4.0,6.629678
James Harden,2018-03-12,6.0,7.8186817
James Harden,2018-03-15,7.0,7.6400065
James Harden,2018-03-17,8.0,7.6182766
James Harden,2018-03-18,12.0,8.266911
James Harden,2018-03-20,7.0,7.5313277
James Harden,2018-03-22,5.0,7.024746
Joel Embiid,2018-03-04,2.0,3.5383973
Joel Embiid,2018-03-06,4.0,3.9966161
Joel Embiid,2018-03-08,3.0,3.6947963
Joel Embiid,2018-03-11,3.0,3.563018
Joel Embiid,2018-03-13,4.0,3.6915092
Joel Embiid,2018-03-15,4.0,3.8808277
Joel Embiid,2018-03-16,4.0,4.037449
Joel Embiid,2018-03-19,2.0,3.811569
Joel Embiid,2018-03-21,4.0,3.4283683
Joel Embiid,2018-03-22,3.0,3.7039914
Jrue Holiday,2018-03-06,17.0,9.744494
Jrue Holiday,2018-03-07,8.0,6.721622
Jrue Holiday,2018-03-09,2.0,5.8928614
Jrue Holiday,2018-03-11,10.0,7.8552184
Jrue Holiday,2018-03-13,9.0,7.055099
Jrue Holiday,2018-03-15,7.0,6.7872186
Jrue Holiday,2018-03-17,8.0,7.2399745
Jrue Holiday,2018-03-18,4.0,6.0435567
Jrue Holiday,2018-03-21,5.0,6.193806
Jrue Holiday,2018-03-22,6.0,6.9734287
Julius Randle,2018-03-09,4.0,4.248021
Julius Randle,2018-03-11,7.0,4.5834045
Julius Randle,2018-03-13,2.0,3.8384984
Julius Randle,2018-03-22,2.0,3.1646986
Karl-Anthony Towns,2018-03-08,3.0,1.5437526
Karl-Anthony Towns,2018-03-11,2.0,1.6082563
Karl-Anthony Towns,2018-03-13,3.0,1.6481082
Karl-Anthony Towns,2018-03-17,2.0,1.964189
Karl-Anthony Towns,2018-03-18,1.0,1.819092
Karl-Anthony Towns,2018-03-20,3.0,2.009435
Karl-Anthony Towns,2018-03-23,3.0,1.7975075
Kemba Walker,2018-03-04,4.0,4.2986937
Kemba Walker,2018-03-06,7.0,5.328841
Kemba Walker,2018-03-08,6.0,5.3409686
Kemba Walker,2018-03-13,7.0,5.3046546
Kemba Walker,2018-03-15,8.0,5.115672
Kemba Walker,2018-03-17,2.0,5.1432495
Kemba Walker,2018-03-19,6.0,5.603392
Kemba Walker,2018-03-21,6.0,5.203351
Kemba Walker,2018-03-22,4.0,4.9047074
Kevin Durant,2018-03-06,3.0,4.0220137
Kevin Durant,2018-03-08,4.0,4.4816866
Kevin Durant,2018-03-09,6.0,4.505227
Kevin Durant,2018-03-11,4.0,4.9618506
Kevin Durant,2018-03-14,6.0,3.9466672
Khris Middleton,2018-03-04,5.0,3.0985658
Khris Middleton,2018-03-21,6.0,2.9284992
Khris Middleton,2018-03-23,6.0,2.605792
Kyle Lowry,2018-03-06,7.0,7.806128
Kyle Lowry,2018-03-07,15.0,8.066335
Kyle Lowry,2018-03-09,6.0,7.230079
Kyle Lowry,2018-03-13,11.0,8.606201
Kyle Lowry,2018-03-21,7.0,8.743393
Kyle Lowry,2018-03-23,12.0,8.7413645
Kyrie Irving,2018-03-08,8.0,4.834542
Kyrie Irving,2018-03-11,1.0,3.0971646
LaMarcus Aldridge,2018-03-10,1.0,1.6729629
LaMarcus Aldridge,2018-03-13,2.0,1.2088885
LaMarcus Aldridge,2018-03-15,3.0,1.37537
LaMarcus Aldridge,2018-03-17,2.0,2.259451
LaMarcus Aldridge,2018-03-19,1.0,1.2240026
LaMarcus Aldridge,2018-03-21,4.0,1.6568687
LaMarcus Aldridge,2018-03-23,2.0,1.7330029
LeBron James,2018-03-03,15.0,9.281321
LeBron James,2018-03-05,7.0,10.390271
LeBron James,2018-03-07,10.0,9.606978
LeBron James,2018-03-09,6.0,9.710739
LeBron James,2018-03-11,7.0,9.012046
LeBron James,2018-03-13,11.0,9.578128
LeBron James,2018-03-15,6.0,8.271597
LeBron James,2018-03-17,12.0,9.373539
LeBron James,2018-03-19,10.0,10.416067
LeBron James,2018-03-21,17.0,10.728283
LeBron James,2018-03-23,9.0,10.398536
Lonzo Ball,2018-03-19,8.0,6.2216988
Lou Williams,2018-03-10,0.0,2.8082087
Lou Williams,2018-03-13,5.0,3.980379
Marc Gasol,2018-03-12,3.0,4.3760467
Marc Gasol,2018-03-15,8.0,5.3569036
Marc Gasol,2018-03-17,5.0,5.013894
Marc Gasol,2018-03-21,4.0,5.1081586
Nikola Jokic,2018-03-06,5.0,6.5421743
Nikola Jokic,2018-03-07,6.0,6.6179137
Nikola Jokic,2018-03-09,6.0,4.536782
Nikola Jokic,2018-03-11,10.0,5.566441
Nikola Jokic,2018-03-13,5.0,5.5502987
Nikola Jokic,2018-03-15,10.0,7.6168942
Nikola Jokic,2018-03-17,2.0,6.8149095
Nikola Jokic,2018-03-19,3.0,5.6224637
Nikola Jokic,2018-03-21,5.0,6.832047
Nikola Jokic,2018-03-23,5.0,6.08385
Nikola Vucevic,2018-03-05,3.0,5.6379485
Nikola Vucevic,2018-03-07,6.0,5.1726418
Nikola Vucevic,2018-03-09,3.0,4.6390586
Nikola Vucevic,2018-03-10,2.0,4.1786256
Nikola Vucevic,2018-03-13,1.0,3.4780304
Nikola Vucevic,2018-03-14,9.0,4.6443124
Nikola Vucevic,2018-03-16,2.0,3.5110867
Nikola Vucevic,2018-03-22,1.0,4.0993023
Otto Porter Jr.,2018-03-06,5.0,2.8855393
Otto Porter Jr.,2018-03-09,1.0,2.8101513
Otto Porter Jr.,2018-03-17,1.0,1.6276056
Otto Porter Jr.,2018-03-23,2.0,2.2383542
Paul George,2018-03-03,4.0,3.9756823
Paul George,2018-03-06,5.0,4.007976
Paul George,2018-03-08,3.0,3.427803
Paul George,2018-03-10,5.0,3.631553
Paul George,2018-03-12,5.0,3.983984
Paul George,2018-03-13,3.0,3.4097614
Paul George,2018-03-16,7.0,4.2747474
Paul George,2018-03-20,1.0,3.1100554
Paul George,2018-03-23,4.0,3.4340017
Rudy Gobert,2018-03-05,0.0,1.0047529
Rudy Gobert,2018-03-07,0.0,0.90738916
Rudy Gobert,2018-03-09,1.0,1.2318375
Rudy Gobert,2018-03-11,3.0,1.0117953
Rudy Gobert,2018-03-13,1.0,0.80510104
Rudy Gobert,2018-03-15,2.0,0.81130826
Rudy Gobert,2018-03-17,0.0,0.7065482
Rudy Gobert,2018-03-20,0.0,1.0191557
Rudy Gobert,2018-03-22,2.0,1.1890837
Rudy Gobert,2018-03-23,1.0,0.8859991
Russell Westbrook,2018-03-03,6.0,8.146153
Russell Westbrook,2018-03-06,7.0,7.4789915
Russell Westbrook,2018-03-08,9.0,8.588143
Russell Westbrook,2018-03-10,10.0,8.460275
Russell Westbrook,2018-03-12,11.0,8.595431
Russell Westbrook,2018-03-13,12.0,8.766374
Russell Westbrook,2018-03-16,11.0,9.140772
Russell Westbrook,2018-03-20,7.0,8.357158
Russell Westbrook,2018-03-23,8.0,8.504461
Stephen Curry,2018-03-06,4.0,4.272509
Stephen Curry,2018-03-08,0.0,3.9759035
Stephen Curry,2018-03-23,1.0,4.023397
Tobias Harris,2018-03-10,2.0,2.734571
Tobias Harris,2018-03-13,2.0,3.5152495
Tobias Harris,2018-03-15,3.0,2.6885188
Tobias Harris,2018-03-16,6.0,4.2779307
Tobias Harris,2018-03-18,2.0,2.9374597
Tobias Harris,2018-03-20,1.0,2.7177832
Tobias Harris,2018-03-21,4.0,3.071779
Tobias Harris,2018-03-23,1.0,3.361441
Victor Oladipo,2018-03-05,5.0,3.2073274
Victor Oladipo,2018-03-07,7.0,4.9245443
Victor Oladipo,2018-03-09,5.0,3.3815227
Victor Oladipo,2018-03-11,4.0,3.1057708
Victor Oladipo,2018-03-13,3.0,3.8212895
Victor Oladipo,2018-03-15,1.0,2.3942478
Victor Oladipo,2018-03-17,4.0,3.2007337
Victor Oladipo,2018-03-19,0.0,3.0121443
Victor Oladipo,2018-03-21,3.0,2.9903536
Victor Oladipo,2018-03-23,4.0,3.265492
Will Barton,2018-03-07,3.0,3.9520907
Will Barton,2018-03-21,5.0,3.9478254
Aaron Gordon,2018-03-22,2.0,2.3319523
